short_ma,long_ma,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
5,35,31,0,0.0,0.0,-1.0,,,-0.02028653295128935,-3.539999999999992,0.02028653295128935,1
10,35,31,0,0.0,0.0,-1.0,,,-0.02028653295128935,-3.539999999999992,0.02028653295128935,2
15,35,31,0,0.0,0.0,-1.0,,,-0.02028653295128935,-3.539999999999992,0.02028653295128935,3
20,35,31,0,0.0,0.0,-1.0,,,-0.02028653295128935,-3.539999999999992,0.02028653295128935,4
25,35,31,0,0.0,0.0,-1.0,,,-0.02028653295128935,-3.539999999999992,0.02028653295128935,5
30,35,31,0,0.0,0.0,-1.0,,,-0.02028653295128935,-3.539999999999992,0.02028653295128935,6
5,30,36,0,0.0,0.0,-1.0,,,-0.012647993069592856,-2.1899999999999977,0.012647993069592856,7
10,30,36,0,0.0,0.0,-1.0,,,-0.012647993069592856,-2.1899999999999977,0.012647993069592856,8
15,30,36,0,0.0,0.0,-1.0,,,-0.012647993069592856,-2.1899999999999977,0.012647993069592856,9
20,30,36,0,0.0,0.0,-1.0,,,-0.012647993069592856,-2.1899999999999977,0.012647993069592856,10
