rank,objective_value,w1,w2,w3,w4
1,0.14954201681145887,1.0,0.0,0.0,0.0
2,0.14842373266416337,0.9800000000000001,0.0,0.02,0.0
3,0.1478622212980932,0.9800000000000001,0.02,0.0,0.0
4,0.1473041886841872,0.9600000000000001,0.0,0.04,0.0
5,0.14692001908988325,0.9800000000000001,0.0,0.0,0.019999999999999907
6,0.1467432449947157,0.9600000000000001,0.02,0.02,0.0
7,0.14618338479249304,0.9400000000000001,0.0,0.06,0.0
8,0.14618010557880282,0.9600000000000001,0.04,0.0,0.0
9,0.14580162239528366,0.9600000000000001,0.0,0.02,0.019999999999999907
10,0.14562300904773107,0.9400000000000001,0.02,0.04,0.0
