rank,objective_value,w1,w2,w3,w4
1,0.41171920882276647,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991
2,0.4106022915460227,0.9999999999999997,-0.020000000000000212,0.9999999999999997,-0.9799999999999991
3,0.41023926910896635,0.9999999999999997,0.019999999999999796,0.9799999999999996,-0.9999999999999991
4,0.40948060494694927,0.9999999999999997,-0.040000000000000216,0.9999999999999997,-0.9599999999999991
5,0.409123850865082,0.9999999999999997,-2.0816681711721685e-16,0.9799999999999996,-0.9799999999999991
6,0.40875567597824297,0.9999999999999997,0.039999999999999786,0.9599999999999996,-0.9999999999999991
7,0.4084405529385472,0.9799999999999996,0.019999999999999796,0.9999999999999997,-0.9999999999999991
8,0.4083541487797766,0.9999999999999997,-0.06000000000000022,0.9999999999999997,-0.9399999999999991
9,0.40800366332510973,0.9999999999999997,-0.020000000000000212,0.9799999999999996,-0.9599999999999991
10,0.40764175674219677,0.9999999999999997,0.019999999999999796,0.9599999999999996,-0.9799999999999991
