rank,objective_value,w1,w2,w3,w4
1,0.217139974584469,1.0,0.0,0.0,0.0
2,0.21570099061647935,0.9800000000000001,0.02,0.0,0.0
3,0.21501057839918522,0.9800000000000001,0.0,0.02,0.0
4,0.2142587132866573,0.9600000000000001,0.04,0.0,0.0
5,0.21357016341138568,0.9600000000000001,0.02,0.02,0.0
6,0.21287887396031888,0.9600000000000001,0.0,0.04,0.0
7,0.21281314248203456,0.9400000000000001,0.06,0.0,0.0
8,0.2125342376575564,0.9800000000000001,0.0,0.0,0.019999999999999907
9,0.21212645472257274,0.9400000000000001,0.04,0.02,0.0
10,0.21143702761352837,0.9400000000000001,0.02,0.04,0.0
