rank,objective_value,w1,w2,w3,w4
1,0.236666402592768,1.0,0.0,0.0,0.0
2,0.23531516287601037,0.9800000000000001,0.0,0.02,0.0
3,0.23513655701320987,0.9800000000000001,0.02,0.0,0.0
4,0.23396018403065996,0.9600000000000001,0.0,0.04,0.0
5,0.23378366340068546,0.9600000000000001,0.02,0.02,0.0
6,0.23360314137251073,0.9600000000000001,0.04,0.0,0.0
7,0.23260146539741017,0.9400000000000001,0.0,0.06,0.0
8,0.2324270303927013,0.9400000000000001,0.02,0.04,0.0
9,0.23224859359735256,0.9400000000000001,0.04,0.02,0.0
10,0.23206833084774892,0.9800000000000001,0.0,0.0,0.019999999999999907
