rank,objective_value,w1,w2,w3,w4
1,0.1522123581600125,1.0,0.0,0.0,0.0
2,0.15167667536876117,0.9800000000000001,0.02,0.0,0.0
3,0.15113544500273762,0.9600000000000001,0.04,0.0,0.0
4,0.15058866654971215,0.9400000000000001,0.06,0.0,0.0
5,0.15003633949348874,0.92,0.08,0.0,0.0
6,0.1494784633139029,0.9,0.1,0.0,0.0
7,0.14920485566583547,0.9800000000000001,0.0,0.02,0.0
8,0.1486661603290945,0.9600000000000001,0.02,0.02,0.0
9,0.14812191708762398,0.9400000000000001,0.04,0.02,0.0
10,0.14757212542682116,0.92,0.06,0.02,0.0
