rank,objective_value,w1,w2,w3,w4
1,0.36860686061310144,0.9999999999999996,-1.0,0.9999999999999996,8.881784197001252e-16
2,0.36796888095876557,0.9999999999999996,-0.9,0.9999999999999996,-0.0999999999999992
3,0.3672263811300054,0.9999999999999996,-0.8,0.9999999999999996,-0.19999999999999907
4,0.3663792259723927,0.9999999999999996,-0.7000000000000001,0.9999999999999996,-0.29999999999999893
5,0.36542727842716505,0.9999999999999996,-0.6000000000000001,0.9999999999999996,-0.399999999999999
6,0.3643703995180213,0.9999999999999996,-0.5000000000000001,0.9999999999999996,-0.4999999999999991
7,0.36320844833770227,0.9999999999999996,-0.40000000000000013,0.9999999999999996,-0.599999999999999
8,0.36194128203435094,0.9999999999999996,-0.30000000000000016,0.9999999999999996,-0.6999999999999988
9,0.3605687557976518,0.9999999999999996,-0.20000000000000018,0.9999999999999996,-0.7999999999999989
10,0.3590907228447441,0.9999999999999996,-0.1000000000000002,0.9999999999999996,-0.899999999999999
