Date,adaptive_band,ma_crossover,adaptive_volatility_band,fear_greed_candle_volume
2019-01-02,0.0,0.0006597938144330406,0.0006597938144330406,0.0
2019-01-03,0.0,0.009066183136899442,0.0,0.0
2019-01-04,-0.0,-0.008086253369272267,-0.008086253369272267,-0.0
2019-01-07,0.0,0.0034584980237153395,0.0,0.0
2019-01-08,-0.0,-0.0027080256031511984,-0.0027080256031511984,-0.0
2019-01-09,0.0,0.006418168353492959,0.0,0.0
2019-01-10,-0.0,-0.005886681383370118,-0.005886681383370118,-0.0
2019-01-11,0.0,0.0017271157167528806,0.0,0.0
2019-01-14,0.0,0.0023809523809523725,0.0023809523809523725,0.0
2019-01-15,-0.0,-0.0017200425915309125,-0.0017200425915309125,-0.0
2019-01-16,0.0,0.0031998687233343315,0.0,0.0
2019-01-17,-0.0,-0.0013085793735175821,-0.0013085793735175821,-0.0
2019-01-18,-0.0,-0.008926377856031453,-0.0,-0.0
2019-01-22,0.0035531317137664775,0.0035531317137664775,0.0035531317137664775,0.0
2019-01-23,-0.0,-0.001399752984767355,-0.0,-0.0
2019-01-24,-0.0015666226912928183,-0.0015666226912928183,-0.0015666226912928183,-0.0
2019-01-25,0.0,0.014617226856057375,0.0,0.0
2019-01-28,0.0,0.0034999186065440835,0.0034999186065440835,0.0
2019-01-29,0.0,0.005596560953848639,0.0,0.0
2019-01-30,0.0,0.005726730117760814,0.005726730117760814,0.0
2019-01-31,0.0,0.0004811933595316731,0.0,0.0
2019-02-01,-0.0,-0.002004008016032066,-0.002004008016032066,-0.0
2019-02-04,-0.0,-0.004337349397590451,-0.0,-0.0
2019-02-05,0.0,0.00258147789609553,0.00258147789609553,0.0
2019-02-06,-0.0,-0.006758931445123961,-0.0,-0.0
2019-02-07,0.0024303305249513407,0.0024303305249513407,0.0024303305249513407,0.0
2019-02-08,0.0,0.003798286730240852,0.0,0.0
2019-02-11,-0.0,-0.004911037758634551,-0.004911037758634551,-0.0
2019-02-12,0.002103559870550109,0.002103559870550109,0.0,0.0
2019-02-13,-0.0,-0.003956079444534133,-0.003956079444534133,-0.0
2019-02-14,0.00559293183107723,0.00559293183107723,0.0,0.0
2019-02-15,0.0,0.005964855714976514,0.005964855714976514,0.0
2019-02-19,0.0,0.015224358974359031,0.0,0.0
2019-02-20,-0.0,-0.0017363851617995252,-0.0017363851617995252,-0.0
2019-02-21,-0.0,-0.011306135357368796,-0.0,-0.0
2019-02-22,0.0,0.0035985605757697936,0.0035985605757697936,0.0
2019-02-25,-0.0,-0.0010358565737051961,-0.0,-0.0
2019-02-26,0.0,0.0016750418760469454,0.0016750418760469454,0.0
2019-02-27,-0.0,-0.007087115782767994,-0.0,-0.0
2019-02-28,-0.005613922527869186,-0.005613922527869186,-0.005613922527869186,-0.0
2019-03-01,-0.0,-0.017017501411404123,-0.0,-0.0
2019-03-04,-0.002625533311453876,-0.002625533311453876,-0.002625533311453876,-0.0
2019-03-05,0.0013162224415925738,0.0013162224415925738,0.0,0.0
2019-03-06,-0.0009037134406835179,-0.0009037134406835179,-0.0009037134406835179,-0.0
2019-03-07,-0.000822300797631681,-0.000822300797631681,-0.0,-0.0
2019-03-08,0.010945601185087694,0.010945601185087694,0.010945601185087694,0.0
2019-03-11,-0.0,-0.00488440247476396,-0.0,-0.0
2019-03-12,0.006053664921465973,0.006053664921465973,0.006053664921465973,0.0
2019-03-13,0.0,0.006993006993007089,0.0,0.0
2019-03-14,-0.011547157622739057,-0.011547157622739057,-0.011547157622739057,-0.0
2019-03-15,0.0,0.004574789641369259,0.0,0.0
2019-03-18,0.0005692445311864525,0.0,0.0005692445311864525,0.0
2019-03-19,0.0,0.0,0.0,0.0
2019-03-20,0.006484033068568706,0.0,0.006484033068568706,0.0
2019-03-21,-0.0,-0.0,-0.0,-0.004026413271058127
2019-03-22,0.0023447606727036163,0.0,0.0023447606727036163,0.0023447606727036163
2019-03-25,0.0,0.0,0.0,0.007663144309107084
2019-03-26,-0.0,-0.0,-0.004963176432917105,-0.004963176432917105
2019-03-27,-0.0,-0.0,-0.0,-0.005229283990345834
2019-03-28,-0.014152850788516025,-0.0,-0.014152850788516025,-0.014152850788516025
2019-03-29,0.0009023789991795539,0.0,0.0,0.0009023789991795539
2019-04-01,-0.0,-0.0,-0.003934103761986774,-0.003934103761986774
2019-04-02,0.0037027894347074763,0.0,0.0,0.0037027894347074763
2019-04-03,-0.0,-0.0,-0.0014756517461879115,-0.0014756517461879115
2019-04-04,0.002545155993431969,0.0,0.0,0.002545155993431969
2019-04-05,-0.0,-0.0,-0.0010646138727377075,-0.0010646138727377075
2019-04-08,0.004344974585997807,0.0,0.0,0.004344974585997807
2019-04-09,0.0,0.0,0.005224063341767948,0.005224063341767948
2019-04-10,0.0030856678846933328,0.0,0.0,0.0030856678846933328
2019-04-11,-0.0,-0.0,-0.0127904152837367,-0.0127904152837367
2019-04-12,-0.0009840098400983877,-0.0,-0.0,-0.0009840098400983877
2019-04-15,-0.001887876549290013,-0.0,-0.001887876549290013,-0.001887876549290013
2019-04-16,-0.008963815789473584,-0.0,-0.0,-0.008963815789473584
2019-04-17,-0.0019085553066136018,-0.0,-0.0019085553066136018,-0.0019085553066136018
2019-04-18,0.0007482540738277255,0.0007482540738277255,0.0,0.0007482540738277255
2019-04-22,0.0,0.0,0.0,0.0
2019-04-23,-0.002076929467475286,-0.002076929467475286,-0.0,-0.002076929467475286
2019-04-24,0.002913752913752843,0.002913752913752843,0.002913752913752843,0.002913752913752843
2019-04-25,0.0008300821781355161,0.0008300821781355161,0.0,0.0008300821781355161
2019-04-26,0.006635149705565224,0.0,0.006635149705565224,0.006635149705565224
2019-04-29,-0.0,-0.0,-0.0,-0.0044492049106039655
2019-04-30,0.0030621534387156313,0.0,0.0030621534387156313,0.0030621534387156313
2019-05-01,-0.0,-0.0,-0.0,-0.0066006600660065695
2019-05-02,-0.003820598006644582,-0.0,-0.003820598006644582,-0.0
2019-05-03,0.005919626479906626,0.0,0.0,0.0
2019-05-06,0.0,0.0,0.0013261500207211174,0.0
2019-05-07,0.003310984190050492,0.0,0.0,0.0
2019-05-08,-0.0,-0.0,-0.002475043313257985,-0.0
2019-05-09,0.002398478206930843,0.0,0.0,0.0
2019-05-10,0.0,0.0,0.0018976897689768624,0.0
2019-05-13,0.010211644568887346,0.0,0.0,0.0
2019-05-14,-0.0,-0.0,-0.001711910002445638,-0.0
2019-05-15,-0.0,-0.0,-0.0,-0.0
2019-05-16,-0.0,-0.0,-0.0071901299125745055,-0.0
2019-05-17,-0.007077606781334844,-0.0,-0.0,-0.0
2019-05-20,-0.0,-0.0,-8.288437629511147e-05,-0.0
2019-05-21,-0.0023209549071617763,-0.0,-0.0023209549071617763,-0.0
2019-05-22,-0.0,-0.0,-0.0,-0.0
2019-05-23,0.007734530938123818,0.0,0.007734530938123818,0.0
2019-05-24,0.0,0.0,0.0,0.0
2019-05-28,-0.003874690849134388,-0.0,-0.003874690849134388,-0.0
2019-05-29,0.0,0.0,0.0,0.0
2019-05-30,0.00678414825845941,0.0,0.00678414825845941,0.0
2019-05-31,0.0,0.0,0.0,0.0
2019-06-03,0.0,0.0,0.01443282250871647,0.0
2019-06-04,0.0,0.0003197186475900615,0.0,0.0
2019-06-05,0.0,0.002556931681981567,0.002556931681981567,0.0
2019-06-06,0.0,0.003267713397624883,0.0,0.0
2019-06-07,0.0,0.005640292341912989,0.005640292341912989,0.0
2019-06-10,-0.0,-0.009953392843036646,-0.0,-0.0
2019-06-11,-0.0,-0.001196840341498362,-0.001196840341498362,-0.0
2019-06-12,0.0,0.0051925227672151575,0.0,0.0
2019-06-13,0.0,0.006119367400460929,0.006119367400460929,0.0
2019-06-14,-0.0,-0.00031595576619269927,-0.0,-0.0
2019-06-17,-0.0,-0.0006321112515802474,-0.0006321112515802474,-0.0
2019-06-18,0.0,0.005060088551549713,0.0,0.0
2019-06-19,0.0,0.006057268722466924,0.006057268722466924,0.0
2019-06-20,0.0,0.02517788724685288,0.0,0.0
2019-06-21,0.0,0.006635649454656223,0.006635649454656223,0.0
2019-06-24,0.0,0.01485073495984257,0.0,0.0
2019-06-25,0.0,0.0019411676870240147,0.0019411676870240147,0.0
2019-06-26,-0.0,-0.009165424739195127,-0.0,-0.0
2019-06-27,-0.0,-0.0009776641347671866,-0.0009776641347671866,-0.0
2019-06-28,0.0,0.0027100271002709064,0.0,0.0
2019-07-01,-0.0,-0.019369369369369283,-0.019369369369369283,-0.0
2019-07-02,0.02135966926963695,0.02135966926963695,0.0,0.0
2019-07-03,0.0,0.001649051795217682,0.001649051795217682,0.0
2019-07-05,-0.0,-0.011150190825413575,-0.0,-0.0
2019-07-08,-0.006432571515059715,-0.006432571515059715,-0.006432571515059715,-0.0
2019-07-09,0.0,0.0035036941122705834,0.0,0.0
2019-07-10,0.01578747628083499,0.01578747628083499,0.01578747628083499,0.0
2019-07-11,-0.0,-0.008443547784502958,-0.0,-0.0
2019-07-12,0.006254709871891473,0.006254709871891473,0.006254709871891473,0.0
2019-07-15,0.0,0.0,0.0,0.0
2019-07-16,-0.0,-0.008462517786265278,-0.008462517786265278,-0.0
2019-07-17,0.01646525679758315,0.01646525679758315,0.0,0.0
2019-07-18,0.0,0.014117996730568905,0.014117996730568905,0.0
2019-07-19,-0.0,-0.014727432590855738,-0.0,-0.0
2019-07-22,-0.0,-0.0001487320591954111,-0.0001487320591954111,-0.0
2019-07-23,-0.0,-0.005652658981033731,-0.0,-0.0
2019-07-24,0.005086393896327479,0.005086393896327479,0.005086393896327479,0.0
2019-07-25,-0.0,-0.007070030512763448,-0.0,-0.0
2019-07-26,0.0016489281966720615,0.0016489281966720615,0.0016489281966720615,0.0
2019-07-29,0.0,0.006659682729721839,0.0,0.0
2019-07-30,0.0,0.00334497881513407,0.00334497881513407,0.0
2019-07-31,-0.0,-0.013113053785745898,-0.0,-0.0
2019-08-01,0.024022220554012375,0.024022220554012375,0.024022220554012375,0.0
2019-08-02,-0.0,-0.003812037240671584,-0.0,-0.003812037240671584
2019-08-05,0.0,0.013981897122672837,0.013981897122672837,0.013981897122672837
2019-08-06,0.0,0.008128311198200233,0.0,0.008128311198200233
2019-08-07,0.0,0.015189691166942687,0.015189691166942687,0.015189691166942687
2019-08-08,0.0,0.00503474684441918,0.0,0.00503474684441918
2019-08-09,-0.0,-0.0033161645382064897,-0.0033161645382064897,-0.0033161645382064897
2019-08-12,0.0,0.009592241257256218,0.0,0.009592241257256218
2019-08-13,-0.0,-0.005854924096343361,-0.005854924096343361,-0.005854924096343361
2019-08-14,0.0,0.0068415855550854054,0.0,0.0068415855550854054
2019-08-15,0.0,0.006654991243432384,0.006654991243432384,0.006654991243432384
2019-08-16,-0.0,-0.006402226861516924,-0.0,-0.006402226861516924
2019-08-19,-0.0,-0.011696316010645691,-0.011696316010645691,-0.011696316010645691
2019-08-20,0.0,0.007795336971157196,0.0,0.007795336971157196
2019-08-21,-0.0,-0.0031643344349906455,-0.0031643344349906455,-0.0031643344349906455
2019-08-22,-0.0,-0.0025395033860043936,-0.0,-0.0025395033860043936
2019-08-23,0.019589816124469417,0.019589816124469417,0.019589816124469417,0.019589816124469417
2019-08-26,0.0,0.00013872511618240324,0.0,0.00013872511618240324
2019-08-27,0.0,0.00957070531937032,0.00957070531937032,0.00957070531937032
2019-08-28,-0.0,-0.0028165143917016078,-0.0,-0.0028165143917016078
2019-08-29,-0.0,-0.007164508128961078,-0.007164508128961078,-0.007164508128961078
2019-08-30,-0.0,-0.002567305023591482,-0.0,-0.002567305023591482
2019-09-03,0.013913043478260834,0.013913043478260834,0.013913043478260834,0.013913043478260834
2019-09-04,0.0,0.006243567753001722,0.0,0.006243567753001722
2019-09-05,-0.0,-0.02400109095867997,-0.02400109095867997,-0.02400109095867997
2019-09-06,-0.00852312421405621,-0.00852312421405621,-0.0,-0.00852312421405621
2019-09-09,-0.0,-0.0037344983089064865,-0.0037344983089064865,-0.0037344983089064865
2019-09-10,-0.008557889525426021,-0.008557889525426021,-0.0,-0.008557889525426021
2019-09-11,0.006063632472535163,0.006063632472535163,0.006063632472535163,0.006063632472535163
2019-09-12,0.0020563000779976193,0.0020563000779976193,0.0,0.0020563000779976193
2019-09-13,-0.0,-0.008279082932352022,-0.008279082932352022,-0.008279082932352022
2019-09-16,0.008348198358901104,0.008348198358901104,0.0,0.008348198358901104
2019-09-17,0.0,0.0019813189923578722,0.0019813189923578722,0.0019813189923578722
2019-09-18,-0.006285310734463145,-0.006285310734463145,-0.0,-0.006285310734463145
2019-09-19,0.00405088479852167,0.00405088479852167,0.00405088479852167,0.00405088479852167
2019-09-20,0.0,0.011820498301245763,0.0,0.011820498301245763
2019-09-23,0.005596362364463259,0.005596362364463259,0.005596362364463259,0.005596362364463259
2019-09-24,0.0,0.00528695652173905,0.0,0.00528695652173905
2019-09-25,-0.0,-0.018545429382049505,-0.018545429382049505,-0.018545429382049505
2019-09-26,-0.0002820277797364046,-0.0002820277797364046,-0.0,-0.0002820277797364046
2019-09-27,-0.0,-0.005148458988645133,-0.005148458988645133,-0.005148458988645133
2019-09-30,-0.015525308379413016,-0.015525308379413016,-0.0,-0.015525308379413016
2019-10-01,0.0054727442932238635,0.0,0.0054727442932238635,0.0054727442932238635
2019-10-02,0.011673709088304784,0.011673709088304784,0.0,0.011673709088304784
2019-10-03,0.0,0.0,0.004530652697154247,0.004530652697154247
2019-10-04,0.0,0.0,0.0,0.0
2019-10-07,-0.0,-0.00852713178294584,-0.00852713178294584,-0.00852713178294584
2019-10-08,0.0087426256308194,0.0087426256308194,0.0,0.0087426256308194
2019-10-09,0.0,0.0,0.0009160090191659975,0.0009160090191659975
2019-10-10,-0.008729320661738926,-0.0,-0.0,-0.008729320661738926
2019-10-11,-0.0,-0.0,-0.005539379305447012,-0.005539379305447012
2019-10-14,0.003999143040777087,0.0,0.0,0.003999143040777087
2019-10-15,-0.0,-0.0,-0.006970623799701148,-0.006970623799701148
2019-10-16,0.005730248549530748,0.0,0.0,0.005730248549530748
2019-10-17,0.0,0.0,0.0014243999715122246,0.0014243999715122246
2019-10-18,-0.0010667804565820393,-0.0,-0.0,-0.0010667804565820393
2019-10-21,-0.0,-0.0,-0.004770041292894933,-0.004770041292894933
2019-10-22,0.0029329708848988556,0.0,0.0,0.0029329708848988556
2019-10-23,0.0,0.0,0.0023537803138373725,0.0023537803138373725
2019-10-24,0.007115918309257729,0.0,0.0,0.007115918309257729
2019-10-25,0.0,0.0,0.002331661131915519,0.002331661131915519
2019-10-28,-0.0,-0.008600028196813936,-0.0,-0.008600028196813936
2019-10-29,-0.0027730375426620046,-0.0027730375426620046,-0.0027730375426620046,-0.0027730375426620046
2019-10-30,0.0,0.005490196078431486,0.0,0.005490196078431486
2019-10-31,0.009998581761452296,0.009998581761452296,0.009998581761452296,0.009998581761452296
2019-11-01,0.0,0.0009127290598889282,0.0,0.0009127290598889282
2019-11-04,-0.0,-0.0,-0.002875982042648717,-0.002875982042648717
2019-11-05,-0.0,-0.0,-0.0,-0.016180091452690948
2019-11-06,0.004290311047550954,0.0,0.004290311047550954,0.004290311047550954
2019-11-07,-0.0,-0.0,-0.0,-0.015521537913848138
2019-11-08,-0.006364359586316759,-0.0,-0.006364359586316759,-0.006364359586316759
2019-11-11,-0.002401921537229623,-0.0,-0.0,-0.002401921537229623
2019-11-12,0.0026995476433679944,0.0,0.0026995476433679944,0.0026995476433679944
2019-11-13,0.004002037400858471,0.0,0.0,0.004002037400858471
2019-11-14,0.004203507754747093,0.0,0.004203507754747093,0.004203507754747093
2019-11-15,-0.0,-0.0,-0.0,-0.002525981524249432
2019-11-18,0.002966500253237747,0.0,0.002966500253237747,0.002966500253237747
2019-11-19,0.0,0.0,0.0,0.00050497763670454
2019-11-20,0.0005047227629966233,0.0,0.0005047227629966233,0.0005047227629966233
2019-11-21,-0.0,-0.0,-0.0,-0.0054770827327759175
2019-11-22,-0.00188405797101443,-0.0,-0.00188405797101443,-0.00188405797101443
2019-11-25,-0.004791636416436762,-0.0,-0.0,-0.004791636416436762
2019-11-26,0.0048147067405894806,0.0,0.0048147067405894806,0.0048147067405894806
2019-11-27,-0.0,-0.0,-0.0,-0.005299840278786272
2019-11-29,0.006203926720677488,0.0,0.006203926720677488,0.006203926720677488
2019-12-02,-0.0,-0.0,-0.0,-0.0005077614971712441
2019-12-03,0.009579795340736164,0.0,0.009579795340736164,0.009579795340736164
2019-12-04,-0.0,-0.0,-0.0,-0.0013658256056360285
2019-12-05,0.0005758710048950899,0.0,0.0005758710048950899,0.0005758710048950899
2019-12-06,-0.0,-0.0,-0.0,-0.00992805755395676
2019-12-09,-0.0002906554279900053,-0.0,-0.0002906554279900053,-0.0002906554279900053
2019-12-10,0.0,0.0,0.0,0.0028347143480156323
2019-12-11,0.006885554830760254,0.0,0.006885554830760254,0.006885554830760254
2019-12-12,-0.0,-0.0,-0.0,-0.003527209904981121
2019-12-13,0.004478797948421542,0.0,0.004478797948421542,0.0
2019-12-16,-0.0,-0.0,-0.0,-0.0
2019-12-17,-0.0,-0.0,-0.00021576524741084846,-0.0
2019-12-18,0.0,0.0,0.0,0.0
2019-12-19,0.0,0.0,0.002589555459646009,0.0
2019-12-20,0.0,0.0,0.0,0.0
2019-12-23,0.0,0.0,0.0030819954128438187,0.0
2019-12-24,0.0,0.0,0.0,0.0
2019-12-26,0.0,0.0,0.007857294542365612,0.0
2019-12-27,-0.0,-0.00035117291754449553,-0.0,-0.0
2019-12-30,0.0,0.0021077776997118214,0.0021077776997118214,0.0
2019-12-31,0.0,0.0018930098857183886,0.0018930098857183886,0.0
