rank,objective_value,w1,w2,w3,w4
1,0.38293429386159006,1.0,0.0,0.0,0.0
2,0.3801760312443698,0.9800000000000001,0.0,0.02,0.0
3,0.3791242182493221,0.9800000000000001,0.02,0.0,0.0
4,0.3774099704194129,0.9600000000000001,0.0,0.04,0.0
5,0.37636111091003915,0.9600000000000001,0.02,0.02,0.0
6,0.37550437421899496,0.9800000000000001,0.0,0.0,0.019999999999999907
7,0.3753074725893927,0.9600000000000001,0.04,0.0,0.0
8,0.3746361061695847,0.9400000000000001,0.0,0.06,0.0
9,0.3735902013200864,0.9400000000000001,0.02,0.04,0.0
10,0.3727447430575541,0.9600000000000001,0.0,0.02,0.019999999999999907
