rank,objective_value,w1,w2,w3,w4
1,0.40630837555971866,1.0,0.0,0.0,0.0
2,0.4033246238996041,0.9800000000000001,0.0,0.02,0.0
3,0.40239177747146565,0.9800000000000001,0.02,0.0,0.0
4,0.40131247174609513,0.9800000000000001,0.0,0.0,0.019999999999999907
5,0.400338008857834,0.9600000000000001,0.0,0.04,0.0
6,0.3994068532072553,0.9600000000000001,0.02,0.02,0.0
7,0.3984717765421002,0.9600000000000001,0.04,0.0,0.0
8,0.39832743547746274,0.9600000000000001,0.0,0.02,0.019999999999999907
9,0.3973945249734613,0.9600000000000001,0.02,0.0,0.019999999999999907
10,0.3973485294668823,0.9400000000000001,0.0,0.06,0.0
