strategy_key,horizon_name,requested_top_n,source_csv,ma_window,upper_k,lower_k,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank,short_ma,long_ma,vol_window,k_body,k_volume,price_zone_window
adaptive_band,10y,20,outputs\qqq\anchor_snapshots\anchor_2026-03-31\optimization_outputs\11_adaptive_band_strategy_optimization\10y\10y_top10_results.csv,5.0,-0.799999999999998,-1.5999999999999988,2511,977,712.0138397216797,11.019626834359606,0.6683725690890481,0.0026500390907688,2.143295803480041,4.597760781323231,474.07090759277344,6.421866053036375,1,,,,,,
adaptive_band,10y,20,outputs\qqq\anchor_snapshots\anchor_2026-03-31\optimization_outputs\11_adaptive_band_strategy_optimization\10y\10y_top10_results.csv,5.0,-0.8999999999999981,-1.5999999999999988,2511,1008,700.2422485351569,10.317824992861114,0.6607142857142857,0.0025122460624167,2.0277777777777777,4.597760781323231,474.07090759277344,5.720064211537883,2,,,,,,
adaptive_band,10y,20,outputs\qqq\anchor_snapshots\anchor_2026-03-31\optimization_outputs\11_adaptive_band_strategy_optimization\10y\10y_top10_results.csv,5.0,-0.799999999999998,-1.499999999999999,2511,947,622.8148117065429,9.364447217664118,0.6684266103484688,0.0025774904858852,2.1953537486800423,4.597760781323231,474.07090759277344,4.766686436340887,3,,,,,,
adaptive_band,10y,20,outputs\qqq\anchor_snapshots\anchor_2026-03-31\optimization_outputs\11_adaptive_band_strategy_optimization\10y\10y_top10_results.csv,5.0,-0.799999999999998,-1.3999999999999986,2511,907,612.6914749145507,8.833939435350871,0.6714443219404631,0.0026292999960863,2.201764057331863,4.597760781323231,474.07090759277344,4.23617865402764,4,,,,,,
adaptive_band,10y,20,outputs\qqq\anchor_snapshots\anchor_2026-03-31\optimization_outputs\11_adaptive_band_strategy_optimization\10y\10y_top10_results.csv,5.0,-0.8999999999999981,-1.499999999999999,2511,975,610.3939895629887,8.79987872512224,0.6625641025641026,0.0024493196567903,2.085128205128205,4.597760781323231,474.07090759277344,4.202117943799008,5,,,,,,
adaptive_band,10y,20,outputs\qqq\anchor_snapshots\anchor_2026-03-31\optimization_outputs\11_adaptive_band_strategy_optimization\10y\10y_top10_results.csv,5.0,-0.799999999999998,-3.0,2511,1028,670.3293457031248,8.740786884354044,0.6439688715953308,0.0023149295405358,2.098249027237354,4.597760781323231,474.07090759277344,4.143026103030813,6,,,,,,
adaptive_band,10y,20,outputs\qqq\anchor_snapshots\anchor_2026-03-31\optimization_outputs\11_adaptive_band_strategy_optimization\10y\10y_top10_results.csv,5.0,-0.799999999999998,-2.9,2511,1028,670.3293457031248,8.740786884354044,0.6439688715953308,0.0023149295405358,2.098249027237354,4.597760781323231,474.07090759277344,4.143026103030813,7,,,,,,
adaptive_band,10y,20,outputs\qqq\anchor_snapshots\anchor_2026-03-31\optimization_outputs\11_adaptive_band_strategy_optimization\10y\10y_top10_results.csv,5.0,-0.799999999999998,-2.8,2511,1028,670.3293457031248,8.740786884354044,0.6439688715953308,0.0023149295405358,2.098249027237354,4.597760781323231,474.07090759277344,4.143026103030813,8,,,,,,
adaptive_band,10y,20,outputs\qqq\anchor_snapshots\anchor_2026-03-31\optimization_outputs\11_adaptive_band_strategy_optimization\10y\10y_top10_results.csv,5.0,-0.799999999999998,-2.7,2511,1028,670.3293457031248,8.740786884354044,0.6439688715953308,0.0023149295405358,2.098249027237354,4.597760781323231,474.07090759277344,4.143026103030813,9,,,,,,
adaptive_band,10y,20,outputs\qqq\anchor_snapshots\anchor_2026-03-31\optimization_outputs\11_adaptive_band_strategy_optimization\10y\10y_top10_results.csv,5.0,-0.799999999999998,-2.6,2511,1028,670.3293457031248,8.740786884354044,0.6439688715953308,0.0023149295405358,2.098249027237354,4.597760781323231,474.07090759277344,4.143026103030813,10,,,,,,
adaptive_band,10y,20,outputs\qqq\anchor_snapshots\anchor_2026-03-31\optimization_outputs\11_adaptive_band_strategy_optimization\10y\10y_top10_results.csv,5.0,-0.799999999999998,-2.5,2511,1028,670.3293457031248,8.740786884354044,0.6439688715953308,0.0023149295405358,2.098249027237354,4.597760781323231,474.07090759277344,4.143026103030813,11,,,,,,
adaptive_band,10y,20,outputs\qqq\anchor_snapshots\anchor_2026-03-31\optimization_outputs\11_adaptive_band_strategy_optimization\10y\10y_top10_results.csv,5.0,-0.799999999999998,-2.3999999999999995,2511,1028,670.3293457031248,8.740786884354044,0.6439688715953308,0.0023149295405358,2.098249027237354,4.597760781323231,474.07090759277344,4.143026103030813,12,,,,,,
