rank,objective_value,w1,w2,w3,w4
1,0.24208137035023342,0.9999999999999996,-1.0,0.9999999999999996,8.881784197001252e-16
2,0.23560921990354025,0.9999999999999996,-0.9,0.9999999999999996,-0.0999999999999992
3,0.23443867059527926,0.9999999999999996,-1.0,0.8999999999999995,0.10000000000000098
4,0.23435977833507066,0.8999999999999995,-1.0,0.9999999999999996,0.10000000000000098
5,0.22907559924319582,0.9999999999999996,-0.8,0.9999999999999996,-0.19999999999999907
6,0.2279935203875082,0.9999999999999996,-0.9,0.8999999999999995,9.992007221626409e-16
7,0.2279132783149545,0.8999999999999995,-0.9,0.9999999999999996,9.992007221626409e-16
8,0.22667604745656855,0.9999999999999996,-1.0,0.7999999999999996,0.20000000000000084
9,0.22666265381138065,0.8999999999999995,-1.0,0.8999999999999995,0.20000000000000107
10,0.22654865191878337,0.7999999999999996,-1.0,0.9999999999999996,0.20000000000000084
