rank,objective_value,w1,w2,w3,w4
1,0.03460420159026961,0.6800000000000002,0.31999999999999995,0.0,0.0
2,0.03459821090162826,0.6600000000000001,0.33999999999999997,0.0,0.0
3,0.03458747612172319,0.6400000000000001,0.36,0.0,0.0
4,0.034571997107847335,0.6200000000000001,0.37999999999999995,0.0,0.0
5,0.03455177371393882,0.6000000000000001,0.3999999999999999,0.0,0.0
6,0.03450883145638574,0.6600000000000001,0.31999999999999995,0.02,0.0
7,0.03450041559614721,0.6400000000000001,0.33999999999999997,0.02,0.0
8,0.03448725617626311,0.6200000000000001,0.36,0.02,0.0
9,0.0344693530524349,0.6000000000000001,0.37999999999999995,0.02,0.0
10,0.03440924472432394,0.6400000000000001,0.31999999999999995,0.04,0.0
