rank,objective_value,w1,w2,w3,w4
1,0.06087260900804757,0.0,1.0,0.0,0.0
2,0.060406487758945374,0.02,0.9800000000000001,0.0,0.0
3,0.0599456969039925,0.0,0.9800000000000001,0.0,0.019999999999999907
4,0.05993507376272175,0.04,0.9600000000000001,0.0,0.0
5,0.05947815782186889,0.02,0.9600000000000001,0.0,0.019999999999999907
6,0.059458367284471896,0.06,0.9400000000000001,0.0,0.0
7,0.05929516112122967,0.0,0.9800000000000001,0.02,0.0
8,0.0590149918125468,0.0,0.9600000000000001,0.0,0.039999999999999925
9,0.05900532684370942,0.04,0.9400000000000001,0.0,0.019999999999999907
10,0.05897636858594752,0.08,0.92,0.0,0.0
