k_body,k_volume,price_zone_window,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
1.2,1.2,3,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,1
1.2,1.2,5,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,2
1.2,1.2,7,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,3
1.2,1.2,10,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,4
1.2,1.5,3,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,5
1.2,1.5,5,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,6
1.2,1.5,7,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,7
1.2,1.5,10,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,8
1.2,1.8,3,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,9
1.2,1.8,5,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,10
1.2,1.8,7,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,11
1.2,1.8,10,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,12
1.2,2.0,3,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,13
1.2,2.0,5,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,14
1.2,2.0,7,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,15
1.2,2.0,10,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,16
1.2,2.5,3,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,17
1.2,2.5,5,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,18
1.2,2.5,7,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,19
1.2,2.5,10,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,20
1.2,3.0,3,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,21
1.2,3.0,5,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,22
1.2,3.0,7,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,23
1.2,3.0,10,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,24
1.5,1.2,3,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,25
1.5,1.2,5,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,26
1.5,1.2,7,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,27
1.5,1.2,10,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,28
1.5,1.5,3,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,29
1.5,1.5,5,120,0,0.0,0.0,-1.0,,,0.04800517069158006,8.170000000000016,-0.04800517069158006,30
