rank,objective_value,w1,w2,w3,w4
1,0.34598412978423565,1.0,0.0,0.0,0.0
2,0.34550525905792645,0.9800000000000001,0.0,0.02,0.0
3,0.34502118620723676,0.9600000000000001,0.0,0.04,0.0
4,0.3445319100952596,0.9400000000000001,0.0,0.06,0.0
5,0.34403742957627675,0.92,0.0,0.08,0.0
6,0.34353774349574423,0.9,0.0,0.1,0.0
7,0.3412586806985177,0.9800000000000001,0.02,0.0,0.0
8,0.3407771021513296,0.9600000000000001,0.02,0.02,0.0
9,0.34029032038781515,0.9400000000000001,0.02,0.04,0.0
10,0.3397983342654763,0.92,0.02,0.06,0.0
