short_ma,long_ma,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
10,45,210,2,31.069999999999993,0.20435021227185324,1.0,0.09781604920352704,83.5,0.13251635024445996,20.870000000000005,0.07183386202739328,1
10,40,215,4,26.819999999999993,0.17256476880868732,0.5,0.04211327045538152,40.75,0.1581818181818182,24.360000000000014,0.014382950626869118,2
25,40,215,2,25.869999999999976,0.16329567159870018,1.0,0.0813790051933807,76.5,0.1581818181818182,24.360000000000014,0.005113853416881975,3
10,60,195,1,24.799999999999983,0.16326530612244894,1.0,0.16326530612244894,179.0,0.16392586791960317,25.120000000000005,-0.0006605617971542355,4
15,45,210,1,24.870000000000005,0.16081474296799225,1.0,0.16081474296799225,166.0,0.13251635024445996,20.870000000000005,0.028298392723532295,5
10,55,200,1,23.539999999999992,0.15497037524687296,1.0,0.15497037524687296,175.0,0.2920892494929008,40.32000000000002,-0.13711887424602787,6
10,15,240,12,22.849999999999994,0.15363707116495662,0.5833333333333334,0.012672386188636456,15.416666666666666,0.2150691463996186,31.57000000000002,-0.06143207523466199,7
15,60,195,1,23.539999999999992,0.15221467830585178,1.0,0.15221467830585178,174.0,0.16392586791960317,25.120000000000005,-0.011711189613751394,8
10,50,205,1,22.889999999999986,0.15069124423963132,1.0,0.15069124423963132,174.0,0.2068475539617025,30.57000000000002,-0.056156309722071196,9
15,40,215,1,23.75999999999999,0.1497258806478039,1.0,0.1497258806478039,155.0,0.1581818181818182,24.360000000000014,-0.008455937534014302,10
15,65,190,1,22.659999999999997,0.14521917457062283,1.0,0.14521917457062283,177.0,0.17419354838709689,26.460000000000008,-0.028974373816474053,11
25,35,220,2,22.180000000000007,0.13962553457911153,0.5,0.0705149145459314,77.0,0.17026441834525308,25.950000000000017,-0.030638883766141545,12
30,40,215,2,22.189999999999998,0.13757369365099636,1.0,0.06848769805998145,76.0,0.1581818181818182,24.360000000000014,-0.020608124530821836,13
20,40,215,2,21.379999999999995,0.13194271083674702,0.5,0.0662250125953211,78.0,0.1581818181818182,24.360000000000014,-0.026239107345071178,14
20,45,210,1,21.349999999999994,0.1319122644423849,1.0,0.1319122644423849,156.0,0.13251635024445996,20.870000000000005,-0.0006040858020750495,15
15,55,200,1,20.289999999999992,0.1311994827028775,1.0,0.1311994827028775,170.0,0.2920892494929008,40.32000000000002,-0.16088976679002331,16
15,50,205,1,20.139999999999986,0.1302295505981248,1.0,0.1302295505981248,168.0,0.2068475539617025,30.57000000000002,-0.07661800336357771,17
10,30,225,5,19.79000000000002,0.12713428285802864,0.6,0.02582986924660824,30.2,0.20889250372780288,30.82000000000002,-0.08175822086977425,18
25,45,210,2,20.069999999999993,0.1257724994302074,0.5,0.06323919320643218,77.0,0.13251635024445996,20.870000000000005,-0.00674385081425255,19
5,50,205,2,18.870000000000005,0.125166608089746,0.5,0.06614707548785786,91.5,0.2068475539617025,30.57000000000002,-0.08168094587195651,20
45,50,205,3,19.95999999999998,0.12393709605445635,0.6666666666666666,0.04038390142389577,50.666666666666664,0.2068475539617025,30.57000000000002,-0.08291045790724616,21
25,55,200,1,19.620000000000005,0.12373084442202176,1.0,0.12373084442202176,165.0,0.2920892494929008,40.32000000000002,-0.16835840507087907,22
5,40,215,3,18.960000000000008,0.12210949923882586,0.6666666666666666,0.04133186542151157,55.0,0.1581818181818182,24.360000000000014,-0.03607231894299234,23
10,35,220,3,18.43999999999997,0.12018572611733425,0.6666666666666666,0.04056810631312102,49.0,0.17026441834525308,25.950000000000017,-0.05007869222791883,24
15,30,225,3,19.210000000000008,0.11826989044664904,0.6666666666666666,0.03942461102712532,49.666666666666664,0.20889250372780288,30.82000000000002,-0.09062261328115384,25
5,35,220,3,17.809999999999974,0.11504867815894282,0.6666666666666666,0.03889676320927945,53.666666666666664,0.17026441834525308,25.950000000000017,-0.05521574018631026,26
25,50,205,2,17.74000000000001,0.11295298402815135,1.0,0.05583083332017269,81.0,0.2068475539617025,30.57000000000002,-0.09389456993355116,27
20,65,190,1,18.0,0.11151725419738545,1.0,0.11151725419738545,175.0,0.17419354838709689,26.460000000000008,-0.06267629418971143,28
25,30,225,6,17.849999999999994,0.11146882705665417,0.6666666666666666,0.018465522073469187,24.5,0.20889250372780288,30.82000000000002,-0.0974236766711487,29
35,50,205,1,16.919999999999987,0.10589560645888096,1.0,0.10589560645888096,150.0,0.2068475539617025,30.57000000000002,-0.10095194750282155,30
5,45,210,3,16.080000000000013,0.10567866574712648,0.6666666666666666,0.035911244735071644,59.666666666666664,0.13251635024445996,20.870000000000005,-0.02683768449733348,31
20,35,220,2,16.580000000000013,0.10219645023358259,0.5,0.05205873868431493,77.0,0.17026441834525308,25.950000000000017,-0.06806796811167048,32
20,70,185,1,16.439999999999998,0.10185242550027884,1.0,0.10185242550027884,178.0,0.12395235994706666,19.670000000000016,-0.022099934446787817,33
5,55,200,3,15.129999999999995,0.10159350390624144,0.6666666666666666,0.035920066452724164,61.333333333333336,0.2920892494929008,40.32000000000002,-0.19049574558665938,34
10,25,230,4,16.139999999999958,0.10153660258941488,0.5,0.025979063692134707,34.25,0.21656094400109138,31.75,-0.1150243414116765,35
35,40,215,4,15.419999999999987,0.09667713861400618,0.75,0.024279314745761532,38.25,0.1581818181818182,24.360000000000014,-0.061504679567812026,36
15,35,220,2,14.569999999999993,0.09226788316109036,0.5,0.04925972939824852,79.0,0.17026441834525308,25.950000000000017,-0.07799653518416272,37
20,60,195,1,14.439999999999998,0.08876321612982552,1.0,0.08876321612982552,169.0,0.16392586791960317,25.120000000000005,-0.07516265178977766,38
50,55,200,2,14.539999999999992,0.08843896254471595,0.5,0.04525824052384925,71.0,0.2920892494929008,40.32000000000002,-0.20365028694818488,39
20,55,200,1,14.019999999999982,0.0861814605360216,1.0,0.0861814605360216,167.0,0.2920892494929008,40.32000000000002,-0.20590778895687922,40
20,30,225,3,13.940000000000026,0.08378775486142143,0.6666666666666666,0.028038253161482674,48.333333333333336,0.20889250372780288,30.82000000000002,-0.12510474886638145,41
35,45,210,3,12.949999999999989,0.08215392428736878,0.6666666666666666,0.028054352796244537,52.0,0.13251635024445996,20.870000000000005,-0.05036242595709117,42
5,30,225,5,12.28000000000003,0.08094795865995819,0.4,0.017466917481797562,31.8,0.20889250372780288,30.82000000000002,-0.1279445450678447,43
20,50,205,1,12.759999999999991,0.0784361937546103,1.0,0.0784361937546103,163.0,0.2068475539617025,30.57000000000002,-0.1284113602070922,44
20,25,230,8,12.990000000000009,0.07613437633874187,0.5,0.00998641695146052,18.125,0.21656094400109138,31.75,-0.1404265676623495,45
30,50,205,1,12.300000000000011,0.07562715199212988,1.0,0.07562715199212988,154.0,0.2068475539617025,30.57000000000002,-0.13122040196957263,46
30,45,210,3,12.189999999999998,0.07335516094958905,0.3333333333333333,0.025614540769493137,51.666666666666664,0.13251635024445996,20.870000000000005,-0.05916118929487091,47
15,25,230,6,10.599999999999994,0.06945453539468582,0.3333333333333333,0.012274802465602383,23.333333333333332,0.21656094400109138,31.75,-0.14710640860640556,48
10,20,235,6,10.339999999999975,0.05642557205579091,0.3333333333333333,0.011007895967220812,26.666666666666668,0.201401050788091,29.900000000000006,-0.1449754787323001,49
30,35,220,5,9.549999999999955,0.05621398700121416,0.4,0.01183718186080931,29.0,0.17026441834525308,25.950000000000017,-0.11405043134403892,50
5,20,235,7,8.310000000000002,0.05141129336113304,0.2857142857142857,0.008537009296143776,25.714285714285715,0.201401050788091,29.900000000000006,-0.14998975742695797,51
40,45,210,4,6.139999999999986,0.037667762637735525,0.5,0.010252595882085436,39.75,0.13251635024445996,20.870000000000005,-0.09484858760672443,52
5,15,240,9,4.199999999999989,0.02601512046167609,0.3333333333333333,0.004015515577103075,19.666666666666668,0.2150691463996186,31.57000000000002,-0.18905402593794252,53
15,20,235,9,3.0900000000000034,0.024079690507301743,0.4444444444444444,0.0033932710142276193,16.444444444444443,0.201401050788091,29.900000000000006,-0.17732136028078926,54
