rank,objective_value,w1,w2,w3,w4
1,0.33739651895925593,1.0,0.0,0.0,0.0
2,0.33621301925645575,0.9800000000000001,0.02,0.0,0.0
3,0.3354154711894277,0.9800000000000001,0.0,0.02,0.0
4,0.33502379830611784,0.9600000000000001,0.04,0.0,0.0
5,0.33422948757188,0.9600000000000001,0.02,0.02,0.0
6,0.33382885502115567,0.9400000000000001,0.06,0.0,0.0
7,0.333428534660591,0.9600000000000001,0.0,0.04,0.0
8,0.33303778471859147,0.9400000000000001,0.04,0.02,0.0
9,0.3326281883011585,0.92,0.08,0.0,0.0
10,0.33224006914009274,0.9400000000000001,0.02,0.04,0.0
