rank,objective_value,w1,w2,w3,w4
1,0.04402618228786555,0.0,0.0,1.0,0.0
2,0.04401822340544812,0.02,0.0,0.9800000000000001,0.0
3,0.04400595172293776,0.04,0.0,0.9600000000000001,0.0
4,0.043989366805021315,0.06,0.0,0.9400000000000001,0.0
5,0.043968468213809335,0.08,0.0,0.92,0.0
6,0.04394325550883457,0.1,0.0,0.9,0.0
7,0.04301430486596707,0.0,0.02,0.9800000000000001,0.0
8,0.043004947909605684,0.02,0.02,0.9600000000000001,0.0
9,0.042991278202380516,0.04,0.02,0.9400000000000001,0.0
10,0.042973295308187706,0.06,0.02,0.92,0.0
