rank,objective_value,w1,w2,w3,w4
1,0.2613653988213315,1.0,0.0,0.0,0.0
2,0.2600895523807141,0.9800000000000001,0.0,0.0,0.019999999999999907
3,0.25881046211651365,0.9600000000000001,0.0,0.0,0.039999999999999925
4,0.258725771767052,0.9800000000000001,0.0,0.02,0.0
5,0.2579812630548507,0.9800000000000001,0.02,0.0,0.0
6,0.2575281268104423,0.9400000000000001,0.0,0.0,0.05999999999999994
7,0.25744912595571356,0.9600000000000001,0.0,0.02,0.019999999999999907
8,0.2567026688237741,0.9600000000000001,0.02,0.0,0.019999999999999907
9,0.25624254524123014,0.92,0.0,0.0,0.07999999999999996
10,0.2561692364582801,0.9400000000000001,0.0,0.02,0.039999999999999925
