rank,objective_value,w1,w2,w3,w4
1,0.24208137035023344,0.9999999999999997,-1.0,0.9999999999999997,6.661338147750939e-16
2,0.24079185160504568,0.9999999999999997,-0.98,0.9999999999999997,-0.01999999999999935
3,0.2405624272348686,0.9999999999999997,-1.0,0.9799999999999996,0.020000000000000684
4,0.24054421534330817,0.9799999999999996,-1.0,0.9999999999999997,0.020000000000000684
5,0.23949987822905328,0.9999999999999997,-0.96,0.9999999999999997,-0.03999999999999937
6,0.23927398849853188,0.9999999999999997,-0.98,0.9799999999999996,6.661338147750939e-16
7,0.23925572261385902,0.9799999999999996,-0.98,0.9999999999999997,6.661338147750939e-16
8,0.23903868520026522,0.9999999999999997,-1.0,0.9599999999999996,0.0400000000000007
9,0.23902309650530174,0.9799999999999996,-1.0,0.9799999999999996,0.0400000000000007
10,0.23900347852710585,0.9599999999999996,-1.0,0.9999999999999997,0.0400000000000007
