rank,objective_value,w1,w2,w3,w4
1,0.09693472038458611,0.5,0.0,0.5,0.0
2,0.09692853508230007,0.4,0.0,0.6000000000000001,0.0
3,0.09684054588789662,0.6000000000000001,0.0,0.4,0.0
4,0.09682194682172043,0.30000000000000004,0.0,0.7000000000000001,0.0
5,0.09664605259106193,0.7000000000000001,0.0,0.30000000000000004,0.0
6,0.09661491027277136,0.2,0.0,0.8,0.0
7,0.09635127934238615,0.8,0.0,0.2,0.0
8,0.09630737792403704,0.1,0.0,0.9,0.0
9,0.09595626284930463,0.9,0.0,0.1,0.0
10,0.09589930007186233,0.0,0.0,1.0,0.0
