rank,objective_value,w1,w2,w3,w4
1,0.4539628915428118,0.9999999999999996,-2.220446049250313e-16,0.9999999999999996,-0.9999999999999989
2,0.4515068105269003,0.9999999999999996,0.09999999999999964,0.8999999999999995,-0.9999999999999987
3,0.45032549318871024,0.8999999999999995,0.09999999999999964,0.9999999999999996,-0.9999999999999987
4,0.4488993052884851,0.9999999999999996,0.19999999999999973,0.7999999999999996,-0.9999999999999989
5,0.44783024261054394,0.8999999999999995,0.19999999999999973,0.8999999999999995,-0.9999999999999987
6,0.44662050358221267,0.7999999999999996,0.19999999999999973,0.9999999999999996,-0.9999999999999989
7,0.4461402363312683,0.9999999999999996,0.2999999999999998,0.6999999999999997,-0.9999999999999991
8,0.44518345195548303,0.8999999999999995,0.2999999999999998,0.7999999999999996,-0.9999999999999989
9,0.4440859675874007,0.7999999999999996,0.2999999999999998,0.8999999999999995,-0.9999999999999989
10,0.4432294573302025,0.9999999999999996,0.3999999999999997,0.5999999999999996,-0.9999999999999989
