rank,objective_value,w1,w2,w3,w4
1,0.3938128947359211,1.0,0.0,0.0,0.0
2,0.3902284627827177,0.9800000000000001,0.0,0.0,0.019999999999999907
3,0.39016704839989524,0.9800000000000001,0.0,0.02,0.0
4,0.38972413702536285,0.9800000000000001,0.02,0.0,0.0
5,0.38664074303564633,0.9600000000000001,0.0,0.0,0.039999999999999925
6,0.3865814024875942,0.9600000000000001,0.0,0.02,0.019999999999999907
7,0.3865185732333336,0.9600000000000001,0.0,0.04,0.0
8,0.3861389050484421,0.9600000000000001,0.02,0.0,0.019999999999999907
9,0.3860774078167017,0.9600000000000001,0.02,0.02,0.0
10,0.38563306545438936,0.9600000000000001,0.04,0.0,0.0
