Date,predicted_future_return,portfolio_weight,price,gross_exposure,net_equity
2020-01-02,0.11385032307933375,0.6779701718692305,143.95,0.005215155168224851,1.0
2020-01-03,0.09623534836545979,0.5730743128920407,145.86,0.009692616379066194,1.000069197265518
2020-01-06,0.08430063719611394,0.5020039991341012,147.39,0.01365585640435368,1.000170868066697
2020-01-07,0.08547936864611064,0.509023256894003,147.97,0.01762515759932544,1.0002246057470994
2020-01-08,0.08430791369185012,0.502047330122819,146.86,0.02135484465630117,1.000092390264669
2020-01-09,0.1083558490384797,0.6452509892700461,146.03,0.02619762388852569,0.9999717003486622
2020-01-10,0.09524665227452762,0.567186701503985,146.91,0.03071846956267453,1.0001295713958573
2020-01-13,0.11742824950447125,0.6992764565399874,145.82,0.0358696032810295,0.9999016554485202
2020-01-14,0.12284024984200892,0.7315045143948603,145.69,0.04146458297114318,0.9998696773355965
2020-01-15,0.10467044655740175,0.6233046927122171,146.54,0.0465011515070521,1.0001115943891037
2020-01-16,0.11529169736980556,0.686553448130626,146.31,0.051709346584216706,1.0000386090960327
2020-01-17,0.10935338528051691,0.6511912430977713,146.58,0.05681393425332503,1.0001340333566966
2020-01-21,0.10749650301804607,0.6401336478922571,146.74,0.0618000547199915,1.0001960488395765
2020-01-22,0.10273042277941852,0.611751995990635,146.79,0.06652689697617174,1.0002171065112133
2020-01-23,0.09523828568306975,0.5671368790766502,147.12,0.0710390481057257,1.0003666662632547
2020-01-24,0.08431499629976094,0.5020895065240158,147.98,0.07531653868265052,1.0007819298669178
2020-01-27,0.07489522908956336,0.4459954962328404,148.99,0.07926132722276343,1.0012959838206243
2020-01-28,0.09911384855725064,0.5902155665746867,147.66,0.08309389904158176,1.0005884358965604
2020-01-29,0.08755160083528277,0.5213632448312089,148.46,0.08755457597258234,1.0010386263288595
2020-01-30,0.08988021775762738,0.535229984708262,148.47,0.09167762722070683,1.0010445238484587
2020-01-31,0.07586751989043342,0.4517854153436839,149.33,0.09568393459900919,1.0015755588010404
2020-02-03,0.09314464531290882,0.5546694070203674,148.36,0.09932909005735989,1.0009540265130807
2020-02-04,0.07760975289694289,0.4621602827916787,146.43,0.10159200722659387,0.9996618645839171
2020-02-05,0.07815868964189812,0.4654291601146118,146.61,0.1052971141500745,0.9997867471988238
2020-02-06,0.0873573583241319,0.5202065451828689,147.4,0.10986609072384546,1.0003541349634957
2020-02-07,0.09020696114388344,0.5371757171730068,147.79,0.11428890209588387,1.0006448254342035
2020-02-10,0.08915918050349159,0.5309362617052107,148.17,0.11866688862984057,1.00093868687812
2020-02-11,0.0912637687810997,0.543468927732778,147.66,0.12243896832551275,1.0005302363604631
2020-02-12,0.09514289559618849,0.5665688382327745,147.54,0.12669768672993317,1.0004307329323237
2020-02-13,0.09228239984002648,0.5495347996197704,148.38,0.131646214468268,1.0011520699043526
