Date,predicted_future_return,portfolio_weight,active_anchor_date,active_model_name,active_target_horizon_days,prediction_scale,price
2022-01-03,-0.03408856647149866,0.0,2021-12-31,ols,45,0.04348802129878995,168.33
2022-01-04,-0.0461022020926935,0.0,2021-12-31,ols,45,0.04348802129878995,169.57
2022-01-05,-0.04572297306294369,0.0,2021-12-31,ols,45,0.04348802129878995,169.06
2022-01-06,-0.01284101579788961,0.0,2021-12-31,ols,45,0.04348802129878995,166.99
2022-01-07,-0.01695402557598624,0.0,2021-12-31,ols,45,0.04348802129878995,167.75
2022-01-10,-0.03519683732365364,0.0,2021-12-31,ols,45,0.04348802129878995,168.26
2022-01-11,-0.05976534175369415,0.0,2021-12-31,ols,45,0.04348802129878995,170.29
2022-01-12,-0.046990525765317426,0.0,2021-12-31,ols,45,0.04348802129878995,170.74
2022-01-13,-0.048623086662140214,0.0,2021-12-31,ols,45,0.04348802129878995,170.16
2022-01-14,-0.039419173007296,0.0,2021-12-31,ols,45,0.04348802129878995,169.67
2022-01-18,-0.036044903973997955,0.0,2021-12-31,ols,45,0.04348802129878995,169.39
2022-01-19,-0.01329994006425304,0.0,2021-12-31,ols,45,0.04348802129878995,172.08
2022-01-20,-0.014910811321465097,0.0,2021-12-31,ols,45,0.04348802129878995,171.65
2022-01-21,-0.01304775982185609,0.0,2021-12-31,ols,45,0.04348802129878995,171.09
2022-01-24,-0.011298421251579736,0.0,2021-12-31,ols,45,0.04348802129878995,172.03
2022-01-25,-0.004925522007259308,0.0,2021-12-31,ols,45,0.04348802129878995,172.58
2022-01-26,-0.01649220603188421,0.0,2021-12-31,ols,45,0.04348802129878995,169.79
2022-01-27,0.0012745932745923724,0.029309065727206072,2021-12-31,ols,45,0.04348802129878995,167.6
2022-01-28,0.0037138488345682015,0.08539935190547607,2021-12-31,ols,45,0.04348802129878995,167.1
2022-01-31,0.0023802380017481257,0.0547331869940552,2021-12-31,ols,45,0.04348802129878995,168.09
2022-02-01,-0.00025531801703610954,0.0,2021-12-31,ols,45,0.04348802129878995,168.23
2022-02-02,-0.015035893333578212,0.0,2021-12-31,ols,45,0.04348802129878995,168.84
2022-02-03,-0.011036751424872687,0.0,2021-12-31,ols,45,0.04348802129878995,168.6
2022-02-04,-0.023912307027989393,0.0,2021-12-31,ols,45,0.04348802129878995,168.86
2022-02-07,-0.032589695994711176,0.0,2021-12-31,ols,45,0.04348802129878995,170.11
2022-02-08,-0.03761873500369667,0.0,2021-12-31,ols,45,0.04348802129878995,170.63
2022-02-09,-0.03312013795464103,0.0,2021-12-31,ols,45,0.04348802129878995,171.21
2022-02-10,-0.02971008209572105,0.0,2021-12-31,ols,45,0.04348802129878995,170.56
2022-02-11,-0.012502595820589196,0.0,2021-12-31,ols,45,0.04348802129878995,173.81
2022-02-14,-0.0020699349417153366,0.0,2021-12-31,ols,45,0.04348802129878995,174.74
2022-02-15,-0.006526433977635148,0.0,2021-12-31,ols,45,0.04348802129878995,173.08
2022-02-16,0.009011362660835565,0.20721482356996326,2021-12-31,ols,45,0.04348802129878995,174.86
2022-02-17,0.014294244713666849,0.32869383997621854,2021-12-31,ols,45,0.04348802129878995,177.25
2022-02-18,0.014946252443862707,0.3436866520362605,2021-12-31,ols,45,0.04348802129878995,177.12
2022-02-22,0.017781188443685026,0.40887554578574914,2021-12-31,ols,45,0.04348802129878995,177.49
2022-02-23,0.02076726345981181,0.4775398567142823,2021-12-31,ols,45,0.04348802129878995,178.29
2022-02-24,0.021687835854218258,0.4987082696913073,2021-12-31,ols,45,0.04348802129878995,177.14
