Date,adaptive_band_rank01_score,adaptive_band_rank02_score,adaptive_band_rank03_score,adaptive_band_rank04_score,adaptive_band_rank05_score,adaptive_band_rank06_score,adaptive_band_rank07_score,adaptive_band_rank08_score,adaptive_band_rank09_score,adaptive_band_rank10_score,ma_crossover_rank01_score,ma_crossover_rank02_score,ma_crossover_rank03_score,ma_crossover_rank04_score,ma_crossover_rank05_score,ma_crossover_rank06_score,ma_crossover_rank07_score,ma_crossover_rank08_score,ma_crossover_rank09_score,ma_crossover_rank10_score,adaptive_volatility_band_rank01_score,adaptive_volatility_band_rank02_score,adaptive_volatility_band_rank03_score,adaptive_volatility_band_rank04_score,adaptive_volatility_band_rank05_score,adaptive_volatility_band_rank06_score,adaptive_volatility_band_rank07_score,adaptive_volatility_band_rank08_score,adaptive_volatility_band_rank09_score,adaptive_volatility_band_rank10_score,fear_greed_candle_volume_rank01_score,fear_greed_candle_volume_rank02_score,fear_greed_candle_volume_rank03_score,fear_greed_candle_volume_rank04_score,fear_greed_candle_volume_rank05_score,fear_greed_candle_volume_rank06_score,fear_greed_candle_volume_rank07_score,fear_greed_candle_volume_rank08_score,fear_greed_candle_volume_rank09_score,fear_greed_candle_volume_rank10_score,predicted_future_return,portfolio_weight,active_anchor_date,active_model_name,active_target_horizon_days,prediction_scale,price
2020-10-28,,,,,,,,,,,-0.05647654201829184,0.028709426824735314,0.07800064395881148,-0.07663321719631781,-0.0002464981851582884,-0.2087619366290106,0.17794670590158682,-0.12669167436205808,-0.032229630935470086,-0.11386581735673512,-0.6987325544297837,-0.6856339698397743,-0.6713446048324913,-0.6556943479197527,-0.6384790653157403,-0.6194516477007792,-0.5983100725730447,-0.5746812533126355,-0.5480988316446752,-0.5179720870876522,0,0,0,0,0,0,0,0,0,0,0.20923089976401935,0.9585565824659461,2020-07-31,ols,130,0.21827704654195781,176.13
2020-10-29,,,,,,,,,,,-0.1303003821622679,0.011821528692542589,0.07890762819087431,-0.09927240407935592,-0.04634165880953403,-0.012390828695473923,0.1283717508582569,-0.15208182587019686,-0.0862360395300347,-0.17267220383438392,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0.21556596379463702,0.9875796251128052,2020-07-31,ols,130,0.21827704654195781,175.4
2020-10-30,,,,,,,,,,,-0.08517132087284406,0.015762038256718652,-0.03446540081900649,-0.10400683479634541,-0.06926599002914977,0.21012126804710365,0.013200915481439108,-0.1648879372722626,-0.11792643597108875,-0.2102458419201073,-0.7159872070380217,-0.7036388247353264,-0.6901678622232963,-0.6754139509005962,-0.6591846484456253,-0.6412469983638167,-0.6213162760506946,-0.5990407628772066,-0.5739808105570323,-0.5455795312608339,0,0,0,0,0,0,0,0,0,0,0.21892531257133335,1.0,2020-07-31,ols,130,0.21827704654195781,176.2
2020-11-02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.012436248523979305,-0.007383279044515024,0.03145302958480693,-0.17087484815439982,-0.11011665325824865,0.08768606896894555,-0.042671451704673784,-0.37981793268120473,-0.04098459826019842,-0.056002028419931474,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0.12202197866986705,0.47020240375659256,2020-10-30,ols,130,0.25950947441994276,177.91
2020-11-03,-0.7877876787200291,-0.7796256663631072,-0.7708106930176315,-0.7612611385600329,-0.750881188062643,-0.7395576057018558,-0.6629569014965216,-0.7426076021793182,-0.7337320022544689,-0.6418917078400543,0.007160264301687868,0.015114006514665903,0.04333156735354238,-0.18342638245519538,-0.11324129410412806,0.10557104620907068,-0.03076095859149328,-0.3009401836953507,-0.05039139535164724,-0.0811367970808384,-0.6021947400351307,-0.5929434549196689,-0.5832516324177562,-0.5730870380864821,-0.562414214038644,-0.5511940656806606,-0.5393833831985726,-0.5269342854471826,-0.5137935711540489,-0.49990195890130745,0,0,0,0,0,0,0,0,0,0,0.14270003526373065,0.549883720363947,2020-10-30,ols,130,0.25950947441994276,178.92
2020-11-04,-0.67008819979552,-0.65739928440304,-0.6436952557791616,-0.62884922476996,-0.612712234542567,-0.5951082452035927,-0.4760224349693553,-0.7754724039877972,-0.7677300730908226,-0.44327383715494,-0.032074634240301,0.0203257328990309,0.026991606948667885,-0.12650952394267664,-0.06974773014596071,0.09207451245842502,-0.038107325734792086,-0.14055271405120032,-0.08759512661367602,-0.1380207472081745,0.14207444202553807,0.16863431277031796,0.19645893926484934,0.22564086461277244,0.25628188622809167,0.2884942422852222,0.322401985503255,0.3581425797060456,0.3958687624756579,0.43575072711781965,0,0,0,0,0,0,0,0,0,0,0.17993234808575298,0.6933556028655173,2020-10-30,ols,130,0.25950947441994276,178.82
2020-11-05,0.5007877904497655,0.5585103977747536,0.6208508136857455,0.6883862642559868,0.7617943627018956,0.8418759246428931,1.0,0.7465458548735084,0.806771574007076,1.0,-0.011933773836142875,0.05715526601518472,0.029947299445106202,0.029079792340458363,0.06561745776347357,0.09315092312564105,-0.015099129064737489,0.0021978320150944906,-0.05117781568727185,-0.10362580061954393,0.4105126333936744,0.44331525277492284,0.477679901650516,0.513720874861504,0.5515638967330418,0.5913475863928633,0.6332251544558335,0.677366374846532,0.7239598852589354,0.7732158819806195,0,0,0,0,0,0,0,0,0,0,0.18154698264755856,0.6995774742072656,2020-10-30,ols,130,0.25950947441994276,182.93
2020-11-06,0.10491508681836602,0.14741182092676516,0.19330829376383626,0.24302947267066335,0.2970742323519972,0.3560321520043549,0.7548651378879937,0.5330980071453052,0.5859634556675575,0.8645442090059948,0.010677587116553587,0.022193268186749555,0.038479770236737355,0.18970214960558962,0.186616480864269,0.05104670587285533,0.01772506455424952,0.15905791694363813,-0.010495686786924419,-0.026567891435430063,-0.44604534914637867,-0.4331626828474576,-0.41966655624858745,-0.405512082010748,-0.39064988406101653,-0.37502552211386303,-0.3585788253273856,-0.34124311790380185,-0.32294431562335174,-0.30359986749830453,0,0,0,0,0,0,0,0,0,0,0.18505381016442474,0.7130907670252048,2020-10-30,ols,130,0.25950947441994276,183.19
2020-11-09,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.02612868376755861,-0.021585233441899155,0.010595878760835,0.1534145454884376,0.13145040799908086,-0.0036018356941912746,0.006596099860574419,0.20057252167308018,-0.03678027415822794,-0.04266296259550209,0.36489135402475015,0.3966330134206748,0.42988618040688126,0.46476145309973194,0.5013804894272256,0.5398774250535645,0.580400515186553,0.6231140426240278,0.6682005438080284,0.7158634164882582,0,0,0,0,0,0,0,0,0,0,0.20898772383153427,0.8053182809555025,2020-10-30,ols,130,0.25950947441994276,175.08
2020-11-10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.057742716210670564,-0.037828447339856894,-0.015336140311747007,0.08518887884351783,0.07028646132628433,-0.008238681645333253,-0.03413716136374969,0.2011965974304387,-0.0776741316104715,-0.09403490205157174,-0.7840502007356444,-0.7790281123806593,-0.7737668769611512,-0.7682489959114231,-0.7624552208092087,-0.7563643290350859,-0.7499528640096934,-0.7431948333072527,-0.7360613564546763,-0.7285202523533814,0,0,0,0,0,0,0,0,0,0,0.18872522089108248,0.7272382687103132,2020-10-30,ols,130,0.25950947441994276,175.66
