month_start,month_end,active_anchor_date,active_model_name,target_horizon_days,selection_criterion,selection_correlation,selection_directional_accuracy,selection_mse,selection_cv_mse,selection_long_short_strategy_return,selection_rows,evaluation_rows,nonzero_count,prediction_scale,nonzero_coefficients,top_abs_coefficients
2020-01-01,2020-01-31,2019-12-31,ridge,130,selection_cv_mse,0.8119930738817591,0.9880952380952381,0.0006400124560863578,0.0023952440546089956,7525341402250.71,252,252,40,0.16792821838376343,"[('adaptive_band_rank01_score', 0.0035261362268933748), ('adaptive_band_rank02_score', 0.0003330685106910752), ('adaptive_band_rank03_score', 0.002342324902382408), ('adaptive_band_rank04_score', 0.005043144734856332), ('adaptive_band_rank05_score', 0.005936457928841602), ('adaptive_band_rank06_score', 0.002411124188407464), ('adaptive_band_rank07_score', -0.0075698440221698875), ('adaptive_band_rank08_score', 0.005366030777164812), ('adaptive_band_rank09_score', 0.003947510739085012), ('adaptive_band_rank10_score', -0.006202981664120639), ('ma_crossover_rank01_score', -0.0008451282910657449), ('ma_crossover_rank02_score', 0.003909965475718062), ('ma_crossover_rank03_score', -0.00026785311612947233), ('ma_crossover_rank04_score', -0.005505806680481061), ('ma_crossover_rank05_score', 0.0025508802046358327), ('ma_crossover_rank06_score', -0.0028319007939640226), ('ma_crossover_rank07_score', -0.003157549099693972), ('ma_crossover_rank08_score', -0.00505164194595542), ('ma_crossover_rank09_score', -0.006888009956636078), ('ma_crossover_rank10_score', -0.01594348266349364), ('adaptive_volatility_band_rank01_score', 0.0006700535262138471), ('adaptive_volatility_band_rank02_score', 0.000608210770382692), ('adaptive_volatility_band_rank03_score', 0.0004951645024027541), ('adaptive_volatility_band_rank04_score', -1.7750847513053512e-05), ('adaptive_volatility_band_rank05_score', -0.0008186347982975282), ('adaptive_volatility_band_rank06_score', 0.00035216278557871964), ('adaptive_volatility_band_rank07_score', 0.000289834206000316), ('adaptive_volatility_band_rank08_score', 0.00017590782492501466), ('adaptive_volatility_band_rank09_score', -0.00033995868099704794), ('adaptive_volatility_band_rank10_score', -0.001145523832434779), ('fear_greed_candle_volume_rank01_score', 0.003561887437491302), ('fear_greed_candle_volume_rank02_score', -0.0015284426701261055), ('fear_greed_candle_volume_rank03_score', -0.0015284426701261133), ('fear_greed_candle_volume_rank04_score', -0.0006548117550828033), ('fear_greed_candle_volume_rank05_score', -0.0019893014117582544), ('fear_greed_candle_volume_rank06_score', 0.00010410876714623376), ('fear_greed_candle_volume_rank07_score', 0.00010410876714623143), ('fear_greed_candle_volume_rank08_score', 0.0017363212316935939), ('fear_greed_candle_volume_rank09_score', -0.001819212113529152), ('fear_greed_candle_volume_rank10_score', 0.0015812894517487222)]","[('ma_crossover_rank10_score', -0.01594348266349364), ('adaptive_band_rank07_score', -0.0075698440221698875), ('ma_crossover_rank09_score', -0.006888009956636078), ('adaptive_band_rank10_score', -0.006202981664120639), ('adaptive_band_rank05_score', 0.005936457928841602), ('ma_crossover_rank04_score', -0.005505806680481061), ('adaptive_band_rank08_score', 0.005366030777164812), ('ma_crossover_rank08_score', -0.00505164194595542), ('adaptive_band_rank04_score', 0.005043144734856332), ('adaptive_band_rank09_score', 0.003947510739085012)]"
2020-02-01,2020-02-29,2020-01-31,ridge,130,selection_cv_mse,0.7324961803172894,0.9880952380952381,0.001190432712451429,0.0037985884254757413,53028311967970.15,252,252,40,0.1927771909660067,"[('adaptive_band_rank01_score', -0.009134480421785092), ('adaptive_band_rank02_score', -0.00805035739104846), ('adaptive_band_rank03_score', -0.0019811065412393323), ('adaptive_band_rank04_score', -0.001972076603423207), ('adaptive_band_rank05_score', -0.0017414554915120026), ('adaptive_band_rank06_score', -0.001451217112975148), ('adaptive_band_rank07_score', -0.0004923740103406735), ('adaptive_band_rank08_score', -0.00048131078563357364), ('adaptive_band_rank09_score', -0.00022539236508106657), ('adaptive_band_rank10_score', 9.664538449160143e-05), ('ma_crossover_rank01_score', -0.005534608617894498), ('ma_crossover_rank02_score', -0.0031686572387984156), ('ma_crossover_rank03_score', -0.007055179926127402), ('ma_crossover_rank04_score', 0.006064292991751734), ('ma_crossover_rank05_score', -0.009186171411105276), ('ma_crossover_rank06_score', -0.004235544259318801), ('ma_crossover_rank07_score', -0.01430041233811008), ('ma_crossover_rank08_score', -0.0009446028239031587), ('ma_crossover_rank09_score', -0.01322499057415785), ('ma_crossover_rank10_score', 0.004138742392683248), ('adaptive_volatility_band_rank01_score', 0.00036708786473458704), ('adaptive_volatility_band_rank02_score', 0.00031675284919504046), ('adaptive_volatility_band_rank03_score', 0.00022475494491718746), ('adaptive_volatility_band_rank04_score', -6.149140119480185e-05), ('adaptive_volatility_band_rank05_score', -0.0002824161219378745), ('adaptive_volatility_band_rank06_score', 0.0003670878647345935), ('adaptive_volatility_band_rank07_score', 0.00031675284919501255), ('adaptive_volatility_band_rank08_score', 0.00022475494491721196), ('adaptive_volatility_band_rank09_score', -6.149140119480592e-05), ('adaptive_volatility_band_rank10_score', -0.0002824161219378816), ('fear_greed_candle_volume_rank01_score', 0.0045619236370017125), ('fear_greed_candle_volume_rank02_score', -0.000524946751900533), ('fear_greed_candle_volume_rank03_score', -0.0005249467519005375), ('fear_greed_candle_volume_rank04_score', 0.0004402487975218433), ('fear_greed_candle_volume_rank05_score', 0.0002765154155989783), ('fear_greed_candle_volume_rank06_score', -0.00016338220999508746), ('fear_greed_candle_volume_rank07_score', -0.00016338220999509957), ('fear_greed_candle_volume_rank08_score', 0.001140593804229286), ('fear_greed_candle_volume_rank09_score', -0.003049271964163657), ('fear_greed_candle_volume_rank10_score', -0.004115874132201859)]","[('ma_crossover_rank07_score', -0.01430041233811008), ('ma_crossover_rank09_score', -0.01322499057415785), ('ma_crossover_rank05_score', -0.009186171411105276), ('adaptive_band_rank01_score', -0.009134480421785092), ('adaptive_band_rank02_score', -0.00805035739104846), ('ma_crossover_rank03_score', -0.007055179926127402), ('ma_crossover_rank04_score', 0.006064292991751734), ('ma_crossover_rank01_score', -0.005534608617894498), ('fear_greed_candle_volume_rank01_score', 0.0045619236370017125), ('ma_crossover_rank06_score', -0.004235544259318801)]"
2020-03-01,2020-03-31,2020-02-28,lasso,130,selection_cv_mse,0.6788679656944232,0.9880952380952381,0.0017394750847123074,0.004523327382313627,173551609240904.94,252,252,17,0.189126273727328,"[('adaptive_band_rank04_score', -0.012353840233537921), ('adaptive_band_rank05_score', -0.0050010149382123574), ('adaptive_band_rank07_score', -0.0031610972345297666), ('adaptive_band_rank08_score', -0.0018453153972813408), ('adaptive_band_rank10_score', 0.0019163282748996138), ('ma_crossover_rank01_score', -0.0007721564556373288), ('ma_crossover_rank02_score', -0.005417957472711002), ('ma_crossover_rank03_score', -0.014698939016874241), ('ma_crossover_rank04_score', -0.005151688163588693), ('ma_crossover_rank06_score', -0.01272813818425817), ('ma_crossover_rank08_score', -0.0027618092137285627), ('ma_crossover_rank09_score', -0.011056731937163465), ('ma_crossover_rank10_score', -0.01064061304625656), ('adaptive_volatility_band_rank09_score', -0.001860113089335955), ('fear_greed_candle_volume_rank02_score', 0.0031595617023395346), ('fear_greed_candle_volume_rank05_score', -0.00039030996922331134), ('fear_greed_candle_volume_rank10_score', -0.0070813341123961565)]","[('ma_crossover_rank03_score', -0.014698939016874241), ('ma_crossover_rank06_score', -0.01272813818425817), ('adaptive_band_rank04_score', -0.012353840233537921), ('ma_crossover_rank09_score', -0.011056731937163465), ('ma_crossover_rank10_score', -0.01064061304625656), ('fear_greed_candle_volume_rank10_score', -0.0070813341123961565), ('ma_crossover_rank02_score', -0.005417957472711002), ('ma_crossover_rank04_score', -0.005151688163588693), ('adaptive_band_rank05_score', -0.0050010149382123574), ('adaptive_band_rank07_score', -0.0031610972345297666)]"
2020-04-01,2020-04-30,2020-03-31,ols,130,selection_cv_mse,0.47085362078475734,0.9881422924901185,0.002869941978451634,0.006170345303907541,537869596445762.25,253,253,40,0.19331331558576564,"[('adaptive_band_rank01_score', -0.16329332972000368), ('adaptive_band_rank02_score', -0.3930611272869928), ('adaptive_band_rank03_score', 0.3380067506070416), ('adaptive_band_rank04_score', 0.12520972071258016), ('adaptive_band_rank05_score', -0.020342579917040134), ('adaptive_band_rank06_score', -0.02599350579904585), ('adaptive_band_rank07_score', 0.03911460763284648), ('adaptive_band_rank08_score', 0.15022234091516257), ('adaptive_band_rank09_score', 0.026341758570235334), ('adaptive_band_rank10_score', -0.11039050673524732), ('ma_crossover_rank01_score', -0.06484660567213454), ('ma_crossover_rank02_score', -0.00946483664115746), ('ma_crossover_rank03_score', 0.026741485786821947), ('ma_crossover_rank04_score', 0.2024915954685372), ('ma_crossover_rank05_score', -0.18639322642419742), ('ma_crossover_rank06_score', -0.29878198343373585), ('ma_crossover_rank07_score', 0.058653705144006515), ('ma_crossover_rank08_score', 0.15676057099353216), ('ma_crossover_rank09_score', -0.05454162699865164), ('ma_crossover_rank10_score', 0.09988566777836731), ('adaptive_volatility_band_rank01_score', 0.0007335025258722999), ('adaptive_volatility_band_rank02_score', 0.0007544597408801065), ('adaptive_volatility_band_rank03_score', 0.0007766497332667751), ('adaptive_volatility_band_rank04_score', 0.000800184573660629), ('adaptive_volatility_band_rank05_score', 0.0008251903415964462), ('adaptive_volatility_band_rank06_score', 0.000851809384873863), ('adaptive_volatility_band_rank07_score', 0.000880203031037567), ('adaptive_volatility_band_rank08_score', 0.0009105548596900581), ('adaptive_volatility_band_rank09_score', 0.0009430746761078159), ('adaptive_volatility_band_rank10_score', 0.0009780033678224976), ('fear_greed_candle_volume_rank01_score', -0.04648482360259258), ('fear_greed_candle_volume_rank02_score', 0.02697444829100397), ('fear_greed_candle_volume_rank03_score', 0.02697444829100666), ('fear_greed_candle_volume_rank04_score', -0.003868117852101419), ('fear_greed_candle_volume_rank05_score', -0.047068870143819004), ('fear_greed_candle_volume_rank06_score', 0.026390401749784024), ('fear_greed_candle_volume_rank07_score', 0.026390401749784024), ('fear_greed_candle_volume_rank08_score', -0.004452164393328673), ('fear_greed_candle_volume_rank09_score', 0.08287568792676936), ('fear_greed_candle_volume_rank10_score', -0.1280410271692322)]","[('adaptive_band_rank02_score', -0.3930611272869928), ('adaptive_band_rank03_score', 0.3380067506070416), ('ma_crossover_rank06_score', -0.29878198343373585), ('ma_crossover_rank04_score', 0.2024915954685372), ('ma_crossover_rank05_score', -0.18639322642419742), ('adaptive_band_rank01_score', -0.16329332972000368), ('ma_crossover_rank08_score', 0.15676057099353216), ('adaptive_band_rank08_score', 0.15022234091516257), ('fear_greed_candle_volume_rank10_score', -0.1280410271692322), ('adaptive_band_rank04_score', 0.12520972071258016)]"
2020-05-01,2020-05-31,2020-04-30,elastic_net,130,selection_cv_mse,5.264613024074336e-16,0.9881422924901185,0.003753368352130692,0.005583053117357893,269269941584091.06,253,253,0,0.14198203698363507,[],[]
2020-06-01,2020-06-30,2020-05-29,lasso,130,selection_cv_mse,1.4392039704436973e-16,0.9881422924901185,0.004099900432084691,0.006965362388568796,86437608378559.34,253,253,0,0.13702462438255064,[],[]
2020-07-01,2020-07-31,2020-06-30,ridge,130,selection_cv_mse,0.4475525965693297,0.9881422924901185,0.003418296401636827,0.007024632381447957,56613120550946.88,253,253,40,0.17759045565163362,"[('adaptive_band_rank01_score', -0.008994327223420412), ('adaptive_band_rank02_score', 0.047067343927856026), ('adaptive_band_rank03_score', -0.012825085573852207), ('adaptive_band_rank04_score', -0.024443939074569727), ('adaptive_band_rank05_score', -0.009937858296519152), ('adaptive_band_rank06_score', -0.002773093305506587), ('adaptive_band_rank07_score', -0.00818788512295681), ('adaptive_band_rank08_score', -0.0029841076162289227), ('adaptive_band_rank09_score', 0.048474008099126546), ('adaptive_band_rank10_score', -0.01665374541892813), ('ma_crossover_rank01_score', -0.00459109961659979), ('ma_crossover_rank02_score', -0.053457450624303494), ('ma_crossover_rank03_score', -0.03796976927219515), ('ma_crossover_rank04_score', 0.03655094189854153), ('ma_crossover_rank05_score', -0.016442503200612798), ('ma_crossover_rank06_score', 0.03104321713759721), ('ma_crossover_rank07_score', 0.00784415806291233), ('ma_crossover_rank08_score', 0.0037317576285121304), ('ma_crossover_rank09_score', -0.0009106241304514398), ('ma_crossover_rank10_score', 0.011723652521995092), ('adaptive_volatility_band_rank01_score', 0.0004550634702317502), ('adaptive_volatility_band_rank02_score', 0.008812496515275485), ('adaptive_volatility_band_rank03_score', -0.002691000993035475), ('adaptive_volatility_band_rank04_score', -0.009464913806359656), ('adaptive_volatility_band_rank05_score', 0.003485127256557387), ('adaptive_volatility_band_rank06_score', 0.011395788437260952), ('adaptive_volatility_band_rank07_score', 0.0009888707771980086), ('adaptive_volatility_band_rank08_score', -0.005668167177094908), ('adaptive_volatility_band_rank09_score', 0.007228336361425163), ('adaptive_volatility_band_rank10_score', -0.016278075110341416), ('fear_greed_candle_volume_rank01_score', -0.0070554870828830095), ('fear_greed_candle_volume_rank02_score', 0.0023469038843598284), ('fear_greed_candle_volume_rank03_score', 0.0023469038843596255), ('fear_greed_candle_volume_rank04_score', -0.0010863104000356301), ('fear_greed_candle_volume_rank05_score', -0.007408857156515685), ('fear_greed_candle_volume_rank06_score', 0.003598761696057469), ('fear_greed_candle_volume_rank07_score', 0.0035987616960574693), ('fear_greed_candle_volume_rank08_score', -0.0004170879838303536), ('fear_greed_candle_volume_rank09_score', -0.0004170879838308573), ('fear_greed_candle_volume_rank10_score', -0.0004170879838299454)]","[('ma_crossover_rank02_score', -0.053457450624303494), ('adaptive_band_rank09_score', 0.048474008099126546), ('adaptive_band_rank02_score', 0.047067343927856026), ('ma_crossover_rank03_score', -0.03796976927219515), ('ma_crossover_rank04_score', 0.03655094189854153), ('ma_crossover_rank06_score', 0.03104321713759721), ('adaptive_band_rank04_score', -0.024443939074569727), ('adaptive_band_rank10_score', -0.01665374541892813), ('ma_crossover_rank05_score', -0.016442503200612798), ('adaptive_volatility_band_rank10_score', -0.016278075110341416)]"
2020-08-01,2020-08-31,2020-07-31,ridge,130,selection_cv_mse,0.5030535484671024,0.9565217391304348,0.004385222549062044,0.010240749621978603,6342740177981.049,253,253,40,0.18206380775094264,"[('adaptive_band_rank01_score', 0.09864215370271573), ('adaptive_band_rank02_score', -0.10029589168811684), ('adaptive_band_rank03_score', 0.04921043438432589), ('adaptive_band_rank04_score', -0.04335695332561899), ('adaptive_band_rank05_score', -0.014053952356831143), ('adaptive_band_rank06_score', 0.0927121369475253), ('adaptive_band_rank07_score', -0.09151542346274986), ('adaptive_band_rank08_score', 0.047963468924447646), ('adaptive_band_rank09_score', -0.039592671764323455), ('adaptive_band_rank10_score', -0.01201741081462522), ('ma_crossover_rank01_score', -0.010327273111099352), ('ma_crossover_rank02_score', 0.15371844307436994), ('ma_crossover_rank03_score', -0.0018681817249955207), ('ma_crossover_rank04_score', 0.010634563446083475), ('ma_crossover_rank05_score', -0.04625168778061454), ('ma_crossover_rank06_score', -0.017647210442647786), ('ma_crossover_rank07_score', -0.03323326512986574), ('ma_crossover_rank08_score', -0.08603704902589851), ('ma_crossover_rank09_score', -0.0536687390801453), ('ma_crossover_rank10_score', 0.0209945739282499), ('adaptive_volatility_band_rank01_score', 0.00034255925155706813), ('adaptive_volatility_band_rank02_score', 0.00034255925154873295), ('adaptive_volatility_band_rank03_score', 0.0003425592515648361), ('adaptive_volatility_band_rank04_score', 0.00034255925144633894), ('adaptive_volatility_band_rank05_score', 0.00034255925141400245), ('adaptive_volatility_band_rank06_score', 0.00034255925153617886), ('adaptive_volatility_band_rank07_score', 0.00034255925160989246), ('adaptive_volatility_band_rank08_score', 0.00034255925159030066), ('adaptive_volatility_band_rank09_score', 0.0003425592515643351), ('adaptive_volatility_band_rank10_score', 0.00034255925154429243), ('fear_greed_candle_volume_rank01_score', -0.007174714865488992), ('fear_greed_candle_volume_rank02_score', 0.0015798125598990972), ('fear_greed_candle_volume_rank03_score', 0.00157981255989942), ('fear_greed_candle_volume_rank04_score', 0.0015798125598994227), ('fear_greed_candle_volume_rank05_score', -0.009383169429998998), ('fear_greed_candle_volume_rank06_score', 0.0009479829571105404), ('fear_greed_candle_volume_rank07_score', 0.0009479829571266132), ('fear_greed_candle_volume_rank08_score', 0.0009479829571266134), ('fear_greed_candle_volume_rank09_score', 0.0009479829571287037), ('fear_greed_candle_volume_rank10_score', 0.0009479829571025529)]","[('ma_crossover_rank02_score', 0.15371844307436994), ('adaptive_band_rank02_score', -0.10029589168811684), ('adaptive_band_rank01_score', 0.09864215370271573), ('adaptive_band_rank06_score', 0.0927121369475253), ('adaptive_band_rank07_score', -0.09151542346274986), ('ma_crossover_rank08_score', -0.08603704902589851), ('ma_crossover_rank09_score', -0.0536687390801453), ('adaptive_band_rank03_score', 0.04921043438432589), ('adaptive_band_rank08_score', 0.047963468924447646), ('ma_crossover_rank05_score', -0.04625168778061454)]"
2020-09-01,2020-09-30,2020-08-31,lasso,130,selection_cv_mse,0.3772320767737396,0.873015873015873,0.008733336963624007,0.015252064837028201,140974488580.37027,252,252,1,0.13959719045146027,"[('ma_crossover_rank09_score', -0.019964051761866858)]","[('ma_crossover_rank09_score', -0.019964051761866858)]"
2020-10-01,2020-10-31,2020-09-30,lasso,130,selection_cv_mse,-2.8454083245838087e-16,0.8023715415019763,0.013024278109805576,0.020638306942574104,5939205273.239492,253,253,0,0.09927589185152476,[],[]
