month_start,month_end,active_anchor_date,active_model_name,target_horizon_days,selection_criterion,selection_correlation,selection_directional_accuracy,selection_mse,selection_cv_mse,selection_long_short_strategy_return,selection_rows,evaluation_rows,nonzero_count,prediction_scale,nonzero_coefficients,top_abs_coefficients
2020-02-01,2020-03-31,2020-01-31,ridge,130,selection_cv_mse,0.7324961803172894,0.9880952380952381,0.001190432712451429,0.0037985884254757413,53028311967970.15,252,252,40,0.1927771909660067,"[('adaptive_band_rank01_score', -0.009134480421785092), ('adaptive_band_rank02_score', -0.00805035739104846), ('adaptive_band_rank03_score', -0.0019811065412393323), ('adaptive_band_rank04_score', -0.001972076603423207), ('adaptive_band_rank05_score', -0.0017414554915120026), ('adaptive_band_rank06_score', -0.001451217112975148), ('adaptive_band_rank07_score', -0.0004923740103406735), ('adaptive_band_rank08_score', -0.00048131078563357364), ('adaptive_band_rank09_score', -0.00022539236508106657), ('adaptive_band_rank10_score', 9.664538449160143e-05), ('ma_crossover_rank01_score', -0.005534608617894498), ('ma_crossover_rank02_score', -0.0031686572387984156), ('ma_crossover_rank03_score', -0.007055179926127402), ('ma_crossover_rank04_score', 0.006064292991751734), ('ma_crossover_rank05_score', -0.009186171411105276), ('ma_crossover_rank06_score', -0.004235544259318801), ('ma_crossover_rank07_score', -0.01430041233811008), ('ma_crossover_rank08_score', -0.0009446028239031587), ('ma_crossover_rank09_score', -0.01322499057415785), ('ma_crossover_rank10_score', 0.004138742392683248), ('adaptive_volatility_band_rank01_score', 0.00036708786473458704), ('adaptive_volatility_band_rank02_score', 0.00031675284919504046), ('adaptive_volatility_band_rank03_score', 0.00022475494491718746), ('adaptive_volatility_band_rank04_score', -6.149140119480185e-05), ('adaptive_volatility_band_rank05_score', -0.0002824161219378745), ('adaptive_volatility_band_rank06_score', 0.0003670878647345935), ('adaptive_volatility_band_rank07_score', 0.00031675284919501255), ('adaptive_volatility_band_rank08_score', 0.00022475494491721196), ('adaptive_volatility_band_rank09_score', -6.149140119480592e-05), ('adaptive_volatility_band_rank10_score', -0.0002824161219378816), ('fear_greed_candle_volume_rank01_score', 0.0045619236370017125), ('fear_greed_candle_volume_rank02_score', -0.000524946751900533), ('fear_greed_candle_volume_rank03_score', -0.0005249467519005375), ('fear_greed_candle_volume_rank04_score', 0.0004402487975218433), ('fear_greed_candle_volume_rank05_score', 0.0002765154155989783), ('fear_greed_candle_volume_rank06_score', -0.00016338220999508746), ('fear_greed_candle_volume_rank07_score', -0.00016338220999509957), ('fear_greed_candle_volume_rank08_score', 0.001140593804229286), ('fear_greed_candle_volume_rank09_score', -0.003049271964163657), ('fear_greed_candle_volume_rank10_score', -0.004115874132201859)]","[('ma_crossover_rank07_score', -0.01430041233811008), ('ma_crossover_rank09_score', -0.01322499057415785), ('ma_crossover_rank05_score', -0.009186171411105276), ('adaptive_band_rank01_score', -0.009134480421785092), ('adaptive_band_rank02_score', -0.00805035739104846), ('ma_crossover_rank03_score', -0.007055179926127402), ('ma_crossover_rank04_score', 0.006064292991751734), ('ma_crossover_rank01_score', -0.005534608617894498), ('fear_greed_candle_volume_rank01_score', 0.0045619236370017125), ('ma_crossover_rank06_score', -0.004235544259318801)]"
2020-04-01,2020-05-31,2020-03-31,ols,130,selection_cv_mse,0.47085362078475734,0.9881422924901185,0.002869941978451634,0.006170345303907541,537869596445762.25,253,253,40,0.19331331558576564,"[('adaptive_band_rank01_score', -0.16329332972000368), ('adaptive_band_rank02_score', -0.3930611272869928), ('adaptive_band_rank03_score', 0.3380067506070416), ('adaptive_band_rank04_score', 0.12520972071258016), ('adaptive_band_rank05_score', -0.020342579917040134), ('adaptive_band_rank06_score', -0.02599350579904585), ('adaptive_band_rank07_score', 0.03911460763284648), ('adaptive_band_rank08_score', 0.15022234091516257), ('adaptive_band_rank09_score', 0.026341758570235334), ('adaptive_band_rank10_score', -0.11039050673524732), ('ma_crossover_rank01_score', -0.06484660567213454), ('ma_crossover_rank02_score', -0.00946483664115746), ('ma_crossover_rank03_score', 0.026741485786821947), ('ma_crossover_rank04_score', 0.2024915954685372), ('ma_crossover_rank05_score', -0.18639322642419742), ('ma_crossover_rank06_score', -0.29878198343373585), ('ma_crossover_rank07_score', 0.058653705144006515), ('ma_crossover_rank08_score', 0.15676057099353216), ('ma_crossover_rank09_score', -0.05454162699865164), ('ma_crossover_rank10_score', 0.09988566777836731), ('adaptive_volatility_band_rank01_score', 0.0007335025258722999), ('adaptive_volatility_band_rank02_score', 0.0007544597408801065), ('adaptive_volatility_band_rank03_score', 0.0007766497332667751), ('adaptive_volatility_band_rank04_score', 0.000800184573660629), ('adaptive_volatility_band_rank05_score', 0.0008251903415964462), ('adaptive_volatility_band_rank06_score', 0.000851809384873863), ('adaptive_volatility_band_rank07_score', 0.000880203031037567), ('adaptive_volatility_band_rank08_score', 0.0009105548596900581), ('adaptive_volatility_band_rank09_score', 0.0009430746761078159), ('adaptive_volatility_band_rank10_score', 0.0009780033678224976), ('fear_greed_candle_volume_rank01_score', -0.04648482360259258), ('fear_greed_candle_volume_rank02_score', 0.02697444829100397), ('fear_greed_candle_volume_rank03_score', 0.02697444829100666), ('fear_greed_candle_volume_rank04_score', -0.003868117852101419), ('fear_greed_candle_volume_rank05_score', -0.047068870143819004), ('fear_greed_candle_volume_rank06_score', 0.026390401749784024), ('fear_greed_candle_volume_rank07_score', 0.026390401749784024), ('fear_greed_candle_volume_rank08_score', -0.004452164393328673), ('fear_greed_candle_volume_rank09_score', 0.08287568792676936), ('fear_greed_candle_volume_rank10_score', -0.1280410271692322)]","[('adaptive_band_rank02_score', -0.3930611272869928), ('adaptive_band_rank03_score', 0.3380067506070416), ('ma_crossover_rank06_score', -0.29878198343373585), ('ma_crossover_rank04_score', 0.2024915954685372), ('ma_crossover_rank05_score', -0.18639322642419742), ('adaptive_band_rank01_score', -0.16329332972000368), ('ma_crossover_rank08_score', 0.15676057099353216), ('adaptive_band_rank08_score', 0.15022234091516257), ('fear_greed_candle_volume_rank10_score', -0.1280410271692322), ('adaptive_band_rank04_score', 0.12520972071258016)]"
2020-06-01,2020-07-31,2020-05-29,lasso,130,selection_cv_mse,1.4392039704436973e-16,0.9881422924901185,0.004099900432084691,0.006965362388568796,86437608378559.34,253,253,0,0.13702462438255064,[],[]
2020-08-01,2020-09-30,2020-07-31,ridge,130,selection_cv_mse,0.5030535484671024,0.9565217391304348,0.004385222549062044,0.010240749621978603,6342740177981.049,253,253,40,0.18206380775094264,"[('adaptive_band_rank01_score', 0.09864215370271573), ('adaptive_band_rank02_score', -0.10029589168811684), ('adaptive_band_rank03_score', 0.04921043438432589), ('adaptive_band_rank04_score', -0.04335695332561899), ('adaptive_band_rank05_score', -0.014053952356831143), ('adaptive_band_rank06_score', 0.0927121369475253), ('adaptive_band_rank07_score', -0.09151542346274986), ('adaptive_band_rank08_score', 0.047963468924447646), ('adaptive_band_rank09_score', -0.039592671764323455), ('adaptive_band_rank10_score', -0.01201741081462522), ('ma_crossover_rank01_score', -0.010327273111099352), ('ma_crossover_rank02_score', 0.15371844307436994), ('ma_crossover_rank03_score', -0.0018681817249955207), ('ma_crossover_rank04_score', 0.010634563446083475), ('ma_crossover_rank05_score', -0.04625168778061454), ('ma_crossover_rank06_score', -0.017647210442647786), ('ma_crossover_rank07_score', -0.03323326512986574), ('ma_crossover_rank08_score', -0.08603704902589851), ('ma_crossover_rank09_score', -0.0536687390801453), ('ma_crossover_rank10_score', 0.0209945739282499), ('adaptive_volatility_band_rank01_score', 0.00034255925155706813), ('adaptive_volatility_band_rank02_score', 0.00034255925154873295), ('adaptive_volatility_band_rank03_score', 0.0003425592515648361), ('adaptive_volatility_band_rank04_score', 0.00034255925144633894), ('adaptive_volatility_band_rank05_score', 0.00034255925141400245), ('adaptive_volatility_band_rank06_score', 0.00034255925153617886), ('adaptive_volatility_band_rank07_score', 0.00034255925160989246), ('adaptive_volatility_band_rank08_score', 0.00034255925159030066), ('adaptive_volatility_band_rank09_score', 0.0003425592515643351), ('adaptive_volatility_band_rank10_score', 0.00034255925154429243), ('fear_greed_candle_volume_rank01_score', -0.007174714865488992), ('fear_greed_candle_volume_rank02_score', 0.0015798125598990972), ('fear_greed_candle_volume_rank03_score', 0.00157981255989942), ('fear_greed_candle_volume_rank04_score', 0.0015798125598994227), ('fear_greed_candle_volume_rank05_score', -0.009383169429998998), ('fear_greed_candle_volume_rank06_score', 0.0009479829571105404), ('fear_greed_candle_volume_rank07_score', 0.0009479829571266132), ('fear_greed_candle_volume_rank08_score', 0.0009479829571266134), ('fear_greed_candle_volume_rank09_score', 0.0009479829571287037), ('fear_greed_candle_volume_rank10_score', 0.0009479829571025529)]","[('ma_crossover_rank02_score', 0.15371844307436994), ('adaptive_band_rank02_score', -0.10029589168811684), ('adaptive_band_rank01_score', 0.09864215370271573), ('adaptive_band_rank06_score', 0.0927121369475253), ('adaptive_band_rank07_score', -0.09151542346274986), ('ma_crossover_rank08_score', -0.08603704902589851), ('ma_crossover_rank09_score', -0.0536687390801453), ('adaptive_band_rank03_score', 0.04921043438432589), ('adaptive_band_rank08_score', 0.047963468924447646), ('ma_crossover_rank05_score', -0.04625168778061454)]"
2020-10-01,2020-11-30,2020-09-30,lasso,130,selection_cv_mse,-2.8454083245838087e-16,0.8023715415019763,0.013024278109805576,0.020638306942574104,5939205273.239492,253,253,0,0.09927589185152476,[],[]
2020-12-01,2020-12-31,2020-11-30,lasso,130,selection_cv_mse,3.9034350917033547e-16,0.6825396825396826,0.014789722028112844,0.029782437364999702,3210205.248804444,252,252,0,0.06825660705632434,[],[]
