Date,adaptive_band_rank01_score,adaptive_band_rank02_score,adaptive_band_rank03_score,adaptive_band_rank04_score,adaptive_band_rank05_score,adaptive_band_rank06_score,adaptive_band_rank07_score,adaptive_band_rank08_score,adaptive_band_rank09_score,adaptive_band_rank10_score,ma_crossover_rank01_score,ma_crossover_rank02_score,ma_crossover_rank03_score,ma_crossover_rank04_score,ma_crossover_rank05_score,ma_crossover_rank06_score,ma_crossover_rank07_score,ma_crossover_rank08_score,ma_crossover_rank09_score,ma_crossover_rank10_score,adaptive_volatility_band_rank01_score,adaptive_volatility_band_rank02_score,adaptive_volatility_band_rank03_score,adaptive_volatility_band_rank04_score,adaptive_volatility_band_rank05_score,adaptive_volatility_band_rank06_score,adaptive_volatility_band_rank07_score,adaptive_volatility_band_rank08_score,adaptive_volatility_band_rank09_score,adaptive_volatility_band_rank10_score,fear_greed_candle_volume_rank01_score,fear_greed_candle_volume_rank02_score,fear_greed_candle_volume_rank03_score,fear_greed_candle_volume_rank04_score,fear_greed_candle_volume_rank05_score,fear_greed_candle_volume_rank06_score,fear_greed_candle_volume_rank07_score,fear_greed_candle_volume_rank08_score,fear_greed_candle_volume_rank09_score,fear_greed_candle_volume_rank10_score,predicted_future_return,portfolio_weight,active_anchor_date,active_model_name,active_target_horizon_days,prediction_scale,price
2023-01-03,0.19693413418032846,0.2355449127022713,0.27672974312568205,0.3207549066817418,0.3679247247775155,0.4185886034729809,0.4731497036065589,0.5320756917508185,0.5959121789071046,0.6652996649465459,0.9305944121260327,0.9968127664709427,0.15764177659535658,0.36461010845996256,0.26360124568182325,1.0,0.4368724362684636,0.4855839947504399,0.3121702819043166,0.737080149265313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,-0.11329721887654061,0.0,2022-12-30,lasso,130,0.16169281674253358,171.06
2023-01-04,0.11012176996691661,0.1459321496432657,0.18412988796471147,0.22496195306693986,0.2687105942479059,0.31569987551634365,0.36630371688236113,0.4209558655576522,0.48016235995589235,0.5445172451713612,1.0,1.0,0.23577660300264078,0.4437331066800973,0.3498800265473109,1.0,0.4712652355906784,0.4521106978150116,0.3430801923943967,0.732072184082744,-0.2694368413140702,-0.22377664389619942,-0.17202842015594588,-0.11288759302422752,-0.3487766438961998,-0.30536175348927963,-0.25574473588137087,-0.1984943309491684,-0.43869508682261343,-0.3986018787385142,0,0,0,0,0,0,0,0,0,0,-0.12919415659219893,0.0,2022-12-30,lasso,130,0.16169281674253358,172.67
2023-01-05,-0.8884428745722226,-0.8848442576229434,-0.8810057328770395,-0.8769024822865925,-0.872506142368259,-0.8677841476411525,-0.8626989225504302,-0.8572068794524472,-0.8512571660962968,-0.8447900863613583,1.0,1.0,0.3382285119698842,0.5043491373696888,0.3549852798529578,1.0,0.432510422695896,0.41727340089435316,0.25391698905770843,0.6180500494360966,-0.2594531064436342,-0.21316892559636103,-0.1607135206361184,-0.10076448639584078,-0.3381689255963618,-0.2940468539694523,-0.24362162925298456,-0.18543867765705987,-0.4273801873027864,-0.386478772110128,0,0,0,0,0,0,0,0,0,0,-0.11452131825989197,0.0,2022-12-30,lasso,130,0.16169281674253358,170.52
2023-01-06,0.05354352001691379,0.08752879485617075,0.12377975468470778,0.1625307807083163,0.20404973716218658,0.24864417187189908,0.29666894771312363,0.3485357056216461,0.4047246933558834,0.46579968002353267,1.0,1.0,0.4610335903524588,0.5529013670023127,0.41471674352909027,1.0,0.42898725788726966,0.4312083196626216,0.2568890958355783,0.4696715949893663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,-0.11229795538473793,0.0,2022-12-30,lasso,130,0.16169281674253358,173.71
2023-01-09,-0.12931099720747222,-0.10122425518191008,-0.07126506368796935,-0.03923972105652338,-0.004926853951398643,0.031927707013365,0.07161723420618744,0.11448192357443547,0.1609186703900329,0.21139339518960548,1.0,1.0,0.5496880324125886,0.5504337713315698,0.4916358933342398,1.0,0.48334465779165026,0.4228399954287582,0.37686313943637995,0.3965525055772711,-0.44379361973597237,-0.4090307209694704,-0.3696327690341018,-0.3246065382508231,-0.534030720969471,-0.5029661023674357,-0.4674636811079663,-0.4264993488855019,-0.6362994357007689,-0.6103208239651101,0,0,0,0,0,0,0,0,0,0,-0.11957386751272277,0.0,2022-12-30,lasso,130,0.16169281674253358,174.1
2023-01-10,-0.20083743426407383,-0.1750579966596879,-0.1475599298816766,-0.11816544470518528,-0.08667135344465494,-0.05284436653519661,-0.016415303709630253,0.022928084141990313,0.06555008764790327,0.11187835232824846,1.0,1.0,0.6096041041746716,0.5464582005287031,0.6029304153974379,1.0,0.5200862336529349,0.468183778722335,0.46364865735076216,0.32730829425348457,-0.9068183595249308,-0.900994506995239,-0.8943941407949215,-0.8868508651374158,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,-0.11350602393466626,0.0,2022-12-30,lasso,130,0.16169281674253358,174.74
2023-01-11,-0.43973715249662865,-0.4216641574158751,-0.4023862959964053,-0.3817789268928334,-0.3596996028532921,-0.3359847733293371,-0.3104457261496967,-0.282863555195685,-0.25298286999550185,-0.2205038643431329,1.0,1.0,0.6776385749732153,0.5749269431744705,0.6242023041709955,1.0,0.5528852203236297,0.5440516697940367,0.5268554614938822,0.2923504590820381,-0.5801410235275981,-0.5538998374980729,-0.5241598266646108,-0.4901712428549401,-0.6788998374980731,-0.6574931599979447,-0.6330283857120833,-0.6047997999976281,-0.7908264933312786,-0.7758855285692267,0,0,0,0,0,0,0,0,0,0,-0.11168553766015714,0.0,2022-12-30,lasso,130,0.16169281674253358,174.62
2023-01-12,0.2880434544052383,0.3295932432570246,0.37391301803225696,0.42128932899888566,0.47204966217741523,0.5265700200358373,0.5852842515756748,0.6486956216387078,0.7173912725403178,0.792060458302947,1.0,1.0,0.7112174930536139,0.5950332782693901,0.8125861511495371,1.0,0.5630352903675023,0.619550912221063,0.5848115436627254,0.37559738869585524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,-0.12807517061145776,0.0,2022-12-30,lasso,130,0.16169281674253358,176.64
2023-01-13,0.20793064300334102,0.24689614761635062,0.28845935253689736,0.33288898538299905,0.38049216343239034,0.4316215028187736,0.4866838683118054,0.5461512230442798,0.610574190671123,0.6805991554829092,1.0,1.0,0.7017269702363423,0.6031672047396175,0.9795279342443559,1.0,0.6131145615756923,0.6786084250961154,0.6626807412434134,0.5093576207520844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,-0.14322049858686225,0.0,2022-12-30,lasso,130,0.16169281674253358,178.76
2023-01-17,-0.4399201981530497,-0.4218531077708931,-0.4025815446965885,-0.3819809083068154,-0.3599087978892014,-0.33620171632954116,-0.3106710131114502,-0.2830978536359037,-0.25322693087073683,-0.2207585365607639,1.0,1.0,0.6300335026889847,0.615253853904637,1.0,1.0,0.7130214493628984,0.6844699385462735,0.7280670903569905,0.6090413075992384,-0.4532186097976092,-0.41904477290995934,-0.3803144244372897,-0.3360511690399535,-0.5440447729099603,-0.513647757770624,-0.4789083118970968,-0.43882433588918107,-0.6469810911039575,-0.6217654547542406,0,0,0,0,0,0,0,0,0,0,-0.14598669630773173,0.0,2022-12-30,lasso,130,0.16169281674253358,177.59
