Date,predicted_future_return,portfolio_weight,price,gross_exposure,net_equity
2023-01-03,-0.11329721887638482,0.0,171.06,0.0,1.0
2023-01-04,-0.1291941565921406,0.0,172.67,0.0,1.0
2023-01-05,-0.11452131825989324,0.0,170.52,0.0,1.0
2023-01-06,-0.11229795538466632,0.0,173.71,0.0,1.0
2023-01-09,-0.11957386751266007,0.0,174.1,0.0,1.0
2023-01-10,-0.113506023934614,0.0,174.74,0.0,1.0
2023-01-11,-0.11168553766012669,0.0,174.62,0.0,1.0
2023-01-12,-0.1280751706112638,0.0,176.64,0.0,1.0
2023-01-13,-0.14322049858680014,0.0,178.76,0.0,1.0
2023-01-17,-0.145986696307703,0.0,177.59,0.0,1.0
2023-01-18,-0.14484970382684975,0.0,177.08,0.0,1.0
2023-01-19,-0.16573934960816933,0.0,179.89,0.0,1.0
2023-01-20,-0.17537347455466495,0.0,179.29,0.0,1.0
2023-01-23,-0.17691946950217363,0.0,179.63,0.0,1.0
2023-01-24,-0.18262161634284765,0.0,180.28,0.0,1.0
2023-01-25,-0.19535184292778146,0.0,181.11,0.0,1.0
2023-01-26,-0.1831377169990368,0.0,179.47,0.0,1.0
2023-01-27,-0.16889491627996475,0.0,179.22,0.0,1.0
2023-01-30,-0.15277576775333568,0.0,178.76,0.0,1.0
2023-01-31,-0.14808470222384557,0.0,179.41,0.0,1.0
2023-02-01,-0.15744024197443737,0.0,181.67,0.0,1.0
2023-02-02,-0.140061661406422,0.0,177.9,0.0,1.0
2023-02-03,-0.13298116019594988,0.0,173.46,0.0,1.0
2023-02-06,-0.13808825851509787,0.0,173.82,0.0,1.0
2023-02-07,-0.1349779374963886,0.0,173.98,0.0,1.0
2023-02-08,-0.12913448149174836,0.0,174.41,0.0,1.0
2023-02-09,-0.11845465036415358,0.0,173.03,0.0,1.0
2023-02-10,-0.1212787446168123,0.0,173.36,0.0,1.0
2023-02-13,-0.11916198945212773,0.0,172.48,0.0,1.0
2023-02-14,-0.111692686378481,0.0,172.61,0.0,1.0
2023-02-15,-0.09820725619783655,0.0,170.89,0.0,1.0
2023-02-16,-0.09673683629553975,0.0,170.75,0.0,1.0
2023-02-17,-0.07537566522181703,0.0,171.26,0.0,1.0
2023-02-21,-0.06375488806045011,0.0,170.62,0.0,1.0
2023-02-22,-0.05594135988459743,0.0,169.66,0.0,1.0
2023-02-23,-0.06388346769992011,0.0,169.57,0.0,1.0
2023-02-24,-0.07037180295179493,0.0,168.35,0.0,1.0
2023-02-27,-0.06823785236898378,0.0,169.01,0.0,1.0
2023-02-28,-0.09162101803501493,0.0,169.78,0.0,1.0
2023-03-01,-0.10671701144930286,0.0,170.76,0.0,1.0
2023-03-02,-0.11186450864560067,0.0,170.66,0.0,1.0
2023-03-03,-0.12797866718374887,0.0,172.49,0.0,1.0
2023-03-06,-0.12002292708992147,0.0,171.62,0.0,1.0
2023-03-07,-0.10530465944669389,0.0,168.62,0.0,1.0
2023-03-08,-0.10004522001856178,0.0,168.54,0.0,1.0
2023-03-09,-0.09070913964244558,0.0,170.2,0.0,1.0
2023-03-10,-0.09967547305677203,0.0,173.87,0.0,1.0
2023-03-13,-0.1082296193348878,0.0,177.86,0.0,1.0
2023-03-14,-0.11435380022262813,0.0,176.83,0.0,1.0
2023-03-15,-0.11647229286584411,0.0,178.21,0.0,1.0
2023-03-16,-0.11827434940283084,0.0,178.57,0.0,1.0
2023-03-17,-0.12575920152829362,0.0,183.77,0.0,1.0
2023-03-20,-0.13244959283992308,0.0,183.84,0.0,1.0
2023-03-21,-0.11902265798378552,0.0,180.37,0.0,1.0
2023-03-22,-0.13006791830695294,0.0,183.44,0.0,1.0
2023-03-23,-0.1391357888908247,0.0,185.74,0.0,1.0
2023-03-24,-0.13169134087997325,0.0,183.65,0.0,1.0
2023-03-27,-0.12191836954190545,0.0,181.95,0.0,1.0
2023-03-28,-0.11522408234507774,0.0,183.44,0.0,1.0
2023-03-29,-0.10665789395030358,0.0,182.53,0.0,1.0
2023-03-30,-0.11971184645855525,0.0,184.18,0.0,1.0
2023-03-31,-0.09651992076688753,0.0,183.22,0.0,1.0
2023-04-03,-0.10570929071364867,0.0,184.54,0.0,1.0
2023-04-04,-0.10848316153342531,0.0,187.98,0.0,1.0
2023-04-05,-0.10501161789091727,0.0,187.83,0.0,1.0
2023-04-06,-0.08057210827675422,0.0,186.49,0.0,1.0
2023-04-10,-0.05819245457908222,0.0,185.11,0.0,1.0
2023-04-11,-0.04433950787153375,0.0,186.28,0.0,1.0
2023-04-12,-0.04526400418976628,0.0,187.19,0.0,1.0
2023-04-13,-0.0474097895935562,0.0,189.72,0.0,1.0
2023-04-14,-0.015683698404209277,0.0,186.36,0.0,1.0
2023-04-17,-0.025082411203927738,0.0,185.53,0.0,1.0
2023-04-18,-0.02589994970079833,0.0,186.25,0.0,1.0
2023-04-19,-0.018136912683739317,0.0,185.36,0.0,1.0
2023-04-20,-0.024249313158883446,0.0,186.09,0.0,1.0
2023-04-21,-0.023644665975922786,0.0,184.25,0.0,1.0
2023-04-24,-0.02786930087742814,0.0,184.81,0.0,1.0
2023-04-25,-0.029463233801127604,0.0,185.75,0.0,1.0
2023-04-26,-0.015306759793157824,0.0,184.74,0.0,1.0
2023-04-27,-0.01055461546402581,0.0,184.75,0.0,1.0
2023-04-28,0.0028541342524593533,0.017651583477601502,184.8,0.0001357814113661654,1.0
2023-05-01,0.024958642459561052,0.1543583874805221,183.97,0.0013225437820002846,0.9999993901592454
2023-05-02,0.015908556749337336,0.09838752932771788,187.52,0.0021048915613545017,1.0000249107899248
2023-05-03,-0.002195590063700393,0.0,189.11,0.002122739138053274,1.0000427583666236
2023-05-04,-0.012494912161106878,0.0,190.44,0.0021376682430906107,1.0000576874716611
2023-05-05,-0.012395620007443927,0.0,187.46,0.002104218067894171,1.0000242372964645
2023-05-08,-0.022687479904475203,0.0,187.69,0.0021067997928254398,1.000026819021396
2023-05-09,-0.05452313852403416,0.0,189.02,0.002121728897862777,1.0000417481264332
2023-05-10,-0.07315043776588592,0.0,188.75,0.002118698177291287,1.0000387174058618
2023-05-11,-0.09866583326660851,0.0,187.13,0.00210051385386235,1.0000205330824328
2023-05-12,-0.12424320412875751,0.0,186.81,0.002096921888740585,1.000016941117311
2023-05-15,-0.1374494036141771,0.0,187.21,0.0021014118451427918,1.0000214310737132
2023-05-16,-0.1328634658062079,0.0,184.87,0.0020751456001898826,0.9999951648287603
2023-05-17,-0.12859154190886954,0.0,184.23,0.0020679616699463515,0.9999879808985168
2023-05-18,-0.1169624292224765,0.0,181.84,0.0020411341804431665,0.9999611534090136
2023-05-19,-0.11651878516161086,0.0,183.64,0.002061338984253097,0.9999813582128235
2023-05-22,-0.1162873342561619,0.0,183.21,0.0020565122811207247,0.9999765315096911
2023-05-23,-0.12502570129907378,0.0,183.43,0.002058981757141938,0.9999790009857124
2023-05-24,-0.12608806648709367,0.0,181.95,0.0020423689184537732,0.9999623881470242
2023-05-25,-0.12161123635466185,0.0,180.2,0.002022725359194119,0.9999427445877646
2023-05-26,-0.11078306332051475,0.0,180.92,0.002030807280718091,0.9999508265092886
2023-05-30,-0.0996816601313936,0.0,182.04,0.00204337915864427,0.9999633983872147
2023-05-31,-0.10222218079020878,0.0,182.32,0.0020465221281258145,0.9999665413566963
2023-06-01,-0.11028502301932795,0.0,183.76,0.002062685971173759,0.9999827051997442
2023-06-02,-0.10148636946018842,0.0,181.05,0.0020322665165488085,0.9999522857451193
2023-06-05,-0.10458767306260193,0.0,182.14,0.0020445016477448215,0.9999645208763153
2023-06-06,-0.1136209116107486,0.0,182.34,0.0020467466259459248,0.9999667658545164
2023-06-07,-0.1146655485772758,0.0,180.15,0.0020221641146438434,0.9999421833432143
2023-06-08,-0.12968223747817748,0.0,182.53,0.0020488793552369735,0.9999688985838074
2023-06-09,-0.1308608568950615,0.0,182.04,0.00204337915864427,0.9999633983872147
2023-06-12,-0.13267974619353798,0.0,181.88,0.0020415831760833875,0.9999616024046538
2023-06-13,-0.13226388650641174,0.0,180.54,0.0020265418221359945,0.9999465610507065
