date,slot,signal,weight,recycled_capital
2023-01-03,0,-0.11329721887654061,0.0,0.007692307692307693
2023-01-04,1,-0.12919415659219893,0.0,0.007692307692307693
2023-01-05,2,-0.11452131825989197,0.0,0.007692307692307693
2023-01-06,3,-0.11229795538473793,0.0,0.007692307692307693
2023-01-09,4,-0.11957386751272277,0.0,0.007692307692307693
2023-01-10,5,-0.11350602393466626,0.0,0.007692307692307693
2023-01-11,6,-0.11168553766015714,0.0,0.007692307692307693
2023-01-12,7,-0.12807517061145776,0.0,0.007692307692307693
2023-01-13,8,-0.14322049858686225,0.0,0.007692307692307693
2023-01-17,9,-0.14598669630773173,0.0,0.007692307692307693
2023-01-18,10,-0.14484970382685589,0.0,0.007692307692307693
2023-01-19,11,-0.16573934960829217,0.0,0.007692307692307693
2023-01-20,12,-0.17537347455473745,0.0,0.007692307692307693
2023-01-23,13,-0.17691946950224174,0.0,0.007692307692307693
2023-01-24,14,-0.18262161634292717,0.0,0.007692307692307693
2023-01-25,15,-0.19535184292825605,0.0,0.007692307692307693
2023-01-26,16,-0.1831377169990368,0.0,0.007692307692307693
2023-01-27,17,-0.16889491627996475,0.0,0.007692307692307693
2023-01-30,18,-0.15277576775333568,0.0,0.007692307692307693
2023-01-31,19,-0.14808470222384557,0.0,0.007692307692307693
2023-02-01,20,-0.1574402419746421,0.0,0.007692307692307693
2023-02-02,21,-0.140061661406422,0.0,0.007692307692307693
2023-02-03,22,-0.13298116019594988,0.0,0.007692307692307693
2023-02-06,23,-0.13808825851509787,0.0,0.007692307692307693
2023-02-07,24,-0.1349779374963886,0.0,0.007692307692307693
2023-02-08,25,-0.12913448149174078,0.0,0.007692307692307693
2023-02-09,26,-0.11845465036415358,0.0,0.007692307692307693
2023-02-10,27,-0.1212787446168123,0.0,0.007692307692307693
2023-02-13,28,-0.11916198945212773,0.0,0.007692307692307693
2023-02-14,29,-0.111692686378481,0.0,0.007692307692307693
2023-02-15,30,-0.09820725619783655,0.0,0.007692307692307693
2023-02-16,31,-0.09673683629553975,0.0,0.007692307692307693
2023-02-17,32,-0.07537566522181703,0.0,0.007692307692307693
2023-02-21,33,-0.06375488806045011,0.0,0.007692307692307693
2023-02-22,34,-0.05594135988459743,0.0,0.007692307692307693
2023-02-23,35,-0.06388346769992011,0.0,0.007692307692307693
2023-02-24,36,-0.07037180295179493,0.0,0.007692307692307693
2023-02-27,37,-0.06823785236898378,0.0,0.007692307692307693
2023-02-28,38,-0.09162101803536284,0.0,0.007692307692307693
2023-03-01,39,-0.10671701144955538,0.0,0.007692307692307693
2023-03-02,40,-0.1118645086457221,0.0,0.007692307692307693
2023-03-03,41,-0.12797866718387751,0.0,0.007692307692307693
2023-03-06,42,-0.12002292708999589,0.0,0.007692307692307693
2023-03-07,43,-0.10530465944669389,0.0,0.007692307692307693
2023-03-08,44,-0.10004522001856178,0.0,0.007692307692307693
2023-03-09,45,-0.09070913964244308,0.0,0.007692307692307693
2023-03-10,46,-0.09967547305681491,0.0,0.007692307692307693
2023-03-13,47,-0.10822961933490148,0.0,0.007692307692307693
2023-03-14,48,-0.11435380022263557,0.0,0.007692307692307693
2023-03-15,49,-0.11647229286585505,0.0,0.007692307692307693
2023-03-16,50,-0.11827434940286348,0.0,0.007692307692307693
2023-03-17,51,-0.12575920152832898,0.0,0.007692307692307693
2023-03-20,52,-0.13244959283993799,0.0,0.007692307692307693
2023-03-21,53,-0.11902265798378552,0.0,0.007692307692307693
2023-03-22,54,-0.13006791830696882,0.0,0.007692307692307693
2023-03-23,55,-0.1391357888908733,0.0,0.007692307692307693
2023-03-24,56,-0.13169134087997839,0.0,0.007692307692307693
2023-03-27,57,-0.12191836954190545,0.0,0.007692307692307693
2023-03-28,58,-0.11522408234506516,0.0,0.007692307692307693
2023-03-29,59,-0.10665789395030358,0.0,0.007692307692307693
2023-03-30,60,-0.11971184645877266,0.0,0.007692307692307693
2023-03-31,61,-0.09651992076692528,0.0,0.007692307692307693
2023-04-03,62,0.04598650656413042,1.0,0.007692307692307693
2023-04-04,63,0.04598650656413042,1.0,0.007692307692307693
2023-04-05,64,0.04598650656413042,1.0,0.007692307692307693
2023-04-06,65,0.04598650656413042,1.0,0.007692307692307693
2023-04-10,66,0.04598650656413042,1.0,0.007692307692307693
2023-04-11,67,0.04598650656413042,1.0,0.007692307692307693
2023-04-12,68,0.04598650656413042,1.0,0.007692307692307693
2023-04-13,69,0.04598650656413042,1.0,0.007692307692307693
2023-04-14,70,0.04598650656413042,1.0,0.007692307692307693
2023-04-17,71,0.04598650656413042,1.0,0.007692307692307693
2023-04-18,72,0.04598650656413042,1.0,0.007692307692307693
2023-04-19,73,0.04598650656413042,1.0,0.007692307692307693
2023-04-20,74,0.04598650656413042,1.0,0.007692307692307693
2023-04-21,75,0.04598650656413042,1.0,0.007692307692307693
2023-04-24,76,0.04598650656413042,1.0,0.007692307692307693
2023-04-25,77,0.04598650656413042,1.0,0.007692307692307693
2023-04-26,78,0.04598650656413042,1.0,0.007692307692307693
2023-04-27,79,0.04598650656413042,1.0,0.007692307692307693
2023-04-28,80,0.04598650656413042,1.0,0.007692307692307693
2023-05-01,81,0.04598650656413042,1.0,0.007692307692307693
2023-05-02,82,0.04598650656413042,1.0,0.007692307692307693
2023-05-03,83,0.04598650656413042,1.0,0.007692307692307693
2023-05-04,84,0.04598650656413042,1.0,0.007692307692307693
2023-05-05,85,0.04598650656413042,1.0,0.007692307692307693
2023-05-08,86,0.04598650656413042,1.0,0.007692307692307693
2023-05-09,87,0.04598650656413042,1.0,0.007692307692307693
2023-05-10,88,0.04598650656413042,1.0,0.007692307692307693
2023-05-11,89,0.04598650656413042,1.0,0.007692307692307693
2023-05-12,90,0.04598650656413042,1.0,0.007692307692307693
2023-05-15,91,0.04598650656413042,1.0,0.007692307692307693
2023-05-16,92,0.04598650656413042,1.0,0.007692307692307693
2023-05-17,93,0.04598650656413042,1.0,0.007692307692307693
2023-05-18,94,0.04598650656413042,1.0,0.007692307692307693
2023-05-19,95,0.04598650656413042,1.0,0.007692307692307693
2023-05-22,96,0.04598650656413042,1.0,0.007692307692307693
2023-05-23,97,0.04598650656413042,1.0,0.007692307692307693
2023-05-24,98,0.04598650656413042,1.0,0.007692307692307693
2023-05-25,99,0.04598650656413042,1.0,0.007692307692307693
2023-05-26,100,0.04598650656413042,1.0,0.007692307692307693
2023-05-30,101,0.04598650656413042,1.0,0.007692307692307693
2023-05-31,102,0.04598650656413042,1.0,0.007692307692307693
2023-06-01,103,0.04598650656413042,1.0,0.007692307692307693
2023-06-02,104,0.04598650656413042,1.0,0.007692307692307693
2023-06-05,105,0.04598650656413042,1.0,0.007692307692307693
2023-06-06,106,0.04598650656413042,1.0,0.007692307692307693
2023-06-07,107,0.04598650656413042,1.0,0.007692307692307693
2023-06-08,108,0.04598650656413042,1.0,0.007692307692307693
2023-06-09,109,0.04598650656413042,1.0,0.007692307692307693
