Date,predicted_future_return,portfolio_weight,active_anchor_date,active_model_name,active_target_horizon_days,prediction_scale,price
2024-01-02,-0.0214923351654352,0.0,2023-12-29,ols,45,0.08806145773773323,190.72
2024-01-03,-0.020073527683417837,0.0,2023-12-29,ols,45,0.08806145773773323,189.13
2024-01-04,-0.028288682175497033,0.0,2023-12-29,ols,45,0.08806145773773323,189.32
2024-01-05,-0.03351788685156726,0.0,2023-12-29,ols,45,0.08806145773773323,189.35
2024-01-08,-0.05531329333284035,0.0,2023-12-29,ols,45,0.08806145773773323,187.87
2024-01-09,-0.08828864446466177,0.0,2023-12-29,ols,45,0.08806145773773323,187.93
2024-01-10,-0.10797152910633594,0.0,2023-12-29,ols,45,0.08806145773773323,187.5
2024-01-11,-0.09156598022926815,0.0,2023-12-29,ols,45,0.08806145773773323,187.87
2024-01-12,-0.11774652258382043,0.0,2023-12-29,ols,45,0.08806145773773323,189.71
2024-01-16,-0.10416361295262215,0.0,2023-12-29,ols,45,0.08806145773773323,187.91
2024-01-17,-0.0900853582739213,0.0,2023-12-29,ols,45,0.08806145773773323,185.84
2024-01-18,-0.08159842997374989,0.0,2023-12-29,ols,45,0.08806145773773323,187.37
2024-01-19,-0.0791372820214726,0.0,2023-12-29,ols,45,0.08806145773773323,187.93
2024-01-22,-0.07909776483238412,0.0,2023-12-29,ols,45,0.08806145773773323,187.22
2024-01-23,-0.0844060272866689,0.0,2023-12-29,ols,45,0.08806145773773323,187.95
2024-01-24,-0.09495090942255374,0.0,2023-12-29,ols,45,0.08806145773773323,186.4
2024-01-25,-0.10463094411986745,0.0,2023-12-29,ols,45,0.08806145773773323,187.14
2024-01-26,-0.10221083522359155,0.0,2023-12-29,ols,45,0.08806145773773323,187.01
2024-01-29,-0.09286438403879975,0.0,2023-12-29,ols,45,0.08806145773773323,188.33
2024-01-30,-0.09890041858439019,0.0,2023-12-29,ols,45,0.08806145773773323,188.59
2024-01-31,-0.054481900156816906,0.0,2023-12-29,ols,45,0.08806145773773323,188.45
2024-02-01,0.05557913561493427,1.0,2024-01-31,ols,45,0.048445857766743775,190.41
2024-02-02,0.0002608565216010994,0.005384495881094037,2024-01-31,ols,45,0.048445857766743775,188.61
2024-02-05,-0.0019774786088680163,0.0,2024-01-31,ols,45,0.048445857766743775,187.57
2024-02-06,0.000901959018289239,0.018617876942791985,2024-01-31,ols,45,0.048445857766743775,188.55
2024-02-07,0.0023736957591025953,0.04899687751492444,2024-01-31,ols,45,0.048445857766743775,188.5
2024-02-08,0.008695099042299176,0.17948075321865864,2024-01-31,ols,45,0.048445857766743775,188.33
2024-02-09,0.014729822475535559,0.30404709823606463,2024-01-31,ols,45,0.048445857766743775,187.6
2024-02-12,0.003100145668670201,0.06399196570317169,2024-01-31,ols,45,0.048445857766743775,187.11
2024-02-13,0.009275733803989356,0.19146598350368751,2024-01-31,ols,45,0.048445857766743775,184.53
2024-02-14,0.0052706900929842815,0.10879547470005595,2024-01-31,ols,45,0.048445857766743775,184.42
2024-02-15,0.004952130868997789,0.10221990273845946,2024-01-31,ols,45,0.048445857766743775,185.66
2024-02-16,0.027303932920334534,0.5635968518051019,2024-01-31,ols,45,0.048445857766743775,186.34
2024-02-20,0.001802214027163157,0.03720058040545848,2024-01-31,ols,45,0.048445857766743775,187.47
2024-02-21,0.0004947709068714168,0.010212862970733858,2024-01-31,ols,45,0.048445857766743775,187.48
2024-02-22,-0.00042376439335437,0.0,2024-01-31,ols,45,0.048445857766743775,187.56
2024-02-23,0.02598234966248561,0.5363172593121367,2024-01-31,ols,45,0.048445857766743775,188.62
2024-02-26,-0.002144628088530026,0.0,2024-01-31,ols,45,0.048445857766743775,188.2
2024-02-27,-0.001052481158967361,0.0,2024-01-31,ols,45,0.048445857766743775,188.0
2024-02-28,0.006214687951056369,0.1282811005427695,2024-01-31,ols,45,0.048445857766743775,188.34
2024-02-29,0.005064105476971198,0.10453123776554354,2024-01-31,ols,45,0.048445857766743775,189.31
2024-03-01,0.017132188649218165,0.4318976949059146,2024-02-29,ols,45,0.03966723798549161,192.89
2024-03-04,0.009009562921633053,0.22712856702874856,2024-02-29,ols,45,0.03966723798549161,196.01
2024-03-05,0.014488068916110104,0.3652401743072999,2024-02-29,ols,45,0.03966723798549161,197.19
2024-03-06,0.021007656650140365,0.5295971617137539,2024-02-29,ols,45,0.03966723798549161,198.81
2024-03-07,0.029411446480485312,0.7414543581593107,2024-02-29,ols,45,0.03966723798549161,199.94
2024-03-08,-0.007545460335205714,0.0,2024-02-29,ols,45,0.03966723798549161,201.63
2024-03-11,0.0232709298063637,0.5866536463888687,2024-02-29,ols,45,0.03966723798549161,202.0
2024-03-12,-0.007966786801601164,0.0,2024-02-29,ols,45,0.03966723798549161,199.79
2024-03-13,-0.011263954022242735,0.0,2024-02-29,ols,45,0.03966723798549161,201.19
2024-03-14,0.016032387669924243,0.40417201913045037,2024-02-29,ols,45,0.03966723798549161,200.35
2024-03-15,0.019721487990737696,0.49717320873086446,2024-02-29,ols,45,0.03966723798549161,199.71
2024-03-18,-0.01546042990579595,0.0,2024-02-29,ols,45,0.03966723798549161,200.03
2024-03-19,0.019337657823652134,0.48749695733100773,2024-02-29,ols,45,0.03966723798549161,199.8
2024-03-20,0.022349601899164233,0.5634272269558736,2024-02-29,ols,45,0.03966723798549161,202.18
2024-03-21,0.03509316690274638,0.8846889444528956,2024-02-29,ols,45,0.03966723798549161,201.97
2024-03-22,0.015437549354853829,0.38917631120422724,2024-02-29,ols,45,0.03966723798549161,200.35
2024-03-25,0.022476719232842467,0.566631819464299,2024-02-29,ols,45,0.03966723798549161,200.99
2024-03-26,0.030684613219712935,0.7735505363629277,2024-02-29,ols,45,0.03966723798549161,201.64
2024-03-27,0.01368795499223232,0.34506952556764153,2024-02-29,ols,45,0.03966723798549161,203.1
2024-03-28,0.028493316318622113,0.718308552993874,2024-02-29,ols,45,0.03966723798549161,205.72
