month_start,month_end,active_anchor_date,active_model_name,target_horizon_days,selection_criterion,selection_correlation,selection_directional_accuracy,selection_mse,selection_long_short_strategy_return,selection_rows,evaluation_rows,nonzero_count,prediction_scale,nonzero_coefficients,top_abs_coefficients
2020-02-01,2020-03-31,2020-01-31,ols,45,selection_correlation,0.9786383842015435,0.9469026548672567,8.094365804371814e-05,78.93489106511313,113,113,34,0.09050808296838575,"[('adaptive_band_rank01_score', 0.026896977468348685), ('adaptive_band_rank02_score', -0.029596531915725), ('adaptive_band_rank03_score', -0.018252815839570193), ('adaptive_band_rank04_score', -0.01869800646980274), ('adaptive_band_rank05_score', -0.008398292145358852), ('adaptive_band_rank06_score', 0.004489832145190944), ('adaptive_band_rank07_score', -0.005395285716978364), ('adaptive_band_rank08_score', -0.0055451547646699784), ('adaptive_band_rank09_score', 0.006601743083412397), ('adaptive_band_rank10_score', 0.021826357276359933), ('ma_crossover_rank01_score', -0.003295420446933463), ('ma_crossover_rank02_score', -0.009468038199495118), ('ma_crossover_rank03_score', -0.015402023762874294), ('ma_crossover_rank04_score', 0.026201615523516512), ('ma_crossover_rank05_score', -0.03162285487216168), ('ma_crossover_rank06_score', -0.032951852365913255), ('ma_crossover_rank07_score', -0.0706447315122609), ('ma_crossover_rank08_score', 0.03441111628147257), ('ma_crossover_rank09_score', -0.011775467704098548), ('ma_crossover_rank10_score', -0.04505577115819202), ('adaptive_volatility_band_rank01_score', 0.0296115986330776), ('adaptive_volatility_band_rank02_score', 0.030113490135331607), ('adaptive_volatility_band_rank03_score', 0.03063268824111684), ('adaptive_volatility_band_rank04_score', 0.031170103824293287), ('adaptive_volatility_band_rank05_score', -0.11512590580483743), ('adaptive_volatility_band_rank06_score', 0.030113490135334), ('adaptive_volatility_band_rank07_score', 0.030632688241114092), ('adaptive_volatility_band_rank08_score', 0.031170103824291338), ('adaptive_volatility_band_rank09_score', 0.03172671282115773), ('adaptive_volatility_band_rank10_score', -0.1172191040921992), ('fear_greed_candle_volume_rank01_score', 0.0026435918139119394), ('fear_greed_candle_volume_rank02_score', 0.002643591813911956), ('fear_greed_candle_volume_rank03_score', 0.002643591813911956), ('fear_greed_candle_volume_rank04_score', 0.002643591813911956)]","[('adaptive_volatility_band_rank10_score', -0.1172191040921992), ('adaptive_volatility_band_rank05_score', -0.11512590580483743), ('ma_crossover_rank07_score', -0.0706447315122609), ('ma_crossover_rank10_score', -0.04505577115819202), ('ma_crossover_rank08_score', 0.03441111628147257), ('ma_crossover_rank06_score', -0.032951852365913255), ('adaptive_volatility_band_rank09_score', 0.03172671282115773), ('ma_crossover_rank05_score', -0.03162285487216168), ('adaptive_volatility_band_rank04_score', 0.031170103824293287), ('adaptive_volatility_band_rank08_score', 0.031170103824291338)]"
2020-04-01,2020-05-31,2020-03-31,ols,45,selection_correlation,0.7561554641864426,0.8120805369127517,0.0008908240253396286,187.80998447828068,149,149,40,0.08671583572302942,"[('adaptive_band_rank01_score', -0.0648166106743824), ('adaptive_band_rank02_score', -0.06862935247875303), ('adaptive_band_rank03_score', 0.045357468826533354), ('adaptive_band_rank04_score', 0.048192310628205615), ('adaptive_band_rank05_score', -0.008095842926445485), ('adaptive_band_rank06_score', -0.028792517956582837), ('adaptive_band_rank07_score', 0.036631388546422256), ('adaptive_band_rank08_score', 0.20950448034551652), ('adaptive_band_rank09_score', 0.21672877277122293), ('adaptive_band_rank10_score', -0.39452849913647015), ('ma_crossover_rank01_score', 0.04501713747997932), ('ma_crossover_rank02_score', -0.009992228194587493), ('ma_crossover_rank03_score', -0.009085240500366687), ('ma_crossover_rank04_score', 0.39307159786302465), ('ma_crossover_rank05_score', 0.10163019207572607), ('ma_crossover_rank06_score', -0.6217107874074475), ('ma_crossover_rank07_score', -0.4414771231419215), ('ma_crossover_rank08_score', 0.023184958018655978), ('ma_crossover_rank09_score', -0.01071674565714529), ('ma_crossover_rank10_score', 0.45162245854149885), ('adaptive_volatility_band_rank01_score', 0.0004495326009851582), ('adaptive_volatility_band_rank02_score', 0.00046237638958478513), ('adaptive_volatility_band_rank03_score', 0.0004759756951594838), ('adaptive_volatility_band_rank04_score', 0.0004903992010731949), ('adaptive_volatility_band_rank05_score', 0.0005057241761079875), ('adaptive_volatility_band_rank06_score', 0.0005220378592074415), ('adaptive_volatility_band_rank07_score', 0.0005394391211814942), ('adaptive_volatility_band_rank08_score', 0.0005580404701871711), ('adaptive_volatility_band_rank09_score', 0.0005779704869803684), ('adaptive_volatility_band_rank10_score', 0.0005993768013141783), ('fear_greed_candle_volume_rank01_score', -0.006250696675098618), ('fear_greed_candle_volume_rank02_score', -0.006250696675099112), ('fear_greed_candle_volume_rank03_score', -0.006250696675099112), ('fear_greed_candle_volume_rank04_score', -0.006250696675099112), ('fear_greed_candle_volume_rank05_score', 0.0175869342843673), ('fear_greed_candle_volume_rank06_score', 0.0175869342843673), ('fear_greed_candle_volume_rank07_score', 0.0175869342843673), ('fear_greed_candle_volume_rank08_score', 0.017586934284367105), ('fear_greed_candle_volume_rank09_score', 0.017586934284366973), ('fear_greed_candle_volume_rank10_score', 0.01758693428436678)]","[('ma_crossover_rank06_score', -0.6217107874074475), ('ma_crossover_rank10_score', 0.45162245854149885), ('ma_crossover_rank07_score', -0.4414771231419215), ('adaptive_band_rank10_score', -0.39452849913647015), ('ma_crossover_rank04_score', 0.39307159786302465), ('adaptive_band_rank09_score', 0.21672877277122293), ('adaptive_band_rank08_score', 0.20950448034551652), ('ma_crossover_rank05_score', 0.10163019207572607), ('adaptive_band_rank02_score', -0.06862935247875303), ('adaptive_band_rank01_score', -0.0648166106743824)]"
2020-06-01,2020-07-31,2020-05-29,ols,45,selection_correlation,0.6704799098538456,0.7044025157232704,0.0014345069629737672,214.13558297285755,159,159,40,0.0944090253497578,"[('adaptive_band_rank01_score', 0.15220737561302475), ('adaptive_band_rank02_score', 0.37337736620401163), ('adaptive_band_rank03_score', -1.022248455015085), ('adaptive_band_rank04_score', 0.6041838817228706), ('adaptive_band_rank05_score', 0.014023829863600137), ('adaptive_band_rank06_score', -0.23478286987724398), ('adaptive_band_rank07_score', -0.21642517188781532), ('adaptive_band_rank08_score', -0.017237709335285026), ('adaptive_band_rank09_score', 0.051236871656495216), ('adaptive_band_rank10_score', 0.3058179150277107), ('ma_crossover_rank01_score', 0.0038939235606205024), ('ma_crossover_rank02_score', 0.28563394567298794), ('ma_crossover_rank03_score', -0.1729370558659875), ('ma_crossover_rank04_score', 0.0171511287339887), ('ma_crossover_rank05_score', -0.6621703936219133), ('ma_crossover_rank06_score', 0.06489114144311994), ('ma_crossover_rank07_score', -0.028918502985950622), ('ma_crossover_rank08_score', 0.057800680791870895), ('ma_crossover_rank09_score', -0.10718617135546889), ('ma_crossover_rank10_score', 0.5236955132123935), ('adaptive_volatility_band_rank01_score', -0.06687720059406647), ('adaptive_volatility_band_rank02_score', 0.07809259590178355), ('adaptive_volatility_band_rank03_score', -0.1005778589974594), ('adaptive_volatility_band_rank04_score', 0.021435043249595855), ('adaptive_volatility_band_rank05_score', 0.024209261541774583), ('adaptive_volatility_band_rank06_score', 0.09049363849370547), ('adaptive_volatility_band_rank07_score', -0.04660946332871587), ('adaptive_volatility_band_rank08_score', 0.04020717933517824), ('adaptive_volatility_band_rank09_score', -0.05987599677827038), ('adaptive_volatility_band_rank10_score', 0.010858600515657454), ('fear_greed_candle_volume_rank01_score', -0.018302356436864686), ('fear_greed_candle_volume_rank02_score', -0.0098151074479942), ('fear_greed_candle_volume_rank03_score', -0.009815107447995547), ('fear_greed_candle_volume_rank04_score', -0.009815107447995547), ('fear_greed_candle_volume_rank05_score', 0.005827405575527214), ('fear_greed_candle_volume_rank06_score', 0.014314654564397311), ('fear_greed_candle_volume_rank07_score', 0.014314654564397311), ('fear_greed_candle_volume_rank08_score', 0.014314654564397193), ('fear_greed_candle_volume_rank09_score', 0.014314654564397193), ('fear_greed_candle_volume_rank10_score', 0.01431465456439718)]","[('adaptive_band_rank03_score', -1.022248455015085), ('ma_crossover_rank05_score', -0.6621703936219133), ('adaptive_band_rank04_score', 0.6041838817228706), ('ma_crossover_rank10_score', 0.5236955132123935), ('adaptive_band_rank02_score', 0.37337736620401163), ('adaptive_band_rank10_score', 0.3058179150277107), ('ma_crossover_rank02_score', 0.28563394567298794), ('adaptive_band_rank06_score', -0.23478286987724398), ('adaptive_band_rank07_score', -0.21642517188781532), ('ma_crossover_rank03_score', -0.1729370558659875)]"
2020-08-01,2020-09-30,2020-07-31,ols,45,selection_correlation,0.8617958676104909,0.9873417721518988,0.00041450350329272383,156.3845764068399,79,79,40,0.13325650846620665,"[('adaptive_band_rank01_score', -0.007516990553703833), ('adaptive_band_rank02_score', -0.002128950884986151), ('adaptive_band_rank03_score', -0.015563959287678205), ('adaptive_band_rank04_score', -0.01660136697008656), ('adaptive_band_rank05_score', 0.02305461209881126), ('adaptive_band_rank06_score', 0.009204115410924231), ('adaptive_band_rank07_score', 0.012092410961272821), ('adaptive_band_rank08_score', -0.0002885428614929031), ('adaptive_band_rank09_score', -0.002341381394775551), ('adaptive_band_rank10_score', 0.030630887408900364), ('ma_crossover_rank01_score', 0.022316961687803706), ('ma_crossover_rank02_score', 0.07668449487963246), ('ma_crossover_rank03_score', 0.017886978342585184), ('ma_crossover_rank04_score', -0.12274672596089731), ('ma_crossover_rank05_score', -0.07184884448269083), ('ma_crossover_rank06_score', -0.02647729269955011), ('ma_crossover_rank07_score', 0.009662964327876606), ('ma_crossover_rank08_score', 0.12880899321073555), ('ma_crossover_rank09_score', 0.04426453081232747), ('ma_crossover_rank10_score', -0.12520377993579718), ('adaptive_volatility_band_rank01_score', 0.0013946897705091538), ('adaptive_volatility_band_rank02_score', 0.001455328456183508), ('adaptive_volatility_band_rank03_score', 0.0015214797496465539), ('adaptive_volatility_band_rank04_score', 0.0015939311662965627), ('adaptive_volatility_band_rank05_score', 0.0016736277246114032), ('adaptive_volatility_band_rank06_score', 0.0017617133943278445), ('adaptive_volatility_band_rank07_score', 0.001859586360678939), ('adaptive_volatility_band_rank08_score', 0.00196897379365997), ('adaptive_volatility_band_rank09_score', 0.0020920346557641296), ('adaptive_volatility_band_rank10_score', 0.0022315036328151108), ('fear_greed_candle_volume_rank01_score', -0.009173864456906378), ('fear_greed_candle_volume_rank02_score', 0.002198120042914163), ('fear_greed_candle_volume_rank03_score', 0.002198120042914058), ('fear_greed_candle_volume_rank04_score', 0.002198120042914058), ('fear_greed_candle_volume_rank05_score', -0.009173864456906372), ('fear_greed_candle_volume_rank06_score', 0.002198120042914058), ('fear_greed_candle_volume_rank07_score', 0.002198120042914058), ('fear_greed_candle_volume_rank08_score', 0.002198120042914058), ('fear_greed_candle_volume_rank09_score', 0.002198120042914058), ('fear_greed_candle_volume_rank10_score', 0.002198120042914058)]","[('ma_crossover_rank08_score', 0.12880899321073555), ('ma_crossover_rank10_score', -0.12520377993579718), ('ma_crossover_rank04_score', -0.12274672596089731), ('ma_crossover_rank02_score', 0.07668449487963246), ('ma_crossover_rank05_score', -0.07184884448269083), ('ma_crossover_rank09_score', 0.04426453081232747), ('adaptive_band_rank10_score', 0.030630887408900364), ('ma_crossover_rank06_score', -0.02647729269955011), ('adaptive_band_rank05_score', 0.02305461209881126), ('ma_crossover_rank01_score', 0.022316961687803706)]"
2020-10-01,2020-11-30,2020-09-30,ols,45,selection_correlation,0.7547628981612076,0.9329268292682927,0.001050007986583513,61720.21904534011,164,164,40,0.14026444569865593,"[('adaptive_band_rank01_score', -0.0604428009760757), ('adaptive_band_rank02_score', -0.06276752408283559), ('adaptive_band_rank03_score', -0.06527822504541675), ('adaptive_band_rank04_score', -0.06799815108497778), ('adaptive_band_rank05_score', -0.07095459244572656), ('adaptive_band_rank06_score', 0.2937541317618604), ('adaptive_band_rank07_score', -0.2370663259317347), ('adaptive_band_rank08_score', 0.1271910088456094), ('adaptive_band_rank09_score', -0.017479262913109368), ('adaptive_band_rank10_score', 0.09500905634733162), ('ma_crossover_rank01_score', 0.44934369293231113), ('ma_crossover_rank02_score', 5.455997789365625), ('ma_crossover_rank03_score', -6.8109120182379606), ('ma_crossover_rank04_score', 5.467069829819024), ('ma_crossover_rank05_score', 12.478274009105535), ('ma_crossover_rank06_score', -9.573866131490938), ('ma_crossover_rank07_score', -0.22396952353284155), ('ma_crossover_rank08_score', 0.022065056721054212), ('ma_crossover_rank09_score', -1.5257855288408486), ('ma_crossover_rank10_score', -5.68442396036017), ('adaptive_volatility_band_rank01_score', 0.12917634446851417), ('adaptive_volatility_band_rank02_score', 0.13136577403385208), ('adaptive_volatility_band_rank03_score', 0.13363070117334433), ('adaptive_volatility_band_rank04_score', 0.13597509944135094), ('adaptive_volatility_band_rank05_score', 2.1067696001966896), ('adaptive_volatility_band_rank06_score', -4.353593191372338), ('adaptive_volatility_band_rank07_score', 3.339686597305226), ('adaptive_volatility_band_rank08_score', -2.783040510912759), ('adaptive_volatility_band_rank09_score', 1.212498850287222), ('adaptive_volatility_band_rank10_score', 0.0038217759023135753), ('fear_greed_candle_volume_rank01_score', 0.013405510025360272), ('fear_greed_candle_volume_rank02_score', 0.008269684183960868), ('fear_greed_candle_volume_rank03_score', 0.00826968418327088), ('fear_greed_candle_volume_rank04_score', 0.00826968418327088), ('fear_greed_candle_volume_rank05_score', 0.013405510024775106), ('fear_greed_candle_volume_rank06_score', 0.00826968418327088), ('fear_greed_candle_volume_rank07_score', 0.00826968418327088), ('fear_greed_candle_volume_rank08_score', 0.00826968418327088), ('fear_greed_candle_volume_rank09_score', 0.008269684184151463), ('fear_greed_candle_volume_rank10_score', 0.008269684184135475)]","[('ma_crossover_rank05_score', 12.478274009105535), ('ma_crossover_rank06_score', -9.573866131490938), ('ma_crossover_rank03_score', -6.8109120182379606), ('ma_crossover_rank10_score', -5.68442396036017), ('ma_crossover_rank04_score', 5.467069829819024), ('ma_crossover_rank02_score', 5.455997789365625), ('adaptive_volatility_band_rank06_score', -4.353593191372338), ('adaptive_volatility_band_rank07_score', 3.339686597305226), ('adaptive_volatility_band_rank08_score', -2.783040510912759), ('adaptive_volatility_band_rank05_score', 2.1067696001966896)]"
2020-12-01,2020-12-31,2020-11-30,ols,45,selection_correlation,0.9099656876667137,0.9469026548672567,0.0008624060338321678,1025.1770246738624,113,113,30,0.14522225174107414,"[('adaptive_band_rank01_score', -0.21445007124728765), ('adaptive_band_rank02_score', -0.22269815091069675), ('adaptive_band_rank03_score', -0.23160607694704768), ('adaptive_band_rank04_score', -0.24125633015345457), ('adaptive_band_rank05_score', -0.25174573581198034), ('adaptive_band_rank06_score', 1.1104588607419277), ('adaptive_band_rank07_score', -0.15799325256420985), ('adaptive_band_rank08_score', 0.08605447885953833), ('adaptive_band_rank09_score', -0.014412039585580053), ('adaptive_band_rank10_score', -0.014909006467832796), ('ma_crossover_rank01_score', 1.3126149721676683), ('ma_crossover_rank02_score', -0.6286380151971674), ('ma_crossover_rank03_score', -0.7001427082042452), ('ma_crossover_rank04_score', -0.10449229209357039), ('ma_crossover_rank05_score', 0.05518401473615792), ('ma_crossover_rank06_score', 0.2477459545932109), ('ma_crossover_rank07_score', 0.9680463540515306), ('ma_crossover_rank08_score', -2.3009562561758807), ('ma_crossover_rank09_score', -0.08201270155643996), ('ma_crossover_rank10_score', 0.8334953436028281), ('adaptive_volatility_band_rank01_score', -0.017808055967412025), ('adaptive_volatility_band_rank02_score', -0.0019227230016895264), ('adaptive_volatility_band_rank03_score', -0.001962779730818259), ('adaptive_volatility_band_rank04_score', -0.002004541001774473), ('adaptive_volatility_band_rank05_score', -0.002048117980106547), ('adaptive_volatility_band_rank06_score', -0.002093631712933964), ('adaptive_volatility_band_rank07_score', -0.0021412142518950563), ('adaptive_volatility_band_rank08_score', -0.0021910099322506155), ('adaptive_volatility_band_rank09_score', -0.002243176835325503), ('adaptive_volatility_band_rank10_score', -0.002297888465432699)]","[('ma_crossover_rank08_score', -2.3009562561758807), ('ma_crossover_rank01_score', 1.3126149721676683), ('adaptive_band_rank06_score', 1.1104588607419277), ('ma_crossover_rank07_score', 0.9680463540515306), ('ma_crossover_rank10_score', 0.8334953436028281), ('ma_crossover_rank03_score', -0.7001427082042452), ('ma_crossover_rank02_score', -0.6286380151971674), ('adaptive_band_rank05_score', -0.25174573581198034), ('ma_crossover_rank06_score', 0.2477459545932109), ('adaptive_band_rank04_score', -0.24125633015345457)]"
