Date,predicted_future_return,portfolio_weight,active_anchor_date,active_model_name,active_target_horizon_days,prediction_scale,price
2021-01-04,0.15211375078406036,1.0,2020-12-31,ols,130,0.1386061857805172,182.33
2021-01-05,0.14301111241963813,1.0,2020-12-31,ols,130,0.1386061857805172,182.87
2021-01-06,0.14078010583115924,1.0,2020-12-31,ols,130,0.1386061857805172,179.9
2021-01-07,0.15725113964869558,1.0,2020-12-31,ols,130,0.1386061857805172,179.48
2021-01-08,0.1753045399995554,1.0,2020-12-31,ols,130,0.1386061857805172,173.34
2021-01-11,0.18523325697672927,1.0,2020-12-31,ols,130,0.1386061857805172,173.0
2021-01-12,0.1956166500329746,1.0,2020-12-31,ols,130,0.1386061857805172,174.12
2021-01-13,0.20409788811636087,1.0,2020-12-31,ols,130,0.1386061857805172,173.37
2021-01-14,0.19841720687466355,1.0,2020-12-31,ols,130,0.1386061857805172,173.28
2021-01-15,0.1865566525823711,1.0,2020-12-31,ols,130,0.1386061857805172,171.13
2021-01-19,0.18629901285471673,1.0,2020-12-31,ols,130,0.1386061857805172,172.58
2021-01-20,0.16737562962955,1.0,2020-12-31,ols,130,0.1386061857805172,175.39
2021-01-21,0.17060750621816048,1.0,2020-12-31,ols,130,0.1386061857805172,175.28
2021-01-22,0.15398046905292587,1.0,2020-12-31,ols,130,0.1386061857805172,173.9
2021-01-25,0.1655778279682386,1.0,2020-12-31,ols,130,0.1386061857805172,174.05
2021-01-26,0.1679827969111211,1.0,2020-12-31,ols,130,0.1386061857805172,173.62
2021-01-27,0.16295998249938323,1.0,2020-12-31,ols,130,0.1386061857805172,172.52
2021-01-28,0.16163718559825122,1.0,2020-12-31,ols,130,0.1386061857805172,172.68
2021-01-29,0.16097070115332987,1.0,2020-12-31,ols,130,0.1386061857805172,172.61
2021-02-01,0.17162878659704672,1.0,2020-12-31,ols,130,0.1386061857805172,174.23
2021-02-02,0.15785539526382417,1.0,2020-12-31,ols,130,0.1386061857805172,172.11
2021-02-03,0.152068612934771,1.0,2020-12-31,ols,130,0.1386061857805172,171.85
2021-02-04,0.14435224596064464,1.0,2020-12-31,ols,130,0.1386061857805172,168.15
2021-02-05,0.13303497111378623,0.9598054398845303,2020-12-31,ols,130,0.1386061857805172,169.81
2021-02-08,0.14027227404372294,1.0,2020-12-31,ols,130,0.1386061857805172,171.52
2021-02-09,0.1400563013309925,1.0,2020-12-31,ols,130,0.1386061857805172,172.08
2021-02-10,0.15781289666279538,1.0,2020-12-31,ols,130,0.1386061857805172,172.71
2021-02-11,0.15090390008319232,1.0,2020-12-31,ols,130,0.1386061857805172,171.21
2021-02-12,0.1650536511819993,1.0,2020-12-31,ols,130,0.1386061857805172,170.69
2021-02-16,0.16378394466407278,1.0,2020-12-31,ols,130,0.1386061857805172,168.24
2021-02-17,0.16778617089885972,1.0,2020-12-31,ols,130,0.1386061857805172,166.33
2021-02-18,0.16708780834681033,1.0,2020-12-31,ols,130,0.1386061857805172,166.32
2021-02-19,0.16655574408945858,1.0,2020-12-31,ols,130,0.1386061857805172,167.01
2021-02-22,0.16081256786996737,1.0,2020-12-31,ols,130,0.1386061857805172,169.51
2021-02-23,0.15957603110024215,1.0,2020-12-31,ols,130,0.1386061857805172,169.12
2021-02-24,0.15371471303456552,1.0,2020-12-31,ols,130,0.1386061857805172,169.0
2021-02-25,0.15389045154244532,1.0,2020-12-31,ols,130,0.1386061857805172,165.82
2021-02-26,0.14997717781136627,1.0,2020-12-31,ols,130,0.1386061857805172,161.81
2021-03-01,0.15460024032591257,1.0,2020-12-31,ols,130,0.1386061857805172,161.53
2021-03-02,0.16306381927149577,1.0,2020-12-31,ols,130,0.1386061857805172,162.41
2021-03-03,0.17000824688687916,1.0,2020-12-31,ols,130,0.1386061857805172,160.62
2021-03-04,0.175101114223676,1.0,2020-12-31,ols,130,0.1386061857805172,159.04
2021-03-05,0.1910677168132514,1.0,2020-12-31,ols,130,0.1386061857805172,159.14
2021-03-08,0.19775342523535971,1.0,2020-12-31,ols,130,0.1386061857805172,157.49
2021-03-09,0.20499991102952453,1.0,2020-12-31,ols,130,0.1386061857805172,160.84
2021-03-10,0.20898001200599867,1.0,2020-12-31,ols,130,0.1386061857805172,161.66
2021-03-11,0.23131669256443887,1.0,2020-12-31,ols,130,0.1386061857805172,161.52
2021-03-12,0.2296379907497405,1.0,2020-12-31,ols,130,0.1386061857805172,161.49
2021-03-15,0.24311209796374839,1.0,2020-12-31,ols,130,0.1386061857805172,162.2
2021-03-16,0.24493986604042486,1.0,2020-12-31,ols,130,0.1386061857805172,162.35
2021-03-17,0.2542168310578071,1.0,2020-12-31,ols,130,0.1386061857805172,163.51
2021-03-18,0.25291549114880146,1.0,2020-12-31,ols,130,0.1386061857805172,162.56
2021-03-19,0.2586476031673899,1.0,2020-12-31,ols,130,0.1386061857805172,163.24
2021-03-22,0.2599310785960842,1.0,2020-12-31,ols,130,0.1386061857805172,163.0
2021-03-23,0.24948938610709726,1.0,2020-12-31,ols,130,0.1386061857805172,161.81
2021-03-24,0.2461759330648112,1.0,2020-12-31,ols,130,0.1386061857805172,162.37
2021-03-25,0.2380761539851241,1.0,2020-12-31,ols,130,0.1386061857805172,161.78
2021-03-26,0.24304432152435929,1.0,2020-12-31,ols,130,0.1386061857805172,162.24
2021-03-29,0.24760373456152102,1.0,2020-12-31,ols,130,0.1386061857805172,160.31
2021-03-30,0.26096542449662863,1.0,2020-12-31,ols,130,0.1386061857805172,157.57
2021-03-31,0.26357916134659304,1.0,2020-12-31,ols,130,0.1386061857805172,159.96
2021-04-01,0.2618532450032238,1.0,2021-03-31,ols,130,0.12971277412298746,161.98
2021-04-05,0.25005593105090906,1.0,2021-03-31,ols,130,0.12971277412298746,161.92
2021-04-06,0.2653729402006376,1.0,2021-03-31,ols,130,0.12971277412298746,163.22
2021-04-07,0.24802162702792369,1.0,2021-03-31,ols,130,0.12971277412298746,162.76
2021-04-08,0.2674575780812523,1.0,2021-03-31,ols,130,0.12971277412298746,164.51
2021-04-09,0.2562467409371253,1.0,2021-03-31,ols,130,0.12971277412298746,163.27
2021-04-12,0.2542116063196488,1.0,2021-03-31,ols,130,0.12971277412298746,162.28
2021-04-13,0.245583894349178,1.0,2021-03-31,ols,130,0.12971277412298746,163.43
2021-04-14,0.25754799871436923,1.0,2021-03-31,ols,130,0.12971277412298746,162.72
2021-04-15,0.2670351383464059,1.0,2021-03-31,ols,130,0.12971277412298746,165.35
2021-04-16,0.2673015547598358,1.0,2021-03-31,ols,130,0.12971277412298746,166.35
2021-04-19,0.2783372792290273,1.0,2021-03-31,ols,130,0.12971277412298746,165.89
2021-04-20,0.2815286536777958,1.0,2021-03-31,ols,130,0.12971277412298746,166.48
2021-04-21,0.2728599097391099,1.0,2021-03-31,ols,130,0.12971277412298746,168.13
2021-04-22,0.24058210507295089,1.0,2021-03-31,ols,130,0.12971277412298746,167.04
2021-04-23,0.2908448671613467,1.0,2021-03-31,ols,130,0.12971277412298746,166.4
2021-04-26,0.30697042064832625,1.0,2021-03-31,ols,130,0.12971277412298746,166.84
2021-04-27,0.30486324063845016,1.0,2021-03-31,ols,130,0.12971277412298746,166.42
2021-04-28,0.28075560248524944,1.0,2021-03-31,ols,130,0.12971277412298746,166.91
2021-04-29,0.2980453082826804,1.0,2021-03-31,ols,130,0.12971277412298746,166.22
2021-04-30,0.29832753991154903,1.0,2021-03-31,ols,130,0.12971277412298746,165.66
2021-05-03,0.26079668767887987,1.0,2021-03-31,ols,130,0.12971277412298746,167.81
2021-05-04,0.27175771474857713,1.0,2021-03-31,ols,130,0.12971277412298746,166.58
2021-05-05,0.25343540581203644,1.0,2021-03-31,ols,130,0.12971277412298746,167.27
2021-05-06,0.23474105460273098,1.0,2021-03-31,ols,130,0.12971277412298746,170.06
2021-05-07,0.20404196406151182,1.0,2021-03-31,ols,130,0.12971277412298746,171.59
2021-05-10,0.2273789262864224,1.0,2021-03-31,ols,130,0.12971277412298746,172.11
2021-05-11,0.20619522881138302,1.0,2021-03-31,ols,130,0.12971277412298746,172.14
2021-05-12,0.177727963518172,1.0,2021-03-31,ols,130,0.12971277412298746,170.43
2021-05-13,0.20821188217889675,1.0,2021-03-31,ols,130,0.12971277412298746,171.13
2021-05-14,0.2077122733646901,1.0,2021-03-31,ols,130,0.12971277412298746,172.69
2021-05-17,0.17864861015979122,1.0,2021-03-31,ols,130,0.12971277412298746,174.7
2021-05-18,0.188156721024653,1.0,2021-03-31,ols,130,0.12971277412298746,175.04
2021-05-19,0.19176147255138992,1.0,2021-03-31,ols,130,0.12971277412298746,175.16
2021-05-20,0.1324356770287224,1.0,2021-03-31,ols,130,0.12971277412298746,175.96
2021-05-21,0.10349712290770764,0.7978946068147198,2021-03-31,ols,130,0.12971277412298746,176.04
2021-05-24,0.14901721263523468,1.0,2021-03-31,ols,130,0.12971277412298746,176.35
