month_start,month_end,active_anchor_date,active_model_name,target_horizon_days,selection_criterion,selection_correlation,selection_directional_accuracy,selection_mse,selection_cv_mse,selection_long_short_strategy_return,selection_rows,evaluation_rows,nonzero_count,prediction_scale,nonzero_coefficients,top_abs_coefficients
2022-01-01,2022-06-30,2021-12-31,elastic_net,130,selection_cv_mse,0.4743852542975471,0.7420634920634921,0.0017694850332892814,0.003605234577595523,409.99421404974703,252,252,2,0.022675159291128396,"[('adaptive_band_rank03_score', -0.004119152537254974), ('adaptive_band_rank05_score', -0.005942678274892145)]","[('adaptive_band_rank05_score', -0.005942678274892145), ('adaptive_band_rank03_score', -0.004119152537254974)]"
2022-07-01,2022-12-31,2022-06-30,ridge,130,selection_cv_mse,0.5736507813517052,0.5753968253968254,0.004020402829172307,0.011702217168365444,615.0392807168912,252,252,40,0.06041785870421413,"[('adaptive_band_rank01_score', 0.002503671694903893), ('adaptive_band_rank02_score', -0.001987884197617182), ('adaptive_band_rank03_score', 0.0030120471416658417), ('adaptive_band_rank04_score', -0.0014793262656440753), ('adaptive_band_rank05_score', 0.008781371280094612), ('adaptive_band_rank06_score', 0.009286447709496607), ('adaptive_band_rank07_score', -0.0029956673193065053), ('adaptive_band_rank08_score', -0.0022933143338065647), ('adaptive_band_rank09_score', -0.00249876845241667), ('adaptive_band_rank10_score', -0.0018033543405909754), ('ma_crossover_rank01_score', 0.0016399843334656597), ('ma_crossover_rank02_score', 0.00795524761876413), ('ma_crossover_rank03_score', -0.0008675756832911452), ('ma_crossover_rank04_score', -0.013629996278899891), ('ma_crossover_rank05_score', -0.013686936999273586), ('ma_crossover_rank06_score', -0.006956265006597488), ('ma_crossover_rank07_score', 0.005805686350513884), ('ma_crossover_rank08_score', 0.011630233692353876), ('ma_crossover_rank09_score', -0.00349282124261108), ('ma_crossover_rank10_score', -0.03017375328973003), ('adaptive_volatility_band_rank01_score', 0.005607718667400905), ('adaptive_volatility_band_rank02_score', 0.008182115787524391), ('adaptive_volatility_band_rank03_score', -0.0002331933618082592), ('adaptive_volatility_band_rank04_score', 0.002356148207955483), ('adaptive_volatility_band_rank05_score', -0.0014757333520124287), ('adaptive_volatility_band_rank06_score', 0.0010383762105323066), ('adaptive_volatility_band_rank07_score', -0.004025453826748345), ('adaptive_volatility_band_rank08_score', -0.0014494998676343653), ('adaptive_volatility_band_rank09_score', -0.005617184560747158), ('adaptive_volatility_band_rank10_score', -0.003070715313572469), ('fear_greed_candle_volume_rank01_score', 0.001451026239517831), ('fear_greed_candle_volume_rank02_score', -0.013506171792286673), ('fear_greed_candle_volume_rank03_score', 0.003602903258021607), ('fear_greed_candle_volume_rank04_score', 0.003602903258021618), ('fear_greed_candle_volume_rank05_score', -0.0014781399605369684), ('fear_greed_candle_volume_rank06_score', -0.0014781399605369677), ('fear_greed_candle_volume_rank07_score', -0.001478139960536968), ('fear_greed_candle_volume_rank08_score', -0.0014781399605369677), ('fear_greed_candle_volume_rank09_score', 0.0041979853978184834), ('fear_greed_candle_volume_rank10_score', 0.004197985397818407)]","[('ma_crossover_rank10_score', -0.03017375328973003), ('ma_crossover_rank05_score', -0.013686936999273586), ('ma_crossover_rank04_score', -0.013629996278899891), ('fear_greed_candle_volume_rank02_score', -0.013506171792286673), ('ma_crossover_rank08_score', 0.011630233692353876), ('adaptive_band_rank06_score', 0.009286447709496607), ('adaptive_band_rank05_score', 0.008781371280094612), ('adaptive_volatility_band_rank02_score', 0.008182115787524391), ('ma_crossover_rank02_score', 0.00795524761876413), ('ma_crossover_rank06_score', -0.006956265006597488)]"
