date,slot,signal,weight,recycled_capital
2020-02-03,0,0.07872706624728108,0.8698346453186977,0.022222222222222223
2020-02-04,1,0.09320377025997939,1.0,0.022222222222222223
2020-02-05,2,0.08799953792549169,0.9722837457095375,0.022222222222222223
2020-02-06,3,0.07900442442290956,0.8728991028404127,0.022222222222222223
2020-02-07,4,0.07369289963594852,0.814213462699119,0.022222222222222223
2020-02-10,5,0.06909920011447926,0.7634588850878152,0.022222222222222223
2020-02-11,6,0.0761280943648653,0.8411192886657057,0.022222222222222223
2020-02-12,7,0.07478705655438764,0.8263025146661274,0.022222222222222223
2020-02-13,8,0.06591658356037522,0.7282949919887235,0.022222222222222223
2020-02-14,9,0.06055814823329866,0.6690910496298046,0.022222222222222223
2020-02-18,10,0.04735886311520705,0.523255620514572,0.022222222222222223
2020-02-19,11,0.04046472804244651,0.44708413564102045,0.022222222222222223
2020-02-20,12,0.03910502669657971,0.4320611531484873,0.022222222222222223
2020-02-21,13,0.024067994155790626,0.2659209361908319,0.022222222222222223
2020-02-24,14,0.0209277566513158,0.2312252780630191,0.022222222222222223
2020-02-25,15,0.04277015473702303,0.4725561887324753,0.022222222222222223
2020-02-26,16,0.038138297103594246,0.4213800121798609,0.022222222222222223
2020-02-27,17,0.03540544426685868,0.39118544008081263,0.022222222222222223
2020-02-28,18,0.05731685394670984,0.6332788417000333,0.022222222222222223
2020-03-02,19,0.05082118323808246,0.5615098847672442,0.022222222222222223
2020-03-03,20,0.03668824951513695,0.4053588178190899,0.022222222222222223
2020-03-04,21,0.03337953948087706,0.36880175102743534,0.022222222222222223
2020-03-05,22,0.01968143048647772,0.2174549481216213,0.022222222222222223
2020-03-06,23,0.024153600498923622,0.266866778156824,0.022222222222222223
2020-03-09,24,0.02537096886186173,0.28031716096256004,0.022222222222222223
2020-03-10,25,0.035854298289274486,0.39614471010062496,0.022222222222222223
2020-03-11,26,0.036191594306784175,0.3998714050702611,0.022222222222222223
2020-03-12,27,0.05306364181437607,0.5862862196839488,0.022222222222222223
2020-03-13,28,0.048604342339855965,0.5370165928366126,0.022222222222222223
2020-03-16,29,0.04308884276086013,0.47607728887497214,0.022222222222222223
2020-03-17,30,0.04119879274625862,0.45519462345312584,0.022222222222222223
2020-03-18,31,0.039225839586102776,0.4333959829842409,0.022222222222222223
2020-03-19,32,0.040106296760558074,0.4431239226950272,0.022222222222222223
2020-03-20,33,0.039592135302639095,0.4374430879998699,0.022222222222222223
2020-03-23,34,0.029887280112130002,0.33021669592283326,0.022222222222222223
2020-03-24,35,0.0191778289377931,0.21189078708574427,0.022222222222222223
2020-03-25,36,0.022168955128297002,0.24493895353015668,0.022222222222222223
2020-03-26,37,0.019807523246545472,0.21884811385812017,0.022222222222222223
2020-03-27,38,0.021891528629089385,0.2418737411191887,0.022222222222222223
2020-03-30,39,0.017651720546916286,0.1950292169273101,0.022222222222222223
2020-03-31,40,0.024913280748957337,0.2752602854008021,0.022222222222222223
2020-04-01,41,0.031851436212487594,0.36730818479592536,0.022222222222222223
2020-04-02,42,0.04316282706752025,0.497750228751556,0.022222222222222223
2020-04-03,43,0.028282086405629975,0.3261467316761269,0.022222222222222223
2020-04-06,44,-0.034256015651063024,0.0,0.022222222222222223
2020-04-07,0,-0.026952531653674297,0.0,0.023222840848993075
2020-04-08,1,-0.02491732316102155,0.0,0.023469689726604293
2020-04-09,2,-0.06078310073494107,0.0,0.024002483936698453
2020-04-13,3,-0.07426891524294214,0.0,0.024065930413205816
2020-04-14,4,-0.07505634479073064,0.0,0.024045174979451307
2020-04-15,5,-0.058171647624316106,0.0,0.02378860881240037
