month_start,month_end,active_anchor_date,active_model_name,target_horizon_days,selection_criterion,selection_correlation,selection_directional_accuracy,selection_mse,selection_long_short_strategy_return,selection_rows,evaluation_rows,nonzero_count,prediction_scale,top_abs_coefficients
2021-01-01,2021-01-31,2020-12-31,ols,45,selection_correlation,0.507987624260569,0.6944444444444444,0.003325546741647452,136.24035380812472,144,144,30,0.09929027679820744,"[('adaptive_band_rank08_score', 1.518493200676229), ('ma_crossover_rank06_score', -0.4315609288043641), ('ma_crossover_rank10_score', 0.4269788682013417), ('adaptive_band_rank07_score', -0.37448795892839815), ('adaptive_band_rank06_score', -0.358884293972848), ('adaptive_band_rank05_score', -0.34452892221396375), ('adaptive_band_rank04_score', -0.33127780982112415), ('adaptive_band_rank03_score', -0.31900826130910365), ('adaptive_band_rank10_score', -0.14825968708320325), ('ma_crossover_rank04_score', -0.13762996298883642)]"
2021-02-01,2021-02-28,2021-01-29,ols,45,selection_correlation,0.8160880432551614,0.898989898989899,0.00042928483444791316,16.935269683684634,99,99,30,0.07097451554308441,"[('adaptive_volatility_band_rank06_score', 1.2906294471325617), ('adaptive_volatility_band_rank07_score', -1.1455396900512957), ('adaptive_volatility_band_rank09_score', -0.8050247766593556), ('ma_crossover_rank04_score', 0.7186928044354025), ('adaptive_volatility_band_rank10_score', 0.6911459766314163), ('adaptive_volatility_band_rank03_score', 0.487336851984981), ('ma_crossover_rank08_score', -0.3961263409808301), ('adaptive_volatility_band_rank04_score', -0.31644049895356585), ('ma_crossover_rank10_score', -0.2504523342401173), ('adaptive_volatility_band_rank02_score', -0.17708845184617517)]"
2021-03-01,2021-03-31,2021-02-26,ols,45,selection_correlation,0.7119343847919406,0.8487394957983193,0.0006236220588680855,19.562828734751232,119,119,30,0.04993974196681562,"[('ma_crossover_rank03_score', 1.198513867370377), ('ma_crossover_rank09_score', -0.6600678488424709), ('ma_crossover_rank07_score', -0.6585830641728037), ('adaptive_volatility_band_rank03_score', 0.559442579072085), ('adaptive_volatility_band_rank06_score', -0.554903912819441), ('adaptive_volatility_band_rank02_score', -0.5079786841791114), ('adaptive_volatility_band_rank07_score', 0.48062684935016714), ('ma_crossover_rank10_score', 0.28636879082520095), ('adaptive_volatility_band_rank01_score', 0.24699315915280995), ('adaptive_volatility_band_rank09_score', 0.24098600476851115)]"
2021-04-01,2021-04-30,2021-03-31,ols,45,selection_correlation,0.7904131433238353,0.926829268292683,0.0003688325204481632,82.7749493787208,123,123,30,0.022624564745643845,"[('ma_crossover_rank09_score', 1.038395944799768), ('ma_crossover_rank07_score', -0.857704283943177), ('ma_crossover_rank08_score', -0.7700735626207216), ('ma_crossover_rank06_score', 0.6683930632379153), ('ma_crossover_rank04_score', -0.36319728014366764), ('adaptive_band_rank03_score', 0.3225871286531592), ('adaptive_volatility_band_rank07_score', -0.23904214273405627), ('ma_crossover_rank02_score', 0.2220528062308304), ('adaptive_volatility_band_rank06_score', 0.21521554389200484), ('adaptive_band_rank01_score', 0.20080684586000952)]"
2021-05-01,2021-05-31,2021-04-30,ols,45,selection_correlation,0.9391886723555524,0.941747572815534,0.00013669671682336519,39.644025804757405,103,103,30,0.02218044648814708,"[('ma_crossover_rank07_score', -3.7512152838301707), ('ma_crossover_rank03_score', 1.9660538347839853), ('ma_crossover_rank04_score', 1.8773879321340223), ('adaptive_band_rank01_score', 0.47029758102367575), ('adaptive_band_rank03_score', -0.4519720158843844), ('adaptive_band_rank02_score', -0.4438951709552159), ('adaptive_band_rank06_score', 0.20336446958036591), ('adaptive_volatility_band_rank02_score', 0.1960285705974083), ('adaptive_volatility_band_rank05_score', -0.15765043028046938), ('adaptive_volatility_band_rank04_score', -0.1508786224210796)]"
2021-06-01,2021-06-30,2021-05-28,ols,45,selection_correlation,0.7777174726185403,0.8441558441558441,0.0008544483334748305,164.0654294943486,154,154,30,0.05871664794239529,"[('ma_crossover_rank08_score', 8.263015844260304), ('ma_crossover_rank09_score', -7.579360128092552), ('ma_crossover_rank07_score', -5.623038121142691), ('ma_crossover_rank04_score', 5.399946902535188), ('adaptive_volatility_band_rank10_score', 1.3119495285447138), ('adaptive_volatility_band_rank09_score', -1.3116405968663467), ('adaptive_volatility_band_rank01_score', -0.9228798190849), ('adaptive_volatility_band_rank02_score', 0.4955900690154999), ('ma_crossover_rank06_score', -0.47722799755835127), ('ma_crossover_rank10_score', 0.42315643569080336)]"
2021-07-01,2021-07-31,2021-06-30,ols,45,selection_correlation,0.6499797974265072,0.7083333333333334,0.0016063331083187443,65.52245459230478,168,168,30,0.06930792589788344,"[('ma_crossover_rank06_score', 0.6064129155060519), ('adaptive_band_rank02_score', -0.5892903635295851), ('ma_crossover_rank03_score', 0.40509584697114415), ('adaptive_band_rank03_score', 0.36317422739468813), ('ma_crossover_rank01_score', -0.3444983164495811), ('ma_crossover_rank02_score', -0.3231367919151953), ('adaptive_band_rank01_score', 0.26323388131239656), ('ma_crossover_rank05_score', -0.25683694385798056), ('adaptive_band_rank05_score', 0.22283735304828056), ('ma_crossover_rank08_score', -0.14292571264554804)]"
2021-08-01,2021-08-31,2021-07-30,ols,45,selection_correlation,0.7436093038779858,0.8366013071895425,0.0013186660685004358,225.36936246051192,153,153,30,0.06993114479311041,"[('adaptive_band_rank05_score', 2.2297807701602737), ('adaptive_band_rank04_score', -2.1843652396090776), ('adaptive_band_rank06_score', 1.5777178103882765), ('adaptive_band_rank07_score', -1.5088218513236886), ('adaptive_volatility_band_rank04_score', -1.2426157879535995), ('adaptive_volatility_band_rank05_score', 0.6145671580971563), ('adaptive_volatility_band_rank03_score', 0.5226633525790405), ('ma_crossover_rank05_score', 0.4475938023317994), ('ma_crossover_rank07_score', -0.22879040831174988), ('adaptive_band_rank01_score', -0.20254459086583743)]"
2021-09-01,2021-09-30,2021-08-31,ols,45,selection_correlation,0.9679504196430156,0.9615384615384616,0.00019281435272194974,28.37572899705601,78,78,30,0.10595114793350334,"[('adaptive_volatility_band_rank08_score', -1.4584489285207485), ('adaptive_volatility_band_rank09_score', 1.3262579461021402), ('adaptive_volatility_band_rank07_score', 0.5975772572127919), ('adaptive_volatility_band_rank02_score', -0.36349129885202), ('adaptive_volatility_band_rank10_score', -0.3461243538943069), ('ma_crossover_rank03_score', 0.2858020996842142), ('ma_crossover_rank07_score', -0.21913580417611034), ('ma_crossover_rank01_score', 0.201612674329984), ('adaptive_volatility_band_rank01_score', 0.19681731444129222), ('adaptive_volatility_band_rank04_score', 0.18018641364550017)]"
2021-10-01,2021-10-31,2021-09-30,ols,45,selection_correlation,0.9455924511284767,0.8205128205128205,0.00011421433707545891,5.951464391061745,78,78,34,0.04962422627395591,"[('ma_crossover_rank08_score', -0.46812171118616797), ('ma_crossover_rank06_score', 0.390187200326367), ('ma_crossover_rank02_score', 0.25007317021543285), ('ma_crossover_rank01_score', -0.1824452084769437), ('adaptive_band_rank03_score', 0.1411309321706416), ('adaptive_band_rank08_score', -0.1344294101753131), ('ma_crossover_rank05_score', 0.11152151945590232), ('ma_crossover_rank09_score', -0.10119691188288442), ('adaptive_band_rank09_score', 0.0886803621761834), ('adaptive_volatility_band_rank06_score', 0.07911085150383561)]"
2021-11-01,2021-11-30,2021-10-29,ols,45,selection_correlation,0.9312195823841289,0.8671875,0.00030678750587444616,84.76834677580676,128,128,34,0.07850765361057137,"[('adaptive_band_rank05_score', 12.964052965243695), ('adaptive_band_rank04_score', -9.313035561808247), ('adaptive_band_rank07_score', -6.775892577543575), ('adaptive_band_rank06_score', 2.8645459433060796), ('adaptive_band_rank09_score', 0.5816356223370156), ('adaptive_band_rank01_score', -0.21861502900409138), ('ma_crossover_rank03_score', 0.10983006060122491), ('adaptive_band_rank10_score', -0.09119754203206769), ('ma_crossover_rank06_score', -0.08199615534537277), ('ma_crossover_rank08_score', -0.06608454422050809)]"
2021-12-01,2021-12-31,2021-11-30,ols,45,selection_correlation,0.9046196040482075,0.8703703703703703,0.00016333116071079053,9.831631642344673,108,108,34,0.0419292084295996,"[('adaptive_band_rank07_score', 0.4951518693102894), ('adaptive_band_rank08_score', 0.48461672315472526), ('adaptive_band_rank09_score', -0.21958224131572768), ('adaptive_band_rank10_score', -0.21500761128832102), ('adaptive_band_rank05_score', -0.17671319510622804), ('adaptive_band_rank06_score', -0.17287160390826975), ('ma_crossover_rank05_score', -0.09984518016137166), ('adaptive_band_rank02_score', 0.07018158886116482), ('adaptive_band_rank03_score', -0.0700370831041307), ('adaptive_band_rank04_score', -0.06848070347959855)]"
