rank,objective_value,w1,w2,w3,w4
1,0.3915389905648129,-2.0816681711721685e-16,0.9999999999999997,0.9999999999999997,-0.9999999999999991
2,0.39132496269671474,0.019999999999999796,0.9999999999999997,0.9799999999999996,-0.9999999999999991
3,0.39130722462800205,0.019999999999999796,0.9799999999999996,0.9999999999999997,-0.9999999999999991
4,0.39110478296059786,0.039999999999999786,0.9999999999999997,0.9599999999999996,-0.9999999999999991
5,0.39108964005638414,0.039999999999999786,0.9799999999999996,0.9799999999999996,-0.9999999999999991
6,0.3910707986703913,0.039999999999999786,0.9599999999999996,0.9999999999999997,-0.9999999999999991
7,0.39087845219741746,0.059999999999999803,0.9999999999999997,0.9399999999999996,-0.9999999999999991
8,0.39086590414416084,0.059999999999999803,0.9799999999999996,0.9599999999999996,-0.9999999999999991
9,0.3908496579226669,0.059999999999999803,0.9599999999999996,0.9799999999999996,-0.9999999999999991
10,0.3908297132944468,0.059999999999999803,0.9399999999999996,0.9999999999999997,-0.9999999999999991
