rank,objective_value,w1,w2,w3,w4
1,0.13356917806919655,0.0,0.7400000000000001,0.26,0.0
2,0.13354769926358814,0.0,0.7200000000000001,0.28,0.0
3,0.1335224934610755,0.0,0.7000000000000001,0.30000000000000004,0.0
4,0.1332285578632512,0.02,0.7200000000000001,0.26,0.0
5,0.13320597525839573,0.02,0.7000000000000001,0.28,0.0
6,0.13288328077620287,0.04,0.7000000000000001,0.26,0.0
7,0.1326038380716582,0.06,0.8000000000000002,0.14,0.0
8,0.13260140383445634,0.06,0.7800000000000001,0.16000000000000003,0.0
9,0.13259524421714303,0.06,0.7600000000000001,0.18000000000000002,0.0
10,0.13258535899155993,0.06,0.7400000000000001,0.2,0.0
