rank,objective_value,w1,w2,w3,w4
1,0.193002615076618,1.0,0.0,0.0,0.0
2,0.1908617525791098,0.9800000000000001,0.0,0.02,0.0
3,0.19018362320048177,0.9800000000000001,0.02,0.0,0.0
4,0.18927737912963216,0.9800000000000001,0.0,0.0,0.019999999999999907
5,0.18871696099477195,0.9600000000000001,0.0,0.04,0.0
6,0.1880395361278684,0.9600000000000001,0.02,0.02,0.0
7,0.18735923934640875,0.9600000000000001,0.04,0.0,0.0
8,0.18713383897940583,0.9600000000000001,0.0,0.02,0.019999999999999907
9,0.1865682398374269,0.9400000000000001,0.0,0.06,0.0
10,0.18645482656545925,0.9600000000000001,0.02,0.0,0.019999999999999907
