rank,objective_value,w1,w2,w3,w4
1,0.2611505116170071,1.0,0.0,0.0,0.0
2,0.26032213646250235,0.9800000000000001,0.02,0.0,0.0
3,0.25948697985230773,0.9600000000000001,0.04,0.0,0.0
4,0.2586450392330903,0.9400000000000001,0.06,0.0,0.0
5,0.2577963120386737,0.92,0.08,0.0,0.0
6,0.2573187576615977,0.9800000000000001,0.0,0.02,0.0
7,0.256940795690003,0.9,0.1,0.0,0.0
8,0.25648825241101497,0.9600000000000001,0.02,0.02,0.0
9,0.2560284540177762,0.9800000000000001,0.0,0.0,0.019999999999999907
10,0.2556509656780501,0.9400000000000001,0.04,0.02,0.0
