rank,objective_value,w1,w2,w3,w4
1,0.3851474720158401,1.0,0.0,0.0,0.0
2,0.38293716611278283,0.9800000000000001,0.02,0.0,0.0
3,0.38270346144193645,0.9800000000000001,0.0,0.02,0.0
4,0.3807192760086868,0.9600000000000001,0.04,0.0,0.0
5,0.38048977417180363,0.9600000000000001,0.02,0.02,0.0
6,0.38025405730620443,0.9600000000000001,0.0,0.04,0.0
7,0.3784937987393731,0.9400000000000001,0.06,0.0,0.0
8,0.37839698291726015,0.9800000000000001,0.0,0.0,0.019999999999999907
9,0.3782685033700345,0.9400000000000001,0.04,0.02,0.0
10,0.3780369893383984,0.9400000000000001,0.02,0.04,0.0
