rank,objective_value,w1,w2,w3,w4
1,0.34598412978423565,1.0,0.0,0.0,0.0
2,0.34353774349574423,0.9,0.0,0.1,0.0
3,0.34096118864109104,0.8,0.0,0.2,0.0
4,0.33825431646478477,0.7000000000000001,0.0,0.30000000000000004,0.0
5,0.3354169726282537,0.6000000000000001,0.0,0.4,0.0
6,0.3324489971602923,0.5,0.0,0.5,0.0
7,0.32935022440583417,0.4,0.0,0.6000000000000001,0.0
8,0.3261204829730151,0.30000000000000004,0.0,0.7000000000000001,0.0
9,0.32275959567849066,0.2,0.0,0.8,0.0
10,0.3222801264460995,0.9,0.1,0.0,0.0
