ma_window,upper_k,lower_k,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
5,-1.2999999999999985,-3.0,248,117,96.81501251220702,4.726277485239248,0.6324786324786325,0.0160378885135347,1.564102564102564,2.4257118135305347,54.53000045776368,2.300565671708713,1
5,-1.2999999999999985,-2.9,248,117,96.81501251220702,4.726277485239248,0.6324786324786325,0.0160378885135347,1.564102564102564,2.4257118135305347,54.53000045776368,2.300565671708713,2
5,-1.2999999999999985,-2.8,248,117,96.81501251220702,4.726277485239248,0.6324786324786325,0.0160378885135347,1.564102564102564,2.4257118135305347,54.53000045776368,2.300565671708713,3
5,-1.2999999999999985,-2.7,248,117,96.81501251220702,4.726277485239248,0.6324786324786325,0.0160378885135347,1.564102564102564,2.4257118135305347,54.53000045776368,2.300565671708713,4
5,-1.2999999999999985,-2.6,248,117,96.81501251220702,4.726277485239248,0.6324786324786325,0.0160378885135347,1.564102564102564,2.4257118135305347,54.53000045776368,2.300565671708713,5
5,-1.2999999999999985,-2.5,248,117,96.81501251220702,4.726277485239248,0.6324786324786325,0.0160378885135347,1.564102564102564,2.4257118135305347,54.53000045776368,2.300565671708713,6
5,-1.2999999999999985,-2.3999999999999995,248,117,96.81501251220702,4.726277485239248,0.6324786324786325,0.0160378885135347,1.564102564102564,2.4257118135305347,54.53000045776368,2.300565671708713,7
5,-1.2999999999999985,-2.2999999999999994,248,117,96.81501251220702,4.726277485239248,0.6324786324786325,0.0160378885135347,1.564102564102564,2.4257118135305347,54.53000045776368,2.300565671708713,8
5,-1.2999999999999985,-2.1999999999999997,248,117,96.81501251220702,4.726277485239248,0.6324786324786325,0.0160378885135347,1.564102564102564,2.4257118135305347,54.53000045776368,2.300565671708713,9
5,-1.2999999999999985,-2.099999999999999,248,117,96.81501251220702,4.726277485239248,0.6324786324786325,0.0160378885135347,1.564102564102564,2.4257118135305347,54.53000045776368,2.300565671708713,10
5,-1.2999999999999985,-1.9999999999999991,248,117,96.81501251220702,4.726277485239248,0.6324786324786325,0.0160378885135347,1.564102564102564,2.4257118135305347,54.53000045776368,2.300565671708713,11
5,-0.4999999999999978,-3.0,248,93,93.9350437164306,3.947092439226566,0.6344086021505376,0.0186733751546362,2.3010752688172045,2.4257118135305347,54.53000045776368,1.5213806256960312,12
5,-0.4999999999999978,-2.9,248,93,93.9350437164306,3.947092439226566,0.6344086021505376,0.0186733751546362,2.3010752688172045,2.4257118135305347,54.53000045776368,1.5213806256960312,13
5,-0.4999999999999978,-2.8,248,93,93.9350437164306,3.947092439226566,0.6344086021505376,0.0186733751546362,2.3010752688172045,2.4257118135305347,54.53000045776368,1.5213806256960312,14
5,-0.4999999999999978,-2.7,248,93,93.9350437164306,3.947092439226566,0.6344086021505376,0.0186733751546362,2.3010752688172045,2.4257118135305347,54.53000045776368,1.5213806256960312,15
5,-0.4999999999999978,-2.6,248,93,93.9350437164306,3.947092439226566,0.6344086021505376,0.0186733751546362,2.3010752688172045,2.4257118135305347,54.53000045776368,1.5213806256960312,16
5,-0.4999999999999978,-2.5,248,93,93.9350437164306,3.947092439226566,0.6344086021505376,0.0186733751546362,2.3010752688172045,2.4257118135305347,54.53000045776368,1.5213806256960312,17
5,-0.4999999999999978,-2.3999999999999995,248,93,93.9350437164306,3.947092439226566,0.6344086021505376,0.0186733751546362,2.3010752688172045,2.4257118135305347,54.53000045776368,1.5213806256960312,18
5,-0.4999999999999978,-2.2999999999999994,248,93,93.9350437164306,3.947092439226566,0.6344086021505376,0.0186733751546362,2.3010752688172045,2.4257118135305347,54.53000045776368,1.5213806256960312,19
5,-0.4999999999999978,-2.1999999999999997,248,93,93.9350437164306,3.947092439226566,0.6344086021505376,0.0186733751546362,2.3010752688172045,2.4257118135305347,54.53000045776368,1.5213806256960312,20
