rank,objective_value,w1,w2,w3,w4
1,0.17661566303547782,0.0,1.0,0.0,0.0
2,0.17609541997435016,0.02,0.9800000000000001,0.0,0.0
3,0.17582213079837733,0.0,0.9800000000000001,0.02,0.0
4,0.17557231449710872,0.04,0.9600000000000001,0.0,0.0
5,0.1753006107534443,0.02,0.9600000000000001,0.02,0.0
6,0.17504634682084153,0.06,0.9400000000000001,0.0,0.0
7,0.1750260932403449,0.0,0.9600000000000001,0.04,0.0
8,0.17477622854471975,0.04,0.9400000000000001,0.02,0.0
9,0.17451751716132852,0.08,0.92,0.0,0.0
10,0.17450329646392873,0.02,0.9400000000000001,0.04,0.0
