rank,objective_value,w1,w2,w3,w4
1,0.3531287876794592,0.9999999999999997,-1.0,0.01999999999999964,0.9800000000000006
2,0.35296498203952176,0.9999999999999997,-0.98,-3.608224830031759e-16,0.9800000000000006
3,0.3526933513308497,0.9999999999999997,-1.0,0.03999999999999964,0.9600000000000007
4,0.35253197148024645,0.9999999999999997,-0.98,0.01999999999999964,0.9600000000000006
5,0.35236718195973926,0.9999999999999997,-0.96,-3.608224830031759e-16,0.9600000000000006
6,0.3522544571080132,0.9999999999999997,-1.0,0.05999999999999964,0.9400000000000007
7,0.3520955030423063,0.9999999999999997,-0.98,0.03999999999999964,0.9400000000000007
8,0.3519331393111333,0.9999999999999997,-0.96,0.01999999999999964,0.9400000000000006
9,0.3518121051397124,0.9999999999999997,-1.0,0.07999999999999964,0.9200000000000007
10,0.3517673654590424,0.9999999999999997,-0.94,-3.608224830031759e-16,0.9400000000000006
