k_body,k_volume,price_zone_window,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
1.2,1.2,3,56,1,0.2400000000000091,0.0014176856282119843,1.0,0.0014176856282119843,7.0,-0.028733329517486195,-5.02000000000001,0.03015101514569818,1
1.5,1.2,3,56,1,0.2400000000000091,0.0014176856282119843,1.0,0.0014176856282119843,7.0,-0.028733329517486195,-5.02000000000001,0.03015101514569818,2
1.8,1.2,3,56,1,0.2400000000000091,0.0014176856282119843,1.0,0.0014176856282119843,7.0,-0.028733329517486195,-5.02000000000001,0.03015101514569818,3
1.2,1.2,5,56,0,0.0,0.0,-1.0,,,-0.028733329517486195,-5.02000000000001,0.028733329517486195,4
1.2,1.2,7,56,0,0.0,0.0,-1.0,,,-0.028733329517486195,-5.02000000000001,0.028733329517486195,5
1.2,1.2,10,56,0,0.0,0.0,-1.0,,,-0.028733329517486195,-5.02000000000001,0.028733329517486195,6
1.2,1.5,3,56,0,0.0,0.0,-1.0,,,-0.028733329517486195,-5.02000000000001,0.028733329517486195,7
1.2,1.5,5,56,0,0.0,0.0,-1.0,,,-0.028733329517486195,-5.02000000000001,0.028733329517486195,8
1.2,1.5,7,56,0,0.0,0.0,-1.0,,,-0.028733329517486195,-5.02000000000001,0.028733329517486195,9
1.2,1.5,10,56,0,0.0,0.0,-1.0,,,-0.028733329517486195,-5.02000000000001,0.028733329517486195,10
