rank,objective_value,w1,w2,w3,w4
1,0.24554846424849358,1.0,0.0,0.0,0.0
2,0.23932249263359487,0.9,0.0,0.1,0.0
3,0.23296177710557886,0.8,0.0,0.2,0.0
4,0.2280299465836462,0.9,0.1,0.0,0.0
5,0.2264661849643249,0.7000000000000001,0.0,0.30000000000000004,0.0
6,0.22171543645403013,0.8,0.1,0.1,0.0
7,0.22145204691907072,0.9,0.0,0.0,0.09999999999999998
8,0.21983558080050625,0.6000000000000001,0.0,0.4,0.0
9,0.21526615681221312,0.7000000000000001,0.1,0.2,0.0
10,0.2151727102117354,0.8,0.0,0.1,0.09999999999999998
