rank,objective_value,w1,w2,w3,w4
1,0.417943725087762,0.9999999999999996,-2.220446049250313e-16,0.9999999999999996,-0.9999999999999989
2,0.4119877648351948,0.9999999999999996,-0.1000000000000002,0.9999999999999996,-0.899999999999999
3,0.4071503556022846,0.9999999999999996,0.09999999999999964,0.8999999999999995,-0.9999999999999987
4,0.4058640606385959,0.9999999999999996,-0.20000000000000018,0.9999999999999996,-0.7999999999999989
5,0.40128746189343906,0.9999999999999996,-2.220446049250313e-16,0.8999999999999995,-0.8999999999999988
6,0.40015153741614046,0.8999999999999995,0.09999999999999964,0.9999999999999996,-0.9999999999999987
7,0.39957314387305365,0.9999999999999996,-0.30000000000000016,0.9999999999999996,-0.6999999999999988
8,0.39620885834994923,0.9999999999999996,0.19999999999999973,0.7999999999999996,-0.9999999999999989
9,0.39525632420543494,0.9999999999999996,-0.1000000000000002,0.8999999999999995,-0.7999999999999989
10,0.3943245005252729,0.8999999999999995,-2.220446049250313e-16,0.9999999999999996,-0.8999999999999988
