k_body,k_volume,price_zone_window,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
1.2,1.2,3,55,0,0.0,0.0,-1.0,,,0.10337065681634527,17.909999999999997,-0.10337065681634527,1
1.2,1.2,5,55,0,0.0,0.0,-1.0,,,0.10337065681634527,17.909999999999997,-0.10337065681634527,2
1.2,1.2,7,55,0,0.0,0.0,-1.0,,,0.10337065681634527,17.909999999999997,-0.10337065681634527,3
1.2,1.2,10,55,0,0.0,0.0,-1.0,,,0.10337065681634527,17.909999999999997,-0.10337065681634527,4
1.2,1.5,3,55,0,0.0,0.0,-1.0,,,0.10337065681634527,17.909999999999997,-0.10337065681634527,5
1.2,1.5,5,55,0,0.0,0.0,-1.0,,,0.10337065681634527,17.909999999999997,-0.10337065681634527,6
1.2,1.5,7,55,0,0.0,0.0,-1.0,,,0.10337065681634527,17.909999999999997,-0.10337065681634527,7
1.2,1.5,10,55,0,0.0,0.0,-1.0,,,0.10337065681634527,17.909999999999997,-0.10337065681634527,8
1.2,1.8,3,55,0,0.0,0.0,-1.0,,,0.10337065681634527,17.909999999999997,-0.10337065681634527,9
1.2,1.8,5,55,0,0.0,0.0,-1.0,,,0.10337065681634527,17.909999999999997,-0.10337065681634527,10
