k_body,k_volume,price_zone_window,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
1.2,1.2,3,54,0,0.0,0.0,-1.0,,,0.017835567573787348,3.0999999999999943,-0.017835567573787348,1
1.2,1.2,5,54,0,0.0,0.0,-1.0,,,0.017835567573787348,3.0999999999999943,-0.017835567573787348,2
1.2,1.2,7,54,0,0.0,0.0,-1.0,,,0.017835567573787348,3.0999999999999943,-0.017835567573787348,3
1.2,1.2,10,54,0,0.0,0.0,-1.0,,,0.017835567573787348,3.0999999999999943,-0.017835567573787348,4
1.2,1.5,3,54,0,0.0,0.0,-1.0,,,0.017835567573787348,3.0999999999999943,-0.017835567573787348,5
1.2,1.5,5,54,0,0.0,0.0,-1.0,,,0.017835567573787348,3.0999999999999943,-0.017835567573787348,6
1.2,1.5,7,54,0,0.0,0.0,-1.0,,,0.017835567573787348,3.0999999999999943,-0.017835567573787348,7
1.2,1.5,10,54,0,0.0,0.0,-1.0,,,0.017835567573787348,3.0999999999999943,-0.017835567573787348,8
1.2,1.8,3,54,0,0.0,0.0,-1.0,,,0.017835567573787348,3.0999999999999943,-0.017835567573787348,9
1.2,1.8,5,54,0,0.0,0.0,-1.0,,,0.017835567573787348,3.0999999999999943,-0.017835567573787348,10
