vol_window,upper_k,lower_k,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
5,1.8000000000000045,1.400000000000004,59,2,63.38468017578123,0.1080552096267895,0.5,0.0543759281691665,24.5,0.0935603579863419,56.60281738281253,0.0144948516404475,1
5,1.8000000000000045,1.5000000000000036,59,2,63.38468017578123,0.1080552096267895,0.5,0.0543759281691665,24.5,0.0935603579863419,56.60281738281253,0.0144948516404475,2
5,1.8000000000000045,-0.2999999999999976,59,2,55.11179199218748,0.0924250795286369,1.0,0.0455553106144471,38.0,0.0935603579863419,56.60281738281253,-0.001135278457705,3
5,1.8000000000000045,-0.1999999999999975,59,2,55.11179199218748,0.0924250795286369,1.0,0.0455553106144471,38.0,0.0935603579863419,56.60281738281253,-0.001135278457705,4
5,1.8000000000000045,-0.0999999999999974,59,2,55.11179199218748,0.0924250795286369,1.0,0.0455553106144471,38.0,0.0935603579863419,56.60281738281253,-0.001135278457705,5
5,1.8000000000000045,2.664535259100376e-15,59,2,55.11179199218748,0.0924250795286369,1.0,0.0455553106144471,38.0,0.0935603579863419,56.60281738281253,-0.001135278457705,6
5,1.8000000000000045,0.1000000000000027,59,2,55.11179199218748,0.0924250795286369,1.0,0.0455553106144471,38.0,0.0935603579863419,56.60281738281253,-0.001135278457705,7
5,1.8000000000000045,0.2000000000000028,59,2,55.11179199218748,0.0924250795286369,1.0,0.0455553106144471,38.0,0.0935603579863419,56.60281738281253,-0.001135278457705,8
5,1.8000000000000045,0.3000000000000029,59,2,55.11179199218748,0.0924250795286369,1.0,0.0455553106144471,38.0,0.0935603579863419,56.60281738281253,-0.001135278457705,9
5,1.8000000000000045,0.400000000000003,59,2,55.11179199218748,0.0924250795286369,1.0,0.0455553106144471,38.0,0.0935603579863419,56.60281738281253,-0.001135278457705,10
5,1.8000000000000045,0.5000000000000031,59,2,55.11179199218748,0.0924250795286369,1.0,0.0455553106144471,38.0,0.0935603579863419,56.60281738281253,-0.001135278457705,11
5,-3.0,-1.799999999999999,59,29,50.525734863281286,0.0868095042880656,0.6896551724137931,0.0029304885546004,1.3448275862068966,0.0935603579863419,56.60281738281253,-0.0067508536982763,12
5,-3.0,-1.6999999999999988,59,29,50.525734863281286,0.0868095042880656,0.6896551724137931,0.0029304885546004,1.3448275862068966,0.0935603579863419,56.60281738281253,-0.0067508536982763,13
5,-3.0,-1.5999999999999988,59,29,50.525734863281286,0.0868095042880656,0.6896551724137931,0.0029304885546004,1.3448275862068966,0.0935603579863419,56.60281738281253,-0.0067508536982763,14
5,-2.9,-1.799999999999999,59,29,50.525734863281286,0.0868095042880656,0.6896551724137931,0.0029304885546004,1.3448275862068966,0.0935603579863419,56.60281738281253,-0.0067508536982763,15
5,-2.9,-1.6999999999999988,59,29,50.525734863281286,0.0868095042880656,0.6896551724137931,0.0029304885546004,1.3448275862068966,0.0935603579863419,56.60281738281253,-0.0067508536982763,16
5,-2.9,-1.5999999999999988,59,29,50.525734863281286,0.0868095042880656,0.6896551724137931,0.0029304885546004,1.3448275862068966,0.0935603579863419,56.60281738281253,-0.0067508536982763,17
5,-2.8,-1.799999999999999,59,29,50.525734863281286,0.0868095042880656,0.6896551724137931,0.0029304885546004,1.3448275862068966,0.0935603579863419,56.60281738281253,-0.0067508536982763,18
5,-2.8,-1.6999999999999988,59,29,50.525734863281286,0.0868095042880656,0.6896551724137931,0.0029304885546004,1.3448275862068966,0.0935603579863419,56.60281738281253,-0.0067508536982763,19
5,-2.8,-1.5999999999999988,59,29,50.525734863281286,0.0868095042880656,0.6896551724137931,0.0029304885546004,1.3448275862068966,0.0935603579863419,56.60281738281253,-0.0067508536982763,20
