rank,objective_value,w1,w2,w3,w4
1,0.08151370744034075,1.0,0.0,0.0,0.0
2,0.07683738713508584,0.9,0.1,0.0,0.0
3,0.07552601945008146,0.9,0.0,0.1,0.0
4,0.0720222388448998,0.8,0.2,0.0,0.0
5,0.07079053096590951,0.8,0.1,0.1,0.0
6,0.06944555954532763,0.8,0.0,0.2,0.0
7,0.06777223933775792,0.9,0.0,0.0,0.09999999999999998
8,0.06706825330693228,0.7000000000000001,0.30000000000000004,0.0,0.0
9,0.06465094897265374,0.7000000000000001,0.1,0.2,0.0
10,0.06327235111757723,0.7000000000000001,0.0,0.30000000000000004,0.0
