short_ma,long_ma,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
35,40,90,2,9.099999999999994,0.05646343353310801,1.0,0.02789129166087101,12.5,0.0036738135389062787,0.6100000000000136,0.05278961999420173,1
30,40,90,2,7.280000000000001,0.04524428263696323,1.0,0.022456591760887212,14.5,0.0036738135389062787,0.6100000000000136,0.04157046909805695,2
35,45,85,2,5.72999999999999,0.0348753700126756,1.0,0.017288676173250694,13.5,0.0027075812274368616,0.45000000000001705,0.03216778878523874,3
40,45,85,2,4.260000000000019,0.0255593156393632,1.0,0.012758117750420461,12.5,0.0027075812274368616,0.45000000000001705,0.02285173441192634,4
70,75,55,1,3.780000000000001,0.023017902813299296,1.0,0.023017902813299296,14.0,0.001562593905883869,0.2600000000000193,0.021455308907415427,5
60,75,55,1,2.9799999999999898,0.018389385991977703,1.0,0.018389385991977703,8.0,0.001562593905883869,0.2600000000000193,0.016826792086093834,6
75,80,50,1,2.5900000000000034,0.015777290448343084,1.0,0.015777290448343084,14.0,-0.00029994001199751263,-0.04999999999998295,0.016077230460340597,7
5,50,80,2,2.2400000000000375,0.013576883300881581,1.0,0.006779122587086794,10.5,-0.015129129484073078,-2.5600000000000023,0.02870601278495466,8
40,50,80,2,2.0500000000000114,0.012521667430065886,0.5,0.0062907173977533315,14.0,-0.015129129484073078,-2.5600000000000023,0.027650796914138964,9
25,65,65,1,1.3899999999999864,0.00847405962323955,1.0,0.00847405962323955,6.0,-0.018666823695677737,-3.1699999999999875,0.027140883318917286,10
75,90,40,1,0.9300000000000068,0.0055772113943028945,1.0,0.0055772113943028945,5.0,-0.025780427920027993,-4.409999999999997,0.03135763931433089,11
75,85,45,1,0.9300000000000068,0.0055357142857144215,1.0,0.0055357142857144215,11.0,-0.02080028203772255,-3.539999999999992,0.026335996323436972,12
70,80,50,1,0.7599999999999909,0.004629629629629539,1.0,0.004629629629629539,11.0,-0.00029994001199751263,-0.04999999999998295,0.004929569641627052,13
65,70,60,1,0.6500000000000057,0.0039752920310685,1.0,0.0039752920310685,14.0,0.012208454810495706,2.0100000000000193,-0.008233162779427206,14
30,50,80,1,0.6200000000000045,0.003674509571504725,1.0,0.003674509571504725,7.0,-0.015129129484073078,-2.5600000000000023,0.018803639055577803,15
40,55,75,2,0.5700000000000216,0.0034422363663164646,0.5,0.001783262487445425,9.0,-0.016291836373295454,-2.759999999999991,0.01973407273961192,16
60,65,65,1,0.5600000000000023,0.0034140096323842517,1.0,0.0034140096323842517,15.0,-0.018666823695677737,-3.1699999999999875,0.02208083332806199,17
10,70,60,1,0.5600000000000023,0.0033496829764325664,1.0,0.0033496829764325664,3.0,0.012208454810495706,2.0100000000000193,-0.00885877183406314,18
80,85,45,1,0.0800000000000125,0.0004761904761905189,1.0,0.0004761904761905189,14.0,-0.02080028203772255,-3.539999999999992,0.02127647251391307,19
5,45,85,1,0.0700000000000216,0.000417486729886285,1.0,0.000417486729886285,18.0,0.0027075812274368616,0.45000000000001705,-0.0022900944975505766,20
5,90,40,0,0.0,0.0,-1.0,,,-0.025780427920027993,-4.409999999999997,0.025780427920027993,21
10,90,40,0,0.0,0.0,-1.0,,,-0.025780427920027993,-4.409999999999997,0.025780427920027993,22
15,90,40,0,0.0,0.0,-1.0,,,-0.025780427920027993,-4.409999999999997,0.025780427920027993,23
20,90,40,0,0.0,0.0,-1.0,,,-0.025780427920027993,-4.409999999999997,0.025780427920027993,24
25,90,40,0,0.0,0.0,-1.0,,,-0.025780427920027993,-4.409999999999997,0.025780427920027993,25
30,90,40,0,0.0,0.0,-1.0,,,-0.025780427920027993,-4.409999999999997,0.025780427920027993,26
35,90,40,0,0.0,0.0,-1.0,,,-0.025780427920027993,-4.409999999999997,0.025780427920027993,27
40,90,40,0,0.0,0.0,-1.0,,,-0.025780427920027993,-4.409999999999997,0.025780427920027993,28
45,90,40,0,0.0,0.0,-1.0,,,-0.025780427920027993,-4.409999999999997,0.025780427920027993,29
50,90,40,0,0.0,0.0,-1.0,,,-0.025780427920027993,-4.409999999999997,0.025780427920027993,30
55,90,40,0,0.0,0.0,-1.0,,,-0.025780427920027993,-4.409999999999997,0.025780427920027993,31
60,90,40,0,0.0,0.0,-1.0,,,-0.025780427920027993,-4.409999999999997,0.025780427920027993,32
