Date,Price,Price_Norm,MA,Sigma,Upper,Lower,UpperBreak,LowerBreak
2019-07-17,1421.300048828125,-0.8269804276585739,-0.8543633747202248,0.023867067861847197,-0.8066292389965304,-0.8830038561544414,0,0
2019-07-18,1426.0999755859375,-0.8198391205820902,-0.8483006100563045,0.014709261083552678,-0.8188820878891991,-0.8659517233565678,0,0
2019-07-19,1425.0999755859375,-0.8213269155916412,-0.8459052637232395,0.015003122232139855,-0.8158990192589598,-0.8639090104018073,0,0
2019-07-22,1425.300048828125,-0.82102924762037,-0.8437405147197186,0.01530965171517352,-0.8131212112893715,-0.8621120967779268,0,0
2019-07-23,1420.0999755859375,-0.8287658906393962,-0.8433090596154169,0.015601216875014532,-0.8121066258653878,-0.8620305198654343,0,0
2019-07-24,1422.800048828125,-0.8247487351442474,-0.8427213787704882,0.016061143110954367,-0.8105990925485795,-0.8619947505036335,0,0
2019-07-25,1413.9000244140625,-0.8379901470523717,-0.8425502787120779,0.016092376028649543,-0.8103655266547788,-0.8618611299464574,0,0
2019-07-26,1418.5,-0.8311463263315575,-0.8417989440484106,0.01625565613522446,-0.8092876317779617,-0.86130573141068,0,0
2019-07-29,1419.5999755859375,-0.8295097881441716,-0.8410624837025269,0.016460785453316917,-0.8081409127958931,-0.8608154262465072,0,0
2019-07-30,1429.699951171875,-0.8144830948708269,-0.837781897522623,0.014810207619205278,-0.8081614822842125,-0.8555541466656693,0,0
2019-07-31,1426.0999755859375,-0.8198391205820902,-0.8361825178873558,0.014933805751708806,-0.8063149063839381,-0.8541030847894063,0,0
2019-08-01,1420.9000244140625,-0.8275755819855147,-0.8359444652373593,0.015030845341555434,-0.8058827745542485,-0.8539814796472258,0,0
2019-08-02,1445.5999755859375,-0.7908271178958457,-0.8323068046228512,0.016621836147645164,-0.7990631323275609,-0.8522530080000255,1,0
2019-08-05,1464.5999755859375,-0.7625590127143768,-0.8272780593067248,0.02113573590190921,-0.7850065875029064,-0.8526409423890159,1,0
2019-08-06,1472.4000244140625,-0.7509541389936383,-0.8217062651798003,0.02540273584388995,-0.7709007934920203,-0.8521895481924682,1,0
2019-08-07,1507.300048828125,-0.6990300568371881,-0.8144755759849144,0.0363514217841013,-0.7417727324167118,-0.8580972821258359,1,0
2019-08-08,1497.699951171875,-0.713313034221359,-0.8075275805549353,0.0413933831795245,-0.7247408141958863,-0.8571996403703648,1,0
2019-08-09,1496.5999755859375,-0.7149495724087448,-0.8010779928208438,0.04510045811169693,-0.7108770765974499,-0.8551985425548801,0,0
2019-08-12,1505.300048828125,-0.7020056468562901,-0.7940927934348458,0.04892318757585032,-0.6962464182831452,-0.8528006185258662,0,0
2019-08-13,1502.199951171875,-0.7066179566783796,-0.7871745466404336,0.050977626344013705,-0.6852192939524062,-0.8483476982532501,0,0
2019-08-14,1515.9000244140625,-0.6862350560781698,-0.7801372780614135,0.05458396163877799,-0.6709693547838576,-0.8456380320279471,0,0
2019-08-15,1519.5999755859375,-0.6807302871890719,-0.7731818363917625,0.057847267663231526,-0.6574873010652995,-0.8425985575876404,0,0
2019-08-16,1512.5,-0.6912935954337636,-0.7666801703838686,0.05935841543559771,-0.6479633395126732,-0.8379102689065858,0,0
2019-08-19,1500.4000244140625,-0.7092958787262104,-0.7610935019391607,0.05923822545741495,-0.6426170510243308,-0.8321793724880586,0,0
2019-08-20,1504.5999755859375,-0.7030472123323368,-0.7548075680238078,0.058387887163276725,-0.6380317936972544,-0.8248730326197399,0,0
2019-08-21,1504.5999755859375,-0.7030472123323368,-0.7487224918832123,0.05710941773395719,-0.6345036564152979,-0.8172537931639609,0,0
2019-08-22,1497.300048828125,-0.7139080069326981,-0.7425183848772285,0.053713698023115354,-0.6350909888309978,-0.806974822504967,0,0
2019-08-23,1526.5999755859375,-0.6703157221222149,-0.7344768546667615,0.05184988690746304,-0.6307770808518354,-0.7966967189557171,0,0
2019-08-26,1526.300048828125,-0.6707619516557192,-0.7265394628423387,0.04875269330366837,-0.629034076235002,-0.7850426948067407,0,0
2019-08-27,1541.0,-0.6488914376615602,-0.7182598799818755,0.04714902206858516,-0.6239618358447051,-0.7748387064641776,0,0
2019-08-28,1537.800048828125,-0.6536523090458827,-0.709950539405065,0.042974119493820684,-0.6240023004174237,-0.7615194827976498,0,0
2019-08-29,1526.5,-0.6704644653000497,-0.7020949835707918,0.034223386143286974,-0.6336482112842179,-0.7431630469427362,0,0
2019-08-30,1519.0999755859375,-0.6814741846938474,-0.6966273369106919,0.027729700383073767,-0.6411679361445444,-0.7299029773703805,0,0
2019-09-03,1545.9000244140625,-0.6416012057916399,-0.6905794465645549,0.025814797447948522,-0.6389498516686579,-0.7215572035020932,0,0
2019-09-04,1550.300048828125,-0.6350548714264952,-0.6847844831861979,0.024590972218273728,-0.6356025387496504,-0.7142936498481264,1,0
2019-09-05,1515.4000244140625,-0.6869789535829454,-0.6841819280234858,0.024381279878210288,-0.6354193682670652,-0.7134394638773381,0,0
2019-09-06,1506.199951171875,-0.7006667766401756,-0.6835496151444266,0.023774007512465594,-0.6360016001194954,-0.7120784241593853,0,0
2019-09-09,1502.199951171875,-0.7066179566783796,-0.6831330343579083,0.023288182558915592,-0.6365566692400771,-0.711078853428607,0,0
2019-09-10,1490.300048828125,-0.7243225719995551,-0.6842488806150715,0.024659976874658242,-0.634928926865755,-0.7138408528646614,0,1
2019-09-11,1494.4000244140625,-0.7182226487835164,-0.6848291152203284,0.0253075059072086,-0.6342141034059112,-0.7151981223089787,0,1
2019-09-12,1498.699951171875,-0.7118252392118081,-0.6861086243770103,0.025984099245591346,-0.6341404258858275,-0.7172895434717199,0,0
2019-09-13,1490.9000244140625,-0.7234299313169448,-0.688243606583404,0.027181113601598406,-0.6338813793802072,-0.7208609429053221,0,1
2019-09-16,1503.0999755859375,-0.7052789048466633,-0.688942872054049,0.027429343998191125,-0.6340841840576668,-0.7218580848518784,0,0
2019-09-17,1505.0999755859375,-0.7023033148275614,-0.6885932438591166,0.02721138548148138,-0.6341704728961538,-0.7212469064368943,0,0
2019-09-18,1507.5,-0.6987325704815186,-0.6883775117665756,0.027112864040388093,-0.6341517836857994,-0.7209129486150413,0,0
2019-09-19,1498.4000244140625,-0.7122714687453123,-0.6888387245872243,0.02743502747360149,-0.6339686696400213,-0.721760757555546,0,0
2019-09-20,1507.300048828125,-0.6990300568371881,-0.6880948270824488,0.02694247697902447,-0.6342098731243999,-0.7204257994572782,0,0
2019-09-23,1523.699951171875,-0.6746303639730331,-0.6883105591749897,0.026816231747048294,-0.6346780956808932,-0.7204900372714477,0,0
2019-09-24,1532.0999755859375,-0.6621328495696844,-0.6878791040706881,0.027162291404078723,-0.6335545212625306,-0.7204738537555826,0,0
2019-09-25,1504.5999755859375,-0.7030472123323368,-0.6905868928042269,0.02580619350669492,-0.638974505790837,-0.7215543250122608,0,0
2019-09-26,1507.5,-0.6987325704815186,-0.6928409058760087,0.02441287524541551,-0.6440151553851776,-0.7221363561705073,0,0
2019-09-27,1499.0999755859375,-0.7112300848848674,-0.6948791868552495,0.024160023364773485,-0.6465591401257026,-0.7238712148929777,0,0
2019-09-30,1465.699951171875,-0.760922474526991,-0.6988516013469067,0.02787521731341515,-0.6431011667200764,-0.7323018621230049,0,1
2019-10-01,1482.0,-0.7366713432250691,-0.7036051082185782,0.025730685317649275,-0.6521437375832797,-0.7344819305997574,0,1
2019-10-02,1501.0,-0.7084032380436001,-0.7072725265494334,0.02036694783173812,-0.6665386308859571,-0.7317128639475191,0,0
2019-10-03,1507.0999755859375,-0.6993277248084594,-0.7078899651107091,0.019924755259516997,-0.6680404545916752,-0.7317996714221295,0,0
2019-10-04,1506.199951171875,-0.7006667766401756,-0.7078899651107091,0.019924755259516997,-0.6680404545916752,-0.7317996714221295,0,0
2019-10-07,1497.699951171875,-0.713313034221359,-0.7082247189878581,0.019956788209772917,-0.6683111425683123,-0.7321728648395857,0,0
2019-10-08,1497.199951171875,-0.7140569317261346,-0.7077114369741871,0.019666052702972465,-0.6683793315682423,-0.7313107002177541,0,0
2019-10-09,1506.0999755859375,-0.7008155198180104,-0.7068410805259118,0.019566540663981776,-0.6677079991979482,-0.7303209293226899,0,0
2019-10-10,1494.800048828125,-0.7176274944565756,-0.7071311932881501,0.01968097031460362,-0.6677692526589428,-0.7307483576656745,0,0
2019-10-11,1482.699951171875,-0.735629959364624,-0.7077411946905341,0.02035423865294184,-0.6670327173846504,-0.7321662810740643,0,1
2019-10-14,1491.699951171875,-0.7222398042786651,-0.7085892396621343,0.020585995028240513,-0.6674172496056533,-0.7332924336960229,0,0
2019-10-15,1477.5999755859375,-0.7432176775902138,-0.7106349578002669,0.021853581439153162,-0.6669277949219605,-0.7368592555272506,0,1
2019-10-16,1488.0,-0.7277445731677631,-0.7120855579345791,0.02197790678556391,-0.6681297443634513,-0.7384590460772558,0,0
2019-10-17,1492.300048828125,-0.7213469819804531,-0.7125393335963361,0.022070556063455423,-0.6683982214694253,-0.7390240008724827,0,0
2019-10-18,1488.199951171875,-0.7274470868120936,-0.7139601850950814,0.022069835824898437,-0.6698205134452846,-0.7404439880849596,0,0
2019-10-21,1482.4000244140625,-0.7360761888981283,-0.7170324763413362,0.020609532250207657,-0.6758134118409208,-0.7417639150415853,0,0
2019-10-22,1481.699951171875,-0.737117754374175,-0.7207817215815606,0.016738233132576413,-0.6873052553164078,-0.7408676013406523,0,0
2019-10-23,1489.9000244140625,-0.7249177263264959,-0.7218752472812686,0.016251225670438494,-0.6893727959403916,-0.7413767180857949,0,0
2019-10-24,1498.9000244140625,-0.7115275712405368,-0.7225149973192195,0.015564947837361067,-0.6913851016444974,-0.7411929347240528,0,0
2019-10-25,1499.5,-0.7106349305579266,-0.7224852396028726,0.015587047588885392,-0.6913111444251018,-0.741189696709535,0,0
2019-10-28,1490.0,-0.7247689831486611,-0.7206775650339561,0.012887128772136547,-0.694903307489683,-0.7361421195605199,0,0
2019-10-29,1487.0,-0.7292323681773141,-0.7203056162815683,0.012522337158653026,-0.6952609419642622,-0.7353324208719519,0,0
2019-10-30,1493.199951171875,-0.7200081117643385,-0.7208858599676051,0.012222656840503221,-0.6964405462865987,-0.735553048176209,0,0
2019-10-31,1511.4000244140625,-0.6929301336211493,-0.7205659804082397,0.012850271962456588,-0.6948654364833265,-0.7359863067631877,1,0
2019-11-01,1508.0,-0.697988672976743,-0.7204320752250681,0.013069023832088116,-0.6942940275608919,-0.7361149038235739,0,0
2019-11-04,1508.0,-0.697988672976743,-0.7196658571628373,0.013887532962631729,-0.6918907912375738,-0.7363308967179953,0,0
2019-11-05,1480.800048828125,-0.7384566245902896,-0.720885841806045,0.014403362595464337,-0.6920791166151163,-0.7381698769206022,0,1
2019-11-06,1490.199951171875,-0.7244714967929916,-0.722068640654794,0.013658689387672455,-0.6947512618794491,-0.7384590679200009,0,0
2019-11-07,1464.199951171875,-0.7631541670413176,-0.7243449742840312,0.0162724594312753,-0.6918000554214806,-0.7438719256015616,0,1
2019-11-08,1461.300048828125,-0.767468627276534,-0.7259369076796267,0.018678158687727014,-0.6885805903041726,-0.7483506981048991,0,1
2019-11-11,1455.5,-0.7760979109781705,-0.728629813014602,0.021604276353044558,-0.6854212603085128,-0.7545549446382555,0,1
2019-11-12,1452.0999755859375,-0.7811564503337642,-0.7305267516517795,0.02429935127332863,-0.6819280491051223,-0.7596859731797738,0,1
2019-11-13,1461.699951171875,-0.7668736545651951,-0.7324832057216512,0.025540137068761203,-0.6814029315841288,-0.7631313702041645,0,1
2019-11-14,1471.800048828125,-0.7518467796762486,-0.7340081956064408,0.02573945673856483,-0.6825292821293112,-0.7648955436927186,0,0
2019-11-15,1467.300048828125,-0.7585418572192281,-0.7355629341267975,0.026230612678809818,-0.6831017087691779,-0.7670396693413692,0,0
2019-11-18,1470.9000244140625,-0.7531858315079648,-0.7364184162572893,0.026510909941239044,-0.6833965963748112,-0.7682315081867762,0,0
2019-11-19,1473.300048828125,-0.749615087161922,-0.7370432828966768,0.02666685283368921,-0.6837095772292984,-0.7690435062971038,0,0
2019-11-20,1473.300048828125,-0.749615087161922,-0.738278150938448,0.02664858716687237,-0.6849809766047033,-0.7702564555386948,0,0
2019-11-21,1463.0999755859375,-0.7647907052287033,-0.7409413076378564,0.026503224245848903,-0.6879348591461586,-0.772745176732875,0,0
2019-11-22,1463.0999755859375,-0.7647907052287033,-0.7436490963713951,0.02603084015714885,-0.6915874160570974,-0.7748861045599738,0,0
2019-11-25,1456.5999755859375,-0.7744613727907848,-0.7461337158535014,0.02647788115499884,-0.6931779535435038,-0.7779071732395,0,0
2019-11-26,1459.800048828125,-0.7697003197908605,-0.7481571134341787,0.02665465280363249,-0.6948478078269137,-0.7801426967985376,0,0
2019-11-27,1453.4000244140625,-0.7792222441751072,-0.7511178200547171,0.026652176928656266,-0.6978134661974045,-0.7831004323691045,0,0
2019-11-29,1465.5999755859375,-0.7610712177048258,-0.7545248742589009,0.023116956553591472,-0.708290961151718,-0.7822652221232107,0,0
2019-12-02,1462.300048828125,-0.765980832266983,-0.7579244822234129,0.019224494581433386,-0.7194754930605461,-0.780993875721133,0,0
2019-12-03,1478.199951171875,-0.7423250369076035,-0.760141300419956,0.014043467598866547,-0.7320543652222229,-0.7769934615385958,0,0
2019-12-04,1474.0,-0.748573703301477,-0.7606471543555153,0.013421710057186375,-0.7338037342411425,-0.776753206424139,0,0
2019-12-05,1476.9000244140625,-0.7442590614506588,-0.7616365325883987,0.011276435652294213,-0.7390836612838103,-0.7751682553711517,0,0
2019-12-06,1459.0999755859375,-0.7707418852669072,-0.7620159184996782,0.011447457316103868,-0.7391210038674705,-0.7757528672790028,0,0
2019-12-09,1459.300048828125,-0.7704442172956361,-0.7621646980006334,0.011536349207767256,-0.7390919995850989,-0.7760083170499541,0,0
2019-12-10,1462.5999755859375,-0.7655346027334787,-0.7616365325883987,0.011120678308557688,-0.7393951759712833,-0.7749813465586679,0,0
2019-12-11,1469.4000244140625,-0.7554175240222912,-0.760349586272825,0.010241860141655706,-0.7398658659895136,-0.7726398184428118,0,0
2019-12-12,1466.699951171875,-0.75943467951744,-0.7599776375204372,0.010132671545609854,-0.7397122944292175,-0.7721368433751691,0,0
2019-12-13,1475.5999755859375,-0.7461932676093158,-0.7596949619170907,0.01043005404505157,-0.7388348538269875,-0.7722110267711526,0,0
2019-12-16,1475.0,-0.747085908291926,-0.7591221644707256,0.010786142017053114,-0.7375498804366193,-0.7720655348911893,0,0
2019-12-17,1474.5999755859375,-0.7476810626188668,-0.7588469260262707,0.011002183489549976,-0.7368425590471708,-0.7720495462137307,0,0
2019-12-18,1472.5999755859375,-0.7506566526379688,-0.758899004300073,0.010960748873093255,-0.7369775065538865,-0.7720519029477848,0,0
2019-12-19,1478.199951171875,-0.7423250369076035,-0.7585345017873572,0.011376748993546864,-0.7357810038002635,-0.7721866005796134,0,0
2019-12-20,1474.699951171875,-0.747532319441032,-0.7576715824979735,0.011523071843319223,-0.734625438811335,-0.7714992687099566,0,0
2019-12-23,1482.5,-0.7359274457202936,-0.756228419522553,0.012320906789690453,-0.7315866059431722,-0.7710135076701816,0,0
2019-12-24,1499.0999755859375,-0.7112300848848674,-0.7530668551272571,0.015047582246288955,-0.7229716906346793,-0.7711239538228039,1,0
2019-12-26,1509.300048828125,-0.6960544668180861,-0.7493845624786184,0.019014664498976663,-0.7113552334806651,-0.7722021598773904,1,0
2019-12-27,1513.800048828125,-0.6893593892751066,-0.7448914197336184,0.02184046342768953,-0.7012104928782393,-0.7710999758468459,1,0
2019-12-30,1514.5,-0.6883180054146616,-0.7412537591191103,0.02471257848253954,-0.6918286021540312,-0.7709088532981577,1,0
2019-12-31,1519.5,-0.6808790303669067,-0.7369986690241064,0.027281673882135378,-0.6824353212598356,-0.7697366776826688,1,0
2020-01-02,1524.5,-0.6734400553191516,-0.7335544199446838,0.0305449379955724,-0.672464543953539,-0.7702083455393707,0,0
2020-01-03,1549.199951171875,-0.6366915912294827,-0.727960314341084,0.0368719494379819,-0.6542164154651202,-0.7722066536666623,1,0
2020-01-06,1566.199951171875,-0.6113990760671157,-0.7213173150719069,0.04451353582448576,-0.6322902434229354,-0.7747335580612897,1,0
2020-01-07,1571.800048828125,-0.6030672787211487,-0.712933584744619,0.04988168085877697,-0.613170223027065,-0.7727916017751514,1,0
2020-01-08,1557.4000244140625,-0.6244915631818034,-0.7056359520389274,0.05158151372608888,-0.6024729245867496,-0.767533768510234,0,0
2020-01-09,1551.699951171875,-0.6329721037056052,-0.6990078270875337,0.051974319070887696,-0.5950591889457584,-0.7613770099725989,0,0
2020-01-10,1557.5,-0.6243428200039687,-0.6924540918866176,0.05270691478852294,-0.5870402623095716,-0.7557023896328451,0,0
2020-01-13,1548.4000244140625,-0.6378817182677624,-0.6863764438241337,0.05163011042700286,-0.5831162229701279,-0.748332576336537,0,0
2020-01-14,1542.4000244140625,-0.6468084883250684,-0.6814072048599213,0.05040191962170195,-0.5806033656165175,-0.7418895084059637,0,0
2020-01-15,1552.0999755859375,-0.6323769493786644,-0.6756717569142582,0.049111829856130586,-0.577448097201997,-0.7346059527416149,0,0
2020-01-16,1549.0,-0.6369890775851522,-0.6701371576625725,0.046870998725669515,-0.5763951602112335,-0.726382356133376,0,0
2020-01-17,1558.800048828125,-0.6224086138453117,-0.6637247557229397,0.04410785490247169,-0.5755090459179962,-0.7166541816059057,0,0
2020-01-21,1556.4000244140625,-0.6259793581913544,-0.6579074717871272,0.04091451592446274,-0.5760784399382017,-0.7070048908964824,0,0
2020-01-22,1555.300048828125,-0.6276158963787402,-0.6519116506340126,0.035809161582195964,-0.5802933274696207,-0.6948826445326477,0,0
2020-01-23,1564.5999755859375,-0.6137795117592769,-0.6458042539359619,0.03106068364269515,-0.5836828866505716,-0.683077074307196,0,0
2020-01-24,1571.0999755859375,-0.6041088441971955,-0.6404481919015782,0.028442522035359095,-0.58356314783086,-0.6745792183440091,0,0
2020-01-27,1576.800048828125,-0.5956283036733937,-0.6354268837443435,0.027011141269054732,-0.581404601206234,-0.6678402532672092,0,0
2020-01-28,1569.199951171875,-0.6069356910384627,-0.6313056988325114,0.024652976149508354,-0.5819997465334947,-0.6608892702119215,0,0
2020-01-29,1569.800048828125,-0.6060428687402507,-0.6271919419987908,0.02145312592290292,-0.5842856901529849,-0.6529356931062743,0,0
2020-01-30,1583.5,-0.5856601497556427,-0.6224309979682275,0.019485875378742953,-0.5834592472107416,-0.6458140484227191,0,0
2020-01-31,1582.9000244140625,-0.586552790438253,-0.6180866347241827,0.017178240290158204,-0.5837301541438663,-0.6387005230723726,0,0
2020-02-03,1577.199951171875,-0.5950333309620547,-0.6160037217108113,0.017321054622464357,-0.5813616124658826,-0.6367889872577686,0,0
2020-02-04,1550.4000244140625,-0.6349061282486604,-0.6171790743198885,0.017760697904351336,-0.5816576785111858,-0.6384919118051101,0,0
2020-02-05,1557.800048828125,-0.6238964088548626,-0.6182205308265742,0.01751161753825199,-0.5831972957500703,-0.6392344718724766,0,0
2020-02-06,1565.0999755859375,-0.6130356142545015,-0.6176477333802091,0.017484465320518262,-0.5826788027391725,-0.638629091764831,0,0
2020-02-07,1568.5999755859375,-0.607828331721073,-0.6163905447809825,0.017239640962736554,-0.5819112628555094,-0.6370781139362665,0,0
2020-02-10,1574.699951171875,-0.5987528184859322,-0.6151110447050806,0.017548807237578463,-0.5800134302299237,-0.6361696133901747,0,0
2020-02-11,1565.5999755859375,-0.6122917167497259,-0.6138315446291789,0.016756961741274595,-0.5803176211466297,-0.6339398987187084,0,0
2020-02-12,1567.4000244140625,-0.6096136130862935,-0.61197180086724,0.014961708675395613,-0.5820483835164488,-0.6299258512777147,0,0
2020-02-13,1575.0999755859375,-0.5981576641589915,-0.6102608366062565,0.014479238313740737,-0.581302359978775,-0.6276359225827454,0,0
2020-02-14,1582.699951171875,-0.5868504584095242,-0.6077539056474751,0.013965886523540787,-0.5798221326003935,-0.6245129694757241,0,0
2020-02-18,1600.0,-0.5611115320980513,-0.604689051560112,0.016843104901104737,-0.5710028417579025,-0.6249007774414377,1,0
2020-02-19,1607.5,-0.5499530695264188,-0.6008877371268653,0.0199092370503304,-0.5610692630262045,-0.6247788215872617,1,0
2020-02-20,1616.5999755859375,-0.536414171262625,-0.5963276508710595,0.023403111826821813,-0.5495214272174159,-0.6244113850632457,1,0
2020-02-21,1644.5999755859375,-0.4947559109951971,-0.5903764708328555,0.03182611575387489,-0.5267242393251057,-0.6285678097375054,1,0
2020-02-24,1672.4000244140625,-0.45339513708343865,-0.5828407854771676,0.04341521019270462,-0.49601036509175833,-0.6349390377084131,1,0
2020-02-25,1646.9000244140625,-0.4913339098269891,-0.5776260657848474,0.04762548223471544,-0.48237510131541655,-0.634776644466506,0,0
2020-02-26,1640.0,-0.5015997317160114,-0.5723592678187248,0.04986476575945395,-0.4726297362998169,-0.6321969867300695,0,0
2020-02-27,1640.0,-0.5015997317160114,-0.567137110967513,0.051505730661627384,-0.4641256496442582,-0.6289439877614658,0,0
2020-02-28,1564.0999755859375,-0.6145234092640525,-0.5685802739429334,0.05240110196006927,-0.46377807002279486,-0.6314615962950165,0,0
2020-03-02,1592.300048828125,-0.5725674810253533,-0.5678810084722884,0.05224969701336383,-0.46338161444556075,-0.630580644888325,0,0
2020-03-03,1642.0999755859375,-0.4984753985190746,-0.5630531118501394,0.053951058896129674,-0.45515099405788007,-0.627794382525495,0,0
2020-03-04,1641.0999755859375,-0.4999631935286256,-0.5563059651141377,0.05297232162506189,-0.4503613218640139,-0.6198727510642119,0,0
2020-03-05,1666.4000244140625,-0.4623219071407446,-0.5482272400284318,0.05435096882984258,-0.43952530236874665,-0.6134484026242429,0,0
2020-03-06,1670.800048828125,-0.4557755727755999,-0.5403642379544866,0.05576343140022672,-0.4288373751540332,-0.6072803556347587,0,0
2020-03-09,1674.5,-0.4502708038865019,-0.5324863615627581,0.05679586684614691,-0.4188946278704643,-0.6006414017781344,0,0
2020-03-10,1659.0999755859375,-0.4731828833567076,-0.5262078648062969,0.056059200226132505,-0.4140894643540319,-0.5934789050776559,0,0
2020-03-11,1641.4000244140625,-0.4995167823795196,-0.5205691180877865,0.052687168088851294,-0.4151947819100839,-0.5837937197944081,0,0
2020-03-12,1589.300048828125,-0.5770308660540062,-0.5189399807361722,0.0503610359048098,-0.4182179089265526,-0.579373223821944,0,0
2020-03-13,1515.699951171875,-0.6865327240494411,-0.5233587337306946,0.060060826431197076,-0.40323708086830046,-0.5954317254481312,0,1
2020-03-16,1485.9000244140625,-0.7308689063646998,-0.5305596561284535,0.0742085791564218,-0.3821424978156098,-0.6196099511161596,0,1
2020-03-17,1524.9000244140625,-0.6728449009922108,-0.5361463245731615,0.08025762297213695,-0.37563107862888756,-0.6324554721397259,0,1
2020-03-18,1477.300048828125,-0.743663907123718,-0.5458318664530264,0.09214728626878906,-0.3615372939154483,-0.6564086099755733,0,1
2020-03-19,1478.5999755859375,-0.7417298825806627,-0.5560976520189282,0.10148942309629733,-0.3531188058263336,-0.677884959734485,0,1
2020-03-20,1484.0,-0.733695753205967,-0.5680446441294669,0.10745364673942379,-0.3531373506506193,-0.6969890202167754,0,1
2020-03-23,1567.0,-0.6102087674132342,-0.5758853256459566,0.10448193672725152,-0.36692145219145356,-0.7012636497186584,0,0
2020-03-24,1660.199951171875,-0.47154634516932187,-0.5748959474130733,0.10536783322952634,-0.3641602809540206,-0.7013373472885048,0,0
2020-03-25,1632.300048828125,-0.5130556806433133,-0.5754687448594383,0.10499831594127094,-0.3654721129768964,-0.7014667239889635,0,0
2020-03-26,1650.0999755859375,-0.4865730384426666,-0.574717410195771,0.10557638288250731,-0.3635646444307564,-0.7014090696547798,0,0
2020-03-27,1623.9000244140625,-0.5255531950466621,-0.5702688994849016,0.10567976863846398,-0.3589093622079736,-0.6970846218510584,0,0
2020-03-30,1622.0,-0.5283800418879293,-0.5680595275280304,0.10606979692975538,-0.3559199336685196,-0.6953432838437368,0,0
2020-03-31,1583.4000244140625,-0.5858088929334775,-0.5724262022487505,0.10490656995975514,-0.36261306232924023,-0.6983140862004567,0,0
2020-04-01,1578.199951171875,-0.5935455359525037,-0.5771053193699445,0.10364965612510738,-0.3698060071197297,-0.7014849067200734,0,0
2020-04-02,1625.699951171875,-0.5228752729988313,-0.5801329876628487,0.10110572560385919,-0.3779215364551303,-0.7014598583874797,0,0
2020-04-03,1633.699951171875,-0.5109729129224233,-0.5828928546701899,0.09839038748281123,-0.38611207970456746,-0.7009613196495634,0,0
2020-04-06,1677.0,-0.4465513163626244,-0.5827068802939961,0.09864407786709373,-0.38541872455980863,-0.7010797737345086,0,0
2020-04-07,1664.800048828125,-0.4647023428329059,-0.5822828532678059,0.09913098681615475,-0.38402087963549647,-0.7012400374471917,0,0
2020-04-08,1665.4000244140625,-0.46380970215029566,-0.5804974992563448,0.10091109111722948,-0.3786753170218858,-0.7015908085970202,0,0
2020-04-09,1736.199951171875,-0.358473924443446,-0.5695696521758167,0.11192744515980613,-0.3457147618562044,-0.703882586367584,0,0
2020-04-13,1744.800048828125,-0.34567874206882604,-0.552526953076786,0.11857334590768065,-0.3153802612614247,-0.6948149681660027,0,0
2020-04-14,1756.699951171875,-0.32797412674765053,-0.5323822140959334,0.12076727133883845,-0.2908476714182565,-0.6773029397025396,0,0
2020-04-15,1727.199951171875,-0.371864079529405,-0.5173331730227932,0.12107879849559737,-0.2751755760315985,-0.6626277312175101,0,0
2020-04-16,1720.4000244140625,-0.38198097662499075,-0.4992490264978568,0.11264000125690021,-0.27396902398405637,-0.6344170280061371,0,0
2020-04-17,1689.199951171875,-0.4284002898923429,-0.4835825468634408,0.09875960811291395,-0.2860633306376129,-0.6020940765989375,0,0
2020-04-20,1701.5999755859375,-0.4099515954507902,-0.467395338975682,0.081453542257931,-0.30448825445982,-0.5651395896851992,0,0
2020-04-21,1678.199951171875,-0.4447660349974039,-0.45912320235489046,0.0746463113952339,-0.30983057956442267,-0.5486987760291712,0,0
2020-04-22,1728.699951171875,-0.3696323870150785,-0.4540275044471783,0.07706373495612198,-0.29990003453493436,-0.5465039863945247,0,0
2020-04-23,1733.300048828125,-0.3627883846786625,-0.4465141396489457,0.07825842551668616,-0.2899972886155734,-0.5404242502689691,0,0
2020-04-24,1723.5,-0.377368848418503,-0.44105393014773764,0.0790783476869144,-0.2828972347739088,-0.5359479473720349,0,0
2020-04-27,1711.9000244140625,-0.39462723420617424,-0.43450763210571325,0.07720943382266915,-0.28008876446037495,-0.5271589526929162,0,0
2020-04-28,1710.5,-0.39671018354266596,-0.42792413918845007,0.07449016835934325,-0.2789438024697636,-0.517312341219662,0,0
2020-04-29,1703.4000244140625,-0.4072734917873577,-0.4189973691311441,0.06514630186891,-0.2887047653933241,-0.4971729313738361,0,0
2020-04-30,1684.199951171875,-0.4358392649400979,-0.41111205558052377,0.05169808335993428,-0.3077158888606552,-0.4731497556124449,0,0
2020-05-01,1694.5,-0.42051490369548195,-0.4059940371153563,0.04501519242800145,-0.3159636522593534,-0.46001226802895806,0,0
2020-05-04,1706.9000244140625,-0.4020662092539292,-0.40054870193193165,0.03803234212311746,-0.32448401768569674,-0.4461875124796726,0,0
2020-05-05,1704.4000244140625,-0.4057856967778067,-0.39851042095269074,0.03657681966830039,-0.32535678161608994,-0.4424026045546512,0,0
2020-05-06,1684.199951171875,-0.4358392649400979,-0.3970672670580503,0.03444393484266485,-0.3281793973727206,-0.43839998886924814,0,0
2020-05-07,1721.800048828125,-0.379898027288499,-0.3928716833149605,0.030996664854651242,-0.330878353605658,-0.43006768114054195,0,0
2020-05-08,1709.9000244140625,-0.3976028242252762,-0.39482812830405195,0.02998206879224215,-0.33486399071956763,-0.43080661085474253,0,0
