Date,Open,High,Low,Close,Volume
2018-08-02,9.929270078202697,9.93921947479248,9.929270078202697,9.93921947479248,21000.0
2018-08-03,9.93921947479248,9.93921947479248,9.93921947479248,9.93921947479248,0.0
2018-08-06,10.038710674028415,10.038710674028415,9.899421980309087,9.909371376037598,6600.0
2018-08-07,9.899418830871582,9.899418830871582,9.899418830871582,9.899418830871582,500.0
2018-08-08,9.899418830871582,9.899418830871582,9.899418830871582,9.899418830871582,0.0
2018-08-09,9.849676132202148,9.849676132202148,9.849676132202148,9.849676132202148,500.0
2018-08-10,9.84967565199155,10.307337404540592,9.799930572509766,9.799930572509766,4100.0
2018-08-13,9.79992941780403,9.854649188551788,9.750183395357148,9.760132789611816,710800.0
2018-08-14,10.695354754674586,10.71525354453862,9.750184059143066,9.750184059143066,50100.0
2018-08-15,9.799930572509766,9.82977780996415,9.78998117708278,9.799930572509766,524700.0
2018-08-16,9.799930856090224,9.809879302978516,9.799930856090224,9.809879302978516,22900.0
2018-08-17,9.770080856679952,9.780030250549316,9.750183017767649,9.780030250549316,402100.0
2018-08-20,9.780030250549316,9.780030250549316,9.780030250549316,9.780030250549316,0.0
2018-08-21,9.750184059143066,9.750184059143066,9.750184059143066,9.750184059143066,2100.0
2018-08-22,9.7850059925786,9.7850059925786,9.750184059143066,9.750184059143066,24800.0
2018-08-23,9.760132789611816,9.79992941780403,9.700437372910264,9.760132789611816,334300.0
2018-08-24,9.750184059143066,9.750184059143066,9.750184059143066,9.750184059143066,100000.0
2018-08-27,9.75018452767472,9.75018452767472,9.700438499450684,9.700438499450684,2381000.0
2018-08-28,9.710387894860803,9.710387894860803,9.67059126204689,9.700438499450684,685100.0
2018-08-29,9.747199050898155,9.750184059143066,9.72033682317354,9.750184059143066,52600.0
2018-08-30,9.750184059143066,9.750184059143066,9.750184059143066,9.750184059143066,300.0
2018-08-31,9.700436965163147,9.750182985519013,9.680538177490234,9.680538177490234,10600.0
2018-09-04,9.740233421325684,9.740233421325684,9.740233421325684,9.740233421325684,100.0
2018-09-05,9.700438033309508,9.750184059143066,9.700438033309508,9.750184059143066,2100.0
2018-09-06,9.750184059143066,9.750184059143066,9.750184059143066,9.750184059143066,3800.0
2018-09-07,9.73028564453125,9.73028564453125,9.73028564453125,9.73028564453125,4300.0
2018-09-10,9.700438139436462,9.819828033447266,9.700438139436462,9.819828033447266,125100.0
2018-09-11,9.700438499450684,9.700438499450684,9.690489104040562,9.700438499450684,179800.0
2018-09-12,9.700438033309508,9.750184059143066,9.700438033309508,9.750184059143066,483000.0
2018-09-13,9.750184059143066,9.750184059143066,9.750184059143066,9.750184059143066,0.0
2018-09-14,9.685513940911482,9.750184059143066,9.685513940911482,9.750184059143066,600.0
2018-09-17,9.789981160488631,9.789981160488631,9.700438499450684,9.700438499450684,264600.0
2018-09-18,9.720338821411133,9.720338821411133,9.700440027456448,9.720338821411133,7200.0
2018-09-19,9.73028564453125,9.789981067599005,9.720337198042092,9.73028564453125,280800.0
2018-09-20,9.700436965163147,9.7302841978461,9.680538177490234,9.680538177490234,47900.0
2018-09-21,9.700438499450684,9.720337290270926,9.700438499450684,9.700438499450684,74300.0
2018-09-24,9.730287269561757,9.730287269561757,9.720338821411133,9.720338821411133,400.0
2018-09-25,9.691485949707529,9.720338821411133,9.691485949707529,9.720338821411133,47300.0
2018-09-26,9.700438182503476,9.700438182503476,9.699442863464355,9.699442863464355,2300.0
2018-09-27,9.700438499450684,9.720337290270926,9.700438499450684,9.700438499450684,9000.0
2018-09-28,9.700438499450684,9.720337290270926,9.68053970863044,9.700438499450684,65400.0
2018-10-01,9.699443180379044,9.700438499450684,9.66561656434183,9.700438499450684,8200.0
2018-10-02,9.680538177490234,9.710386358999603,9.670589732480195,9.680538177490234,359600.0
2018-10-03,9.683523178100586,9.683523178100586,9.683523178100586,9.683523178100586,800.0
2018-10-04,9.690488440461808,9.710387229919434,9.670590599830684,9.710387229919434,62800.0
2018-10-05,9.710387987563962,9.710387987563962,9.670591354370115,9.670591354370115,41300.0
2018-10-08,9.67059126204689,9.700438499450684,9.67059126204689,9.700438499450684,2000.0
2018-10-09,9.730285829747595,9.730285829747595,9.670591354370115,9.670591354370115,3300.0
2018-10-10,9.67059002219071,9.6904878616333,9.65069123392167,9.6904878616333,391300.0
2018-10-11,9.6904878616333,9.6904878616333,9.65566593098893,9.6904878616333,15900.0
2018-10-12,9.68053970863044,9.700438499450684,9.68053970863044,9.700438499450684,284400.0
2018-10-15,9.650690944807284,9.700436965163147,9.650690944807284,9.680538177490234,6200.0
