Date,Open,High,Low,Close,Volume
2006-05-05,20.893649951120604,20.97435188293457,20.893649951120604,20.97435188293457,4000
2006-05-08,20.96223001355894,20.96223001355894,20.869423406502822,20.893632888793945,16800
2006-05-09,20.909776537504282,20.909776537504282,20.853285685127297,20.87346076965332,21600
2006-05-10,20.90170735084432,21.038900088166795,20.89767294942029,20.970304489135742,119000
2006-05-11,20.958201871268386,20.974342558307733,20.72416806624046,20.73627281188965,22600
2006-05-12,20.599082926504348,20.599082926504348,20.292417526245117,20.292417526245117,8600
2006-05-15,20.195569787476554,20.248026244691115,20.110833499156428,20.23995590209961,6200
2006-05-16,20.24803184073263,20.29241796762288,20.17540027659601,20.20768165588379,10600
2006-05-17,19.901003672677884,19.901003672677884,19.731531143188477,19.731531143188477,71600
2006-05-18,19.812241055966798,19.820311400218486,19.53382110595703,19.53382110595703,5000
2006-05-19,19.529785569788757,19.73153954658715,19.497504194655885,19.63469696044922,23400
2006-05-22,19.52979293176074,19.759792428870913,19.521722584935315,19.67909049987793,17400
2006-05-23,19.771885445590517,19.796096471698437,19.529781341552734,19.529781341552734,11000
2006-05-24,19.303816130385297,19.457149548546873,19.150482712223724,19.372411727905273,1050200
2006-05-25,19.453117027723565,19.56610029535421,19.453117027723565,19.46522331237793,5800
2006-05-26,19.602416138774664,19.602416138774664,19.537853391755768,19.578205108642578,2600
2006-05-30,19.53785431237489,19.53785431237489,19.32399559020996,19.32399559020996,71200
2006-05-31,19.38855757332518,19.42487335205078,19.311891613464798,19.42487335205078,7400
2006-06-01,19.428905451940157,19.703290939331055,19.428905451940157,19.703290939331055,6200
2006-06-02,19.80416825502446,19.80416825502446,19.622589394151163,19.691184997558594,4000
2006-06-05,19.650829083112285,19.650829083112285,19.368373330852023,19.42082977294922,7400
2006-06-06,19.114170854338287,19.114170854338287,19.021364212036133,19.021364212036133,11600
2006-06-07,19.118213524866626,19.303826874801935,19.081897735595703,19.081897735595703,19200
2006-06-08,19.005222823031062,19.037504196166992,18.601714894395496,19.037504196166992,9800
2006-06-09,19.07381968403144,19.138380890070312,18.964872360229492,18.964872360229492,2200
2006-06-12,18.88417000671621,18.88417000671621,18.464521408081055,18.464521408081055,68000
2006-06-13,18.347499212398127,18.42013073579339,18.153815663097436,18.198200225830078,646000
2006-06-14,18.238566906715995,18.4362850189209,18.238566906715995,18.4362850189209,3800
2006-06-15,18.5371514891094,19.04557228088379,18.5371514891094,19.04557228088379,19800
2006-06-16,19.04557595545995,19.085926135619243,18.90434724638101,19.009260177612305,37200
2006-06-19,18.904351171713895,18.904351171713895,18.73084259033203,18.73084259033203,4400
2006-06-20,18.72277316350582,18.79540473187524,18.634000904551872,18.66628074645996,6400
2006-06-21,18.68242061958114,19.0092626629423,18.68242061958114,18.96084213256836,11000
2006-06-22,18.858680530824138,18.858680530824138,18.757723998582545,18.838489532470703,6000
2006-06-23,18.705226170484078,18.919253525884432,18.705226170484078,18.838489532470703,6800
2006-06-26,18.75771379889388,18.78194236755371,18.697139296297127,18.78194236755371,14800
2006-06-27,18.81828852608519,18.81828852608519,18.523495769442885,18.567916870117188,5000
2006-06-28,18.523492329861146,18.523492329861146,18.40234487627373,18.499263763427734,4000
2006-06-29,18.834440695215957,18.9959716796875,18.73348421503965,18.9959716796875,8600
2006-06-30,19.020192327275645,19.048460006713867,19.020192327275645,19.048460006713867,9200
2006-07-03,19.080771827546045,19.129230499267578,19.080771827546045,19.129230499267578,3000
2006-07-05,19.040386330954274,19.040386330954274,18.907123082813023,19.008079528808594,57600
2006-07-06,19.092891345023652,19.197886959759074,19.068662772756877,19.10500717163086,595600
2006-07-07,19.04038418340105,19.121148098709703,18.886929971463314,18.919235229492188,305000
2006-07-10,19.060581921188945,19.129231581639342,18.943472045801634,18.979816436767578,143400
2006-07-11,19.00000508994899,19.35133313250165,18.915202034931674,19.327104568481445,67000
2006-07-12,19.351338127642126,19.359414831224793,19.121157467194095,19.161540985107422,53000
2006-07-13,19.06866471341993,19.07270229571737,18.81425389541007,18.858675003051758,47000
2006-07-14,18.697140331200792,18.697140331200792,18.406386707874237,18.58003044128418,21000
2006-07-17,18.616374877227422,18.656758394772837,18.414461910921382,18.454845428466797,37400
2006-07-18,18.535620535684117,18.592155949093367,18.23678851276803,18.507352828979492,17400
2006-07-19,18.555804516411225,19.04443359375,18.555804516411225,19.04443359375,121400
2006-07-20,19.06058295100886,19.177692832723473,18.777904510498047,18.777904510498047,76400
2006-07-21,18.7375252404076,18.7375252404076,18.58407094361798,18.680988311767578,20200
2006-07-24,18.749632181551767,19.016157150268555,18.749632181551767,19.016157150268555,12000
2006-07-25,19.040391851012703,19.480562144783445,19.040391851012703,19.428064346313477,35600
2006-07-26,19.379604270438954,19.379604270438954,19.1332702421023,19.258455276489258,112400
2006-07-27,19.34325925194503,19.40787132773154,19.072695125513555,19.129230499267578,61600
2006-07-28,19.222113298153005,19.26653439611151,19.100965829476667,19.226152420043945,44400
2006-07-31,19.153468294207034,19.218080395931,19.11308630830731,19.18173599243164,74200
2006-08-01,19.08077212368889,19.08077212368889,18.967701374425932,19.07673454284668,26800
2006-08-02,19.060586068510013,19.181733551265346,19.020202547275687,19.10500717163086,11600
2006-08-03,19.020197332539077,19.165574888177076,18.899049882998543,19.129230499267578,129400
2006-08-04,19.282679682599706,19.286717262316742,18.97173366830626,19.048460006713867,21000
2006-08-07,19.032314947469484,19.032314947469484,18.838478701862787,18.967702865600586,13800
2006-08-08,19.060582532822792,19.060582532822792,18.717329598135727,18.73752212524414,21000
2006-08-09,18.931361093427913,18.931361093427913,18.45484634601611,18.462923049926758,30000
2006-08-10,18.430615065915497,18.67694912791623,18.33369770607913,18.628490447998047,42000
2006-08-11,18.636564969584022,18.636564969584022,18.426575327224167,18.48714828491211,20400
2006-08-14,18.61637158837484,18.7496348620213,18.523491825139462,18.53156852722168,9800
2006-08-15,18.737530584583947,18.874831512350635,18.737530584583947,18.870792388916016,24400
2006-08-16,18.99193264552587,19.25442011138597,18.99193264552587,19.226152420043945,185400
2006-08-17,19.22211285374441,19.36345284766044,19.169616594164996,19.310955047607422,96200
2006-08-18,19.323071955970033,19.323071955970033,19.19788689177151,19.298843383789062,11400
2006-08-21,19.25845834715202,19.25845834715202,19.092889774891614,19.161540985107422,64600
2006-08-22,19.141342440180985,19.22614548361171,19.060576976710873,19.1453800201416,185800
2006-08-23,19.141348124462038,19.21403690912374,18.935396054429365,18.967702865600586,22200
2006-08-24,19.060589259572453,19.060589259572453,18.90713493413883,18.923288345336914,17400
2006-08-25,18.89904181992725,18.90308093945695,18.753664326312983,18.826353073120117,29400
2006-08-28,18.818279451018057,19.048460006713867,18.818279451018057,19.048460006713867,15400
2006-08-29,19.100972855119185,19.10904956139817,18.935404227585558,19.096935272216797,11400
2006-08-30,19.11308630830731,19.21000369065625,19.04443508370896,19.18173599243164,32000
2006-08-31,19.23826854068747,19.282689642885106,19.20192414256884,19.242307662963867,10400
2006-09-01,19.27460712782249,19.444214781400053,19.27460712782249,19.38364028930664,8600
2006-09-05,19.424024850713383,19.581518243091445,19.371528593727565,19.565364837646484,12200
2006-09-06,19.545173025617,19.545173025617,19.34326008750308,19.34729766845703,13000
2006-09-07,19.36346278361985,19.36346278361985,19.177703137927207,19.189817428588867,10400
2006-09-08,19.262491359136686,19.2746056404312,19.23018455505371,19.23018455505371,12000
2006-09-11,19.165577268638188,19.343261654475437,19.141348700004812,19.29076385498047,20200
2006-09-12,19.3028750338517,19.3028750338517,19.16961330638649,19.27864646911621,7600
2006-09-13,19.30288162547664,19.436144938922478,19.270576347973144,19.411914825439453,20000
2006-09-14,19.42401624478808,19.42401624478808,19.306907958381473,19.379596710205078,21600
2006-09-15,19.51287157770121,19.553253560230484,19.41595420344139,19.484603881835938,9000
2006-09-18,19.512870513361694,19.581521728485516,19.444220838711683,19.508832931518555,10600
2006-09-19,19.500745752221352,19.500745752221352,19.32710055724033,19.43209457397461,10000
2006-09-20,19.504790876508256,19.714780531675512,19.504790876508256,19.710742950439453,21600
2006-09-21,19.747082443452108,19.747082443452108,19.541130420625485,19.597665786743164,20800
2006-09-22,19.508830240484034,19.56132649957258,19.480562550059865,19.537097930908203,9400
2006-09-25,19.64613297111467,19.775357151136298,19.59363516658284,19.73093605041504,67800
2006-09-26,19.790363103405685,19.87122291255459,19.71758942939893,19.84292221069336,32400
2006-09-27,19.891440539846872,19.903568973289932,19.766107739268257,19.830795288085938,41200
2006-09-28,19.89144258805986,19.903571022751777,19.717594493535127,19.846969604492188,22000
2006-09-29,19.867187172705307,19.88740174766486,19.737812042236328,19.737812042236328,15000
2006-10-02,19.7216364836781,19.875270003897842,19.709508049175184,19.766109466552734,7800
2006-10-03,19.753976849902326,20.02485544493899,19.648858632221955,19.91973876953125,70800
2006-10-04,19.87931570233355,20.150195943334506,19.851014988802984,20.134023666381836,36400
2006-10-05,20.194666474889228,20.27552630753376,20.105720504752934,20.271482467651367,53800
2006-10-06,20.2350848191043,20.299772342236775,20.117838201466622,20.26742935180664,25200
2006-10-09,20.29574256149662,20.332129412087422,20.190624307668454,20.32404327392578,37600
2006-10-10,20.37658805394493,20.37658805394493,20.263383741660828,20.364458084106445,16800
2006-10-11,20.356383486309294,20.356383486309294,20.194665372124156,20.33212661743164,43000
2006-10-12,20.37660350960604,20.728342056274414,20.37660350960604,20.728342056274414,120800
2006-10-13,20.720253385395125,20.75259793584876,20.627265116250506,20.73238182067871,66800
2006-10-16,20.740466927377426,20.898142747318904,20.740466927377426,20.890056610107422,35600
2006-10-17,20.841538701404602,20.841538701404602,20.59087464854432,20.631303787231445,36800
2006-10-18,20.72429204003005,20.80110956271748,20.57874621539274,20.631303787231445,74000
2006-10-19,20.5989573545437,20.5989573545437,20.429151607334166,20.514055252075195,27200
2006-10-20,20.55853129542988,20.55853129542988,20.352340208537456,20.372554779052734,19800
2006-10-23,20.36851659302498,20.46959100827502,20.295742890663096,20.453418731689453,13000
2006-10-24,20.497882637468564,20.55044174194336,20.45340966770316,20.55044174194336,34400
2006-10-25,20.57874943263568,20.57874943263568,20.279568515850134,20.340213775634766,164800
2006-10-26,20.437245795593054,20.437245795593054,20.06124885961448,20.408945083618164,68800
2006-10-27,20.39681670826349,20.45341813238132,20.25531160569578,20.291698455810547,37800
2006-10-30,20.29573831248787,20.59491765046816,20.29573831248787,20.558530807495117,111800
2006-10-31,20.558536105495342,20.558536105495342,20.412990238368362,20.497892379760742,163800
2006-11-01,20.526190610500045,20.619178879196205,20.380643218706737,20.384685516357422,18600
2006-11-02,20.315957331520906,20.332129608000017,20.214882916936226,20.22296905517578,84200
2006-11-03,20.336170025312388,20.360428437787657,20.206794909990347,20.271482467651367,12600
2006-11-06,20.47766521064628,20.63129712184143,20.43723454274838,20.59086799621582,35000
2006-11-07,20.611086549247293,20.85770827321638,20.611086549247293,20.77280616760254,64200
2006-11-08,20.5585301037764,20.72429204003005,20.473627987169774,20.631303787231445,245800
2006-11-09,20.72025050246302,20.74046507254744,20.477672576904297,20.477672576904297,74000
2006-11-10,20.53831690398978,20.655563573182693,20.53427460676063,20.603004455566406,15200
2006-11-13,20.65960649304472,20.821326147996587,20.65960649304472,20.764724731445312,26800
2006-11-14,20.861754228833856,21.03964614868164,20.768765971764722,21.03964614868164,30400
2006-11-15,21.104334581336396,21.403513935325105,21.104334581336396,21.36308479309082,84400
2006-11-16,21.46819979818338,21.4843720707131,21.391383817076395,21.476285934448242,24800
2006-11-17,21.46820073463301,21.46820073463301,21.34286947274267,21.38734245300293,39200
2006-11-20,21.407554440445804,21.407554440445804,21.334780761941076,21.342866897583008,13400
2006-11-21,21.407556089606118,21.49245820697796,21.34691083875606,21.476285934448242,19400
2006-11-22,21.508632524922156,21.508632524922156,21.431814994237232,21.492460250854492,27600
2006-11-24,21.367118696048994,21.48436532164861,21.367118696048994,21.46819305419922,3600
2006-11-27,21.427768415395384,21.427768415395384,20.983041763305664,20.983041763305664,47400
2006-11-28,20.9830470682868,21.100292205810547,20.898143396067024,21.100292205810547,17200
2006-11-29,21.20540788462019,21.423728942871094,21.20540788462019,21.423728942871094,12000
2006-11-30,21.407557639273296,21.41968607341215,21.140721292308115,21.346912384033203,59400
2006-12-01,21.427765240538708,21.427765240538708,21.124542147512216,21.274131774902344,33200
2006-12-04,21.399476110012156,21.666312514430732,21.399476110012156,21.62183952331543,108800
2006-12-05,21.589490625320202,21.726951859349313,21.589490625320202,21.72290802001953,29600
2006-12-06,21.79164580641949,21.79164580641949,21.638012254508503,21.76738739013672,37400
2006-12-07,21.832059157985263,21.856317556712114,21.65416886080484,21.670339584350586,34400
2006-12-08,21.670349474786885,21.70269402118487,21.565232783539166,21.633962631225586,20200
2006-12-11,21.670348680176716,21.6865209527827,21.59353269870749,21.609704971313477,13000
2006-12-12,21.549063713995878,21.585450562966738,21.435860869319026,21.508634567260742,13000
2006-12-13,21.629914847894863,21.650129413129992,21.47628137601745,21.500539779663086,93200
2006-12-14,21.508625774093073,21.56926946940339,21.464152805502028,21.48436737060547,23400
2006-12-15,21.609703413701006,21.63800411758518,21.57331657409668,21.57331657409668,10200
2006-12-18,21.569282534528547,21.58141251475605,21.306489944458008,21.306489944458008,70600
2006-12-19,21.266048047800137,21.536928176879883,21.266048047800137,21.536928176879883,31000
2006-12-20,21.460011084449526,21.6907653198734,21.460011084449526,21.678619384765625,37800
2006-12-21,21.719108187968867,21.73530019794886,21.53693456304854,21.605754852294922,43200
2006-12-22,21.597653143670005,21.597653143670005,21.399287554063342,21.443819046020508,12600
2006-12-26,21.45596787059724,21.634092330932617,21.45596787059724,21.634092330932617,21400
2006-12-27,21.698858390827347,21.824356079101562,21.698858390827347,21.824356079101562,83800
2006-12-28,21.84054855793632,21.84054855793632,21.72719526481314,21.775775909423828,18400
2006-12-29,21.739348887182572,21.771734450742503,21.634092330932617,21.634092330932617,27200
2007-01-03,21.690758139855138,21.860785732062023,21.545019321219822,21.6502742767334,41800
2007-01-04,21.585511391529092,21.662428449756305,21.472159612183273,21.625993728637695,97800
2007-01-05,21.589552552345626,21.593600166835877,21.443813721871113,21.524778366088867,14600
2007-01-08,21.577418197573376,21.77578538866405,21.48430757132344,21.763639450073242,41200
2007-01-09,21.820313454862774,21.84055462358781,21.617898679008025,21.74339485168457,13400
2007-01-10,21.698866469328358,21.909378051757812,21.654336509460748,21.909378051757812,51000
2007-01-11,21.909377445807607,22.127985799703932,21.90128066851859,22.0672607421875,134600
2007-01-12,22.079405216971097,22.091549609948572,21.962004270514605,22.05916404724121,55200
2007-01-16,22.18466854421992,22.229200060903974,22.087510275366384,22.127992630004883,73600
2007-01-17,22.14417084033809,22.200846715268217,22.059157027942906,22.13607406616211,55400
2007-01-18,22.083449363573358,22.103690530123068,21.860793442922514,21.905324935913086,70200
2007-01-19,21.94581096143618,22.038921578672497,21.905328621525534,22.034873962402344,59600
2007-01-22,21.9822374013536,21.9822374013536,21.658374171205264,21.702905654907227,33000
2007-01-23,21.840554823844016,22.318253822785422,21.80007094172056,22.229190826416016,253800
2007-01-24,22.217049059792018,22.31015968322754,22.111792498132818,22.31015968322754,65800
2007-01-25,22.407316431347603,22.407316431347603,22.010583631874585,22.034873962402344,35600
2007-01-26,22.06321332093381,22.06726093746295,21.816267016491857,21.949861526489258,47600
2007-01-29,21.953898769783887,22.01462379914506,21.91341644641087,21.998430252075195,28600
2007-01-30,22.018671416175614,22.13607231599254,22.018671416175614,22.1198787689209,34000
2007-01-31,22.184657823315405,22.492329129373733,22.184657823315405,22.443748474121094,33400
2007-02-01,22.53280721637685,22.73926955721923,22.500421663282776,22.72712516784668,63000
2007-02-02,22.79189559021128,22.852620619741188,22.727122946053477,22.759510040283203,35400
2007-02-05,22.79999670734355,22.889059689140826,22.71498288524721,22.844528198242188,32800
2007-02-06,22.90930257525909,23.00241317944809,22.85667430530807,22.9821720123291,58400
