short_ma,long_ma,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
20,25,103,1,9.699999999999989,0.05753603416572739,1.0,0.05753603416572739,56.0,0.08976292453399282,14.879999999999995,-0.032226890368265426,1
5,20,108,2,9.740000000000009,0.057534441786155854,1.0,0.028613881482123626,39.0,0.07453009754936946,12.530000000000001,-0.016995655763213602,2
5,30,98,2,8.890000000000015,0.05169575821363903,0.5,0.025937790549728335,42.0,0.043315044758879484,7.5,0.008380713454759547,3
10,20,108,2,8.579999999999984,0.049862797960959604,1.0,0.024748579035026363,41.0,0.07453009754936946,12.530000000000001,-0.024667299588409852,4
15,30,98,2,7.909999999999997,0.04592337550767911,1.0,0.022756382791907614,44.5,0.043315044758879484,7.5,0.0026083307487996255,5
10,25,103,2,7.619999999999976,0.04324964785948149,0.5,0.02173396642320541,38.0,0.08976292453399282,14.879999999999995,-0.04651327667451133,6
5,25,103,3,5.639999999999986,0.03297153148012133,0.3333333333333333,0.011361418845678947,27.666666666666668,0.08976292453399282,14.879999999999995,-0.056791393053871486,7
10,30,98,2,5.339999999999975,0.030726803857752172,1.0,0.015362492454132348,41.0,0.043315044758879484,7.5,-0.012588240901127312,8
15,25,103,2,5.250000000000028,0.030386117229548093,1.0,0.015086111609209918,42.5,0.08976292453399282,14.879999999999995,-0.05937680730444472,9
10,15,113,3,3.6399999999999864,0.020452594012702052,0.6666666666666666,0.00699556605545959,26.666666666666668,0.08238466147393653,13.75,-0.061932067461234475,10
15,20,108,2,3.3300000000000125,0.01931958847927362,1.0,0.009613760727300025,43.0,0.07453009754936946,12.530000000000001,-0.05521050907009584,11
5,15,113,4,3.4899999999999807,0.018433509497667755,0.25,0.005025612918874295,23.0,0.08238466147393653,13.75,-0.06395115197626877,12
10,60,68,1,1.5200000000000102,0.009015955869268621,1.0,0.009015955869268621,40.0,0.0691246966917205,11.680000000000007,-0.06010874082245188,13
10,40,88,1,1.0600000000000023,0.006251105738043217,1.0,0.006251105738043217,35.0,0.08095978937290571,13.530000000000001,-0.0747086836348625,14
5,10,118,6,0.8600000000000421,0.004166028764446272,0.3333333333333333,0.0009296382709627071,16.166666666666668,0.07792827734351704,13.060000000000002,-0.07376224857907077,15
5,110,18,0,0.0,0.0,-1.0,,,-0.05670722155501007,-10.859999999999985,0.05670722155501007,16
10,110,18,0,0.0,0.0,-1.0,,,-0.05670722155501007,-10.859999999999985,0.05670722155501007,17
15,110,18,0,0.0,0.0,-1.0,,,-0.05670722155501007,-10.859999999999985,0.05670722155501007,18
20,110,18,0,0.0,0.0,-1.0,,,-0.05670722155501007,-10.859999999999985,0.05670722155501007,19
25,110,18,0,0.0,0.0,-1.0,,,-0.05670722155501007,-10.859999999999985,0.05670722155501007,20
30,110,18,0,0.0,0.0,-1.0,,,-0.05670722155501007,-10.859999999999985,0.05670722155501007,21
35,110,18,0,0.0,0.0,-1.0,,,-0.05670722155501007,-10.859999999999985,0.05670722155501007,22
40,110,18,0,0.0,0.0,-1.0,,,-0.05670722155501007,-10.859999999999985,0.05670722155501007,23
45,110,18,0,0.0,0.0,-1.0,,,-0.05670722155501007,-10.859999999999985,0.05670722155501007,24
50,110,18,0,0.0,0.0,-1.0,,,-0.05670722155501007,-10.859999999999985,0.05670722155501007,25
55,110,18,0,0.0,0.0,-1.0,,,-0.05670722155501007,-10.859999999999985,0.05670722155501007,26
60,110,18,0,0.0,0.0,-1.0,,,-0.05670722155501007,-10.859999999999985,0.05670722155501007,27
65,110,18,0,0.0,0.0,-1.0,,,-0.05670722155501007,-10.859999999999985,0.05670722155501007,28
70,110,18,0,0.0,0.0,-1.0,,,-0.05670722155501007,-10.859999999999985,0.05670722155501007,29
75,110,18,0,0.0,0.0,-1.0,,,-0.05670722155501007,-10.859999999999985,0.05670722155501007,30
80,110,18,0,0.0,0.0,-1.0,,,-0.05670722155501007,-10.859999999999985,0.05670722155501007,31
85,110,18,0,0.0,0.0,-1.0,,,-0.05670722155501007,-10.859999999999985,0.05670722155501007,32
90,110,18,0,0.0,0.0,-1.0,,,-0.05670722155501007,-10.859999999999985,0.05670722155501007,33
95,110,18,0,0.0,0.0,-1.0,,,-0.05670722155501007,-10.859999999999985,0.05670722155501007,34
100,110,18,0,0.0,0.0,-1.0,,,-0.05670722155501007,-10.859999999999985,0.05670722155501007,35
105,110,18,0,0.0,0.0,-1.0,,,-0.05670722155501007,-10.859999999999985,0.05670722155501007,36
5,105,23,0,0.0,0.0,-1.0,,,-0.005340821495430026,-0.9699999999999989,0.005340821495430026,37
10,105,23,0,0.0,0.0,-1.0,,,-0.005340821495430026,-0.9699999999999989,0.005340821495430026,38
15,105,23,0,0.0,0.0,-1.0,,,-0.005340821495430026,-0.9699999999999989,0.005340821495430026,39
20,105,23,0,0.0,0.0,-1.0,,,-0.005340821495430026,-0.9699999999999989,0.005340821495430026,40
25,105,23,0,0.0,0.0,-1.0,,,-0.005340821495430026,-0.9699999999999989,0.005340821495430026,41
30,105,23,0,0.0,0.0,-1.0,,,-0.005340821495430026,-0.9699999999999989,0.005340821495430026,42
35,105,23,0,0.0,0.0,-1.0,,,-0.005340821495430026,-0.9699999999999989,0.005340821495430026,43
40,105,23,0,0.0,0.0,-1.0,,,-0.005340821495430026,-0.9699999999999989,0.005340821495430026,44
45,105,23,0,0.0,0.0,-1.0,,,-0.005340821495430026,-0.9699999999999989,0.005340821495430026,45
50,105,23,0,0.0,0.0,-1.0,,,-0.005340821495430026,-0.9699999999999989,0.005340821495430026,46
55,105,23,0,0.0,0.0,-1.0,,,-0.005340821495430026,-0.9699999999999989,0.005340821495430026,47
60,105,23,0,0.0,0.0,-1.0,,,-0.005340821495430026,-0.9699999999999989,0.005340821495430026,48
65,105,23,0,0.0,0.0,-1.0,,,-0.005340821495430026,-0.9699999999999989,0.005340821495430026,49
70,105,23,0,0.0,0.0,-1.0,,,-0.005340821495430026,-0.9699999999999989,0.005340821495430026,50
75,105,23,0,0.0,0.0,-1.0,,,-0.005340821495430026,-0.9699999999999989,0.005340821495430026,51
80,105,23,0,0.0,0.0,-1.0,,,-0.005340821495430026,-0.9699999999999989,0.005340821495430026,52
85,105,23,0,0.0,0.0,-1.0,,,-0.005340821495430026,-0.9699999999999989,0.005340821495430026,53
90,105,23,0,0.0,0.0,-1.0,,,-0.005340821495430026,-0.9699999999999989,0.005340821495430026,54
95,105,23,0,0.0,0.0,-1.0,,,-0.005340821495430026,-0.9699999999999989,0.005340821495430026,55
100,105,23,0,0.0,0.0,-1.0,,,-0.005340821495430026,-0.9699999999999989,0.005340821495430026,56
5,115,13,0,0.0,0.0,-1.0,,,0.009838448208396411,1.7600000000000193,-0.009838448208396411,57
10,115,13,0,0.0,0.0,-1.0,,,0.009838448208396411,1.7600000000000193,-0.009838448208396411,58
15,115,13,0,0.0,0.0,-1.0,,,0.009838448208396411,1.7600000000000193,-0.009838448208396411,59
20,115,13,0,0.0,0.0,-1.0,,,0.009838448208396411,1.7600000000000193,-0.009838448208396411,60
