rank,objective_value,w1,w2,w3,w4
1,0.21629684345527594,1.0,0.0,0.0,0.0
2,0.21472083170573888,0.9800000000000001,0.02,0.0,0.0
3,0.21314241687174565,0.9600000000000001,0.04,0.0,0.0
4,0.21226792853789697,0.9800000000000001,0.0,0.02,0.0
5,0.2121486415861178,0.9800000000000001,0.0,0.0,0.019999999999999907
6,0.21156159870964114,0.9400000000000001,0.06,0.0,0.0
7,0.21069080239386156,0.9600000000000001,0.02,0.02,0.0
8,0.21057176173447023,0.9600000000000001,0.02,0.0,0.019999999999999907
9,0.20997837697467897,0.92,0.08,0.0,0.0
10,0.209111273209663,0.9400000000000001,0.04,0.02,0.0
