rank,objective_value,w1,w2,w3,w4
1,0.22054638328271386,0.0,0.0,1.0,0.0
2,0.22032917734364704,0.02,0.0,0.9800000000000001,0.0
3,0.22010807323650072,0.04,0.0,0.9600000000000001,0.0
4,0.21988307129476048,0.06,0.0,0.9400000000000001,0.0
5,0.21965417184968394,0.08,0.0,0.92,0.0
6,0.21942137523030142,0.1,0.0,0.9,0.0
7,0.21935836252906962,0.0,0.02,0.9800000000000001,0.0
8,0.21913949192896914,0.02,0.02,0.9600000000000001,0.0
9,0.21891672365997278,0.04,0.02,0.9400000000000001,0.0
10,0.21869005805459127,0.06,0.02,0.92,0.0
