Date,combined_score,adaptive_band_rank01_score,ma_crossover_rank01_score,adaptive_volatility_band_rank01_score,fear_greed_candle_volume_rank01_score,predicted_future_return,portfolio_weight,active_anchor_date,active_model_name,active_hold_days,prediction_scale,price
2023-01-03,0.19693413416586592,0.19693413416586592,0.9082047063895395,1.0,0,0.19693413416586592,0.584430944242635,2022-12-30,obj1_long_only_combination,45,0.33696732882799896,171.06
2023-01-04,0.11012176996150017,0.11012176996150017,0.9804209648066388,-0.2694368413140702,0,0.11012176996150017,0.3268025133015508,2022-12-30,obj1_long_only_combination,45,0.33696732882799896,172.67
2023-01-05,-0.8884428745721031,-0.8884428745721031,1.0,-0.2594531064436342,0,-0.8884428745721031,0.0,2022-12-30,obj1_long_only_combination,45,0.33696732882799896,170.52
2023-01-06,0.053543520010265175,0.053543520010265175,1.0,1.0,0,0.053543520010265175,0.15889825341968342,2022-12-30,obj1_long_only_combination,45,0.33696732882799896,173.71
2023-01-09,-0.12931099721329228,-0.12931099721329228,1.0,-0.44379361973597237,0,-0.12931099721329228,0.0,2022-12-30,obj1_long_only_combination,45,0.33696732882799896,174.1
2023-01-10,-0.20083743426892423,-0.20083743426892423,1.0,-0.9068183595249308,0,-0.20083743426892423,0.0,2022-12-30,obj1_long_only_combination,45,0.33696732882799896,174.74
2023-01-11,-0.4397371524994558,-0.4397371524994558,1.0,-0.5801410235275981,0,-0.4397371524994558,0.0,2022-12-30,obj1_long_only_combination,45,0.33696732882799896,174.62
2023-01-12,0.28804345438723206,0.28804345438723206,1.0,1.0,0,0.28804345438723206,0.8548112227647461,2022-12-30,obj1_long_only_combination,45,0.33696732882799896,176.64
2023-01-13,0.20793064299757474,0.20793064299757474,1.0,1.0,0,0.20793064299757474,0.6170646979954265,2022-12-30,obj1_long_only_combination,45,0.33696732882799896,178.76
2023-01-17,-0.43992019815571687,-0.43992019815571687,1.0,-0.4532186097976092,0,-0.43992019815571687,0.0,2022-12-30,obj1_long_only_combination,45,0.33696732882799896,177.59
2023-01-18,-0.8096680038684432,-0.8096680038684432,1.0,1.0,0,-0.8096680038684432,0.0,2022-12-30,obj1_long_only_combination,45,0.33696732882799896,177.08
2023-01-19,0.1266003005195209,0.1266003005195209,1.0,1.0,0,0.1266003005195209,0.3757049710422892,2022-12-30,obj1_long_only_combination,45,0.33696732882799896,179.89
