Date,combined_score,adaptive_band_rank01_score,ma_crossover_rank01_score,adaptive_volatility_band_rank01_score,fear_greed_candle_volume_rank01_score,predicted_future_return,portfolio_weight,active_anchor_date,active_model_name,active_hold_days,prediction_scale,price
2024-01-02,1.0,1.0,0.5208080808080874,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,190.72
2024-01-03,1.0,1.0,0.2597979797979802,-0.036945825744257504,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,189.13
2024-01-04,1.0,1.0,-0.012121212121212586,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,189.32
2024-01-05,1.0,1.0,-0.23393939393939717,-1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,189.35
2024-01-08,1.0,1.0,-0.4375757575757686,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.87
2024-01-09,1.0,1.0,-0.568484848484853,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.93
2024-01-10,1.0,1.0,-0.5296969696969613,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.5
2024-01-11,1.0,1.0,-0.4561616161616241,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.87
2024-01-12,-1.0,-1.0,-0.3559595959596077,0.8174825409525095,0,-1.0,0.0,2023-12-29,obj1_long_only_combination,45,1.0,189.71
2024-01-16,1.0,1.0,-0.22101010101009994,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.91
2024-01-17,1.0,1.0,-0.1927272727272629,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,185.84
2024-01-18,1.0,1.0,-0.13212121212121145,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.37
2024-01-19,1.0,1.0,-0.07111111111110618,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.93
2024-01-22,1.0,1.0,-0.18626262626263151,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.22
2024-01-23,1.0,1.0,-0.18626262626263151,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.95
2024-01-24,1.0,1.0,-0.07919191919191841,-1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,186.4
2024-01-25,1.0,1.0,-0.08323232323233025,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.14
2024-01-26,1.0,1.0,-0.12282828282828372,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.01
2024-01-29,-0.4843044246203523,-0.4843044246203523,0.022626262626267324,1.0,0,-0.4843044246203523,0.0,2023-12-29,obj1_long_only_combination,45,1.0,188.33
2024-01-30,-0.09091974753248772,-0.09091974753248772,0.046868686868681016,1.0,0,-0.09091974753248772,0.0,2023-12-29,obj1_long_only_combination,45,1.0,188.59
2024-01-31,1.0,1.0,0.10707070707071309,-1.0,-1,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,188.45
2024-02-01,-1.0,-1.0,0.24848484848484081,0.3928782231710093,0,-1.0,0.0,2023-12-29,obj1_long_only_combination,45,1.0,190.41
2024-02-02,1.0,1.0,0.3503030303030265,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,188.61
2024-02-05,1.0,1.0,0.2747474747474776,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.57
2024-02-06,1.0,1.0,0.24727272727272528,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,188.55
2024-02-07,1.0,1.0,0.16646464646464904,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,188.5
2024-02-08,1.0,1.0,-0.04969696969696586,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,188.33
2024-02-09,1.0,1.0,-0.15515151515150963,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.6
2024-02-12,1.0,1.0,-0.14303030303030853,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.11
2024-02-13,1.0,1.0,-0.30383838383838785,0.5469710199806512,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,184.53
2024-02-14,1.0,1.0,-0.47070707070707923,-1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,184.42
2024-02-15,1.0,1.0,-0.49454545454547355,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,185.66
2024-02-16,1.0,1.0,-0.5046464646464744,-1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,186.34
2024-02-20,-1.0,-1.0,-0.4715151515151524,1.0,0,-1.0,0.0,2023-12-29,obj1_long_only_combination,45,1.0,187.47
2024-02-21,1.0,1.0,-0.18989898989898954,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.48
2024-02-22,1.0,1.0,0.10181818181817424,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.56
2024-02-23,-1.0,-1.0,0.32929292929291704,-0.07164198508984129,0,-1.0,0.0,2023-12-29,obj1_long_only_combination,45,1.0,188.62
2024-02-26,1.0,1.0,0.45535353535355094,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,188.2
2024-02-27,1.0,1.0,0.46222222222222464,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,188.0
2024-02-28,1.0,1.0,0.3777777777777789,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,188.34
2024-02-29,-1.0,-1.0,0.32161616161615864,1.0,0,-1.0,0.0,2023-12-29,obj1_long_only_combination,45,1.0,189.31
2024-03-01,-1.0,-1.0,-0.15090210789564026,1.0,0,-1.0,0.0,2024-02-29,obj1_long_only_combination,45,1.0,192.89
2024-03-04,-1.0,-1.0,-0.21279921400499177,1.0,0,-1.0,0.0,2024-02-29,obj1_long_only_combination,45,1.0,196.01
2024-03-05,0.17451967465153528,0.17451967465153528,-0.26775187566983016,1.0,0,0.17451967465153528,0.17451967465153528,2024-02-29,obj1_long_only_combination,45,1.0,197.19
2024-03-06,0.6257373861324612,0.6257373861324612,-0.2856600571632344,1.0,0,0.6257373861324612,0.6257373861324612,2024-02-29,obj1_long_only_combination,45,1.0,198.81
2024-03-07,0.41544219915858427,0.41544219915858427,-0.2741157556269976,-1.0,0,0.41544219915858427,0.41544219915858427,2024-02-29,obj1_long_only_combination,45,1.0,199.94
2024-03-08,-0.8496825451998988,-0.8496825451998988,-0.19415416220073783,1.0,0,-0.8496825451998988,0.0,2024-02-29,obj1_long_only_combination,45,1.0,201.63
2024-03-11,0.6577052282085238,0.6577052282085238,-0.10012504465876956,-1.0,0,0.6577052282085238,0.6577052282085238,2024-02-29,obj1_long_only_combination,45,1.0,202.0
2024-03-12,1.0,1.0,-0.03420864594495438,1.0,0,1.0,1.0,2024-02-29,obj1_long_only_combination,45,1.0,199.79
2024-03-13,1.0,1.0,0.06185244730259527,1.0,0,1.0,1.0,2024-02-29,obj1_long_only_combination,45,1.0,201.19
2024-03-14,1.0,1.0,0.14565469810643653,-0.4914125640965681,0,1.0,1.0,2024-02-29,obj1_long_only_combination,45,1.0,200.35
2024-03-15,1.0,1.0,0.20567613433368215,-0.5706858641848842,0,1.0,1.0,2024-02-29,obj1_long_only_combination,45,1.0,199.71
2024-03-18,1.0,1.0,0.2619685602000656,-1.0,0,1.0,1.0,2024-02-29,obj1_long_only_combination,45,1.0,200.03
2024-03-19,1.0,1.0,0.27726420150057124,-0.10206841801498051,0,1.0,1.0,2024-02-29,obj1_long_only_combination,45,1.0,199.8
2024-03-20,-1.0,-1.0,0.30832440157195196,1.0,0,-1.0,0.0,2024-02-29,obj1_long_only_combination,45,1.0,202.18
2024-03-21,0.8930820779811308,0.8930820779811308,0.38634333690605716,1.0,0,0.8930820779811308,0.8930820779811308,2024-02-29,obj1_long_only_combination,45,1.0,201.97
2024-03-22,1.0,1.0,0.41793944265811306,1.0,0,1.0,1.0,2024-02-29,obj1_long_only_combination,45,1.0,200.35
2024-03-25,1.0,1.0,0.4458958556627621,-1.0,0,1.0,1.0,2024-02-29,obj1_long_only_combination,45,1.0,200.99
2024-03-26,1.0,1.0,0.5281350482315056,-0.48127897103202094,0,1.0,1.0,2024-02-29,obj1_long_only_combination,45,1.0,201.64
2024-03-27,-1.0,-1.0,0.5611602357985047,-1.0,0,-1.0,0.0,2024-02-29,obj1_long_only_combination,45,1.0,203.1
2024-03-28,-1.0,-1.0,0.5930466237941905,1.0,0,-1.0,0.0,2024-02-29,obj1_long_only_combination,45,1.0,205.72
2024-04-01,-1.0,-1.0,0.6438460164344108,1.0,0,-1.0,0.0,2024-02-29,obj1_long_only_combination,45,1.0,207.82
2024-04-02,-1.0,-1.0,0.7156573776349098,1.0,0,-1.0,0.0,2024-02-29,obj1_long_only_combination,45,1.0,210.89
2024-04-03,-0.2610716616519235,-0.2610716616519235,0.7478563772776323,1.0,0,-0.2610716616519235,0.0,2024-02-29,obj1_long_only_combination,45,1.0,212.74
2024-04-04,1.0,1.0,0.7861959628439124,1.0,0,1.0,1.0,2024-02-29,obj1_long_only_combination,45,1.0,211.52
2024-04-05,-0.8511919783315373,-0.8511919783315373,0.8045953912111784,1.0,0,-0.8511919783315373,0.0,2024-02-29,obj1_long_only_combination,45,1.0,215.14
2024-04-08,-0.8236722224092295,-0.8236722224092295,0.7970927116827262,-1.0,0,-0.8236722224092295,0.0,2024-02-29,obj1_long_only_combination,45,1.0,216.48
2024-04-09,0.026728335057622128,0.026728335057622128,0.8298276170060382,0.12007111476941898,0,0.026728335057622128,0.026728335057622128,2024-02-29,obj1_long_only_combination,45,1.0,217.67
2024-04-10,1.0,1.0,0.9077125759199604,1.0,0,1.0,1.0,2024-02-29,obj1_long_only_combination,45,1.0,215.61
2024-04-11,-1.0,-1.0,0.9782958199356907,1.0,0,-1.0,0.0,2024-02-29,obj1_long_only_combination,45,1.0,219.8
2024-04-12,1.0,1.0,1.0,1.0,-1,1.0,1.0,2024-02-29,obj1_long_only_combination,45,1.0,216.89
2024-04-15,-0.6272905595124849,-0.6272905595124849,1.0,1.0,0,-0.6272905595124849,0.0,2024-02-29,obj1_long_only_combination,45,1.0,220.95
2024-04-16,1.0,1.0,1.0,-1.0,0,1.0,1.0,2024-02-29,obj1_long_only_combination,45,1.0,221.22
2024-04-17,1.0,1.0,1.0,-1.0,0,1.0,1.0,2024-02-29,obj1_long_only_combination,45,1.0,219.59
2024-04-18,1.0,1.0,1.0,-1.0,0,1.0,1.0,2024-02-29,obj1_long_only_combination,45,1.0,220.34
2024-04-19,1.0,1.0,1.0,-1.0,0,1.0,1.0,2024-02-29,obj1_long_only_combination,45,1.0,221.05
2024-04-22,1.0,1.0,1.0,-1.0,0,1.0,1.0,2024-02-29,obj1_long_only_combination,45,1.0,215.57
2024-04-23,1.0,1.0,1.0,-0.05143182561713544,0,1.0,1.0,2024-02-29,obj1_long_only_combination,45,1.0,215.04
2024-04-24,1.0,1.0,1.0,1.0,0,1.0,1.0,2024-02-29,obj1_long_only_combination,45,1.0,214.64
2024-04-25,1.0,1.0,1.0,1.0,0,1.0,1.0,2024-02-29,obj1_long_only_combination,45,1.0,215.92
2024-04-26,-1.0,-1.0,1.0,-1.0,0,-1.0,0.0,2024-02-29,obj1_long_only_combination,45,1.0,216.62
2024-04-29,1.0,1.0,1.0,1.0,0,1.0,1.0,2024-02-29,obj1_long_only_combination,45,1.0,216.18
2024-04-30,1.0,1.0,1.0,1.0,0,1.0,1.0,2024-02-29,obj1_long_only_combination,45,1.0,211.87
2024-05-01,-0.48136950802935863,-1.0,-0.48136950802935863,-1.0,0,-0.48136950802935863,0.0,2024-04-30,obj1_long_only_combination,45,1.0,213.79
2024-05-02,-0.4173701362440689,-1.0,-0.4173701362440689,1.0,0,-0.4173701362440689,0.0,2024-04-30,obj1_long_only_combination,45,1.0,213.13
2024-05-03,-0.38713730417368714,-1.0,-0.38713730417368714,1.0,0,-0.38713730417368714,0.0,2024-04-30,obj1_long_only_combination,45,1.0,212.96
2024-05-06,-0.4495661392280751,-1.0,-0.4495661392280751,1.0,0,-0.4495661392280751,0.0,2024-04-30,obj1_long_only_combination,45,1.0,215.2
2024-05-07,-0.23322470454277572,-1.0,-0.23322470454277572,1.0,0,-0.23322470454277572,0.0,2024-04-30,obj1_long_only_combination,45,1.0,214.21
2024-05-08,-0.20809611684794485,-1.0,-0.20809611684794485,1.0,0,-0.20809611684794485,0.0,2024-04-30,obj1_long_only_combination,45,1.0,213.58
2024-05-09,0.05143507793789664,-1.0,0.05143507793789664,1.0,0,0.05143507793789664,0.05143507793789664,2024-04-30,obj1_long_only_combination,45,1.0,216.95
2024-05-10,0.42090384388866214,-1.0,0.42090384388866214,1.0,0,0.42090384388866214,0.42090384388866214,2024-04-30,obj1_long_only_combination,45,1.0,218.71
2024-05-13,0.5010012171659717,-1.0,0.5010012171659717,1.0,0,0.5010012171659717,0.5010012171659717,2024-04-30,obj1_long_only_combination,45,1.0,216.26
2024-05-14,0.5614668813066905,-1.0,0.5614668813066905,1.0,0,0.5614668813066905,0.5614668813066905,2024-04-30,obj1_long_only_combination,45,1.0,218.09
2024-05-15,0.8567277867211204,-1.0,0.8567277867211204,-1.0,0,0.8567277867211204,0.8567277867211204,2024-04-30,obj1_long_only_combination,45,1.0,220.89
2024-05-16,0.8276728571989401,-1.0,0.8276728571989401,1.0,0,0.8276728571989401,0.8276728571989401,2024-04-30,obj1_long_only_combination,45,1.0,220.03
2024-05-17,0.7962621225804015,-1.0,0.7962621225804015,1.0,0,0.7962621225804015,0.7962621225804015,2024-04-30,obj1_long_only_combination,45,1.0,223.66
2024-05-20,1.0,-1.0,1.0,1.0,0,1.0,1.0,2024-04-30,obj1_long_only_combination,45,1.0,224.56
2024-05-21,1.0,-1.0,1.0,1.0,0,1.0,1.0,2024-04-30,obj1_long_only_combination,45,1.0,224.23
2024-05-22,0.8516235423455806,-1.0,0.8516235423455806,0.01897803607051217,0,0.8516235423455806,0.8516235423455806,2024-04-30,obj1_long_only_combination,45,1.0,220.11
2024-05-23,0.5614668813066793,-1.0,0.5614668813066793,1.0,0,0.5614668813066793,0.5614668813066793,2024-04-30,obj1_long_only_combination,45,1.0,215.72
2024-05-24,0.06321410341985557,-1.0,0.06321410341985557,1.0,0,0.06321410341985557,0.06321410341985557,2024-04-30,obj1_long_only_combination,45,1.0,215.92
2024-05-28,-0.5127802426479307,-1.0,-0.5127802426479307,1.0,0,-0.5127802426479307,0.0,2024-04-30,obj1_long_only_combination,45,1.0,218.19
2024-05-29,-1.0,-1.0,-1.0,1.0,0,-1.0,0.0,2024-04-30,obj1_long_only_combination,45,1.0,216.16
2024-05-30,-1.0,-1.0,-1.0,1.0,0,-1.0,0.0,2024-04-30,obj1_long_only_combination,45,1.0,216.57
2024-05-31,-1.0,-1.0,-1.0,1.0,0,-1.0,0.0,2024-04-30,obj1_long_only_combination,45,1.0,215.3
2024-06-03,-0.6714044524716257,-1.0,-0.6714044524716257,1.0,0,-0.6714044524716257,0.0,2024-04-30,obj1_long_only_combination,45,1.0,217.22
2024-06-04,-0.5359456594291147,-1.0,-0.5359456594291147,1.0,0,-0.5359456594291147,0.0,2024-04-30,obj1_long_only_combination,45,1.0,215.27
2024-06-05,-0.1539125996309226,-1.0,-0.1539125996309226,1.0,0,-0.1539125996309226,0.0,2024-04-30,obj1_long_only_combination,45,1.0,217.82
2024-06-06,0.09737327731751974,-1.0,0.09737327731751974,1.0,0,0.09737327731751974,0.09737327731751974,2024-04-30,obj1_long_only_combination,45,1.0,219.43
2024-06-07,-0.031410734618549714,-1.0,-0.031410734618549714,-1.0,0,-0.031410734618549714,0.0,2024-04-30,obj1_long_only_combination,45,1.0,211.6
2024-06-10,-0.22694255761905685,-1.0,-0.22694255761905685,1.0,0,-0.22694255761905685,0.0,2024-04-30,obj1_long_only_combination,45,1.0,213.54
2024-06-11,-0.1562684047273144,-1.0,-0.1562684047273144,1.0,0,-0.1562684047273144,0.0,2024-04-30,obj1_long_only_combination,45,1.0,214.15
2024-06-12,-0.34316227570771085,-1.0,-0.34316227570771085,1.0,0,-0.34316227570771085,0.0,2024-04-30,obj1_long_only_combination,45,1.0,214.72
2024-06-13,-0.7090973340138943,-1.0,-0.7090973340138943,1.0,0,-0.7090973340138943,0.0,2024-04-30,obj1_long_only_combination,45,1.0,212.97
2024-06-14,-0.40166476893476055,-1.0,-0.40166476893476055,1.0,0,-0.40166476893476055,0.0,2024-04-30,obj1_long_only_combination,45,1.0,215.73
2024-06-17,-0.21516353213710906,-1.0,-0.21516353213710906,1.0,0,-0.21516353213710906,0.0,2024-04-30,obj1_long_only_combination,45,1.0,214.61
2024-06-18,-0.11936079155051346,-1.0,-0.11936079155051346,1.0,0,-0.11936079155051346,0.0,2024-04-30,obj1_long_only_combination,45,1.0,215.47
2024-06-20,0.13742196395618012,-1.0,0.13742196395618012,1.0,0,0.13742196395618012,0.13742196395618012,2024-04-30,obj1_long_only_combination,45,1.0,218.16
2024-06-21,0.46213043307550167,-1.0,0.46213043307550167,0.4864904161563137,0,0.46213043307550167,0.46213043307550167,2024-04-30,obj1_long_only_combination,45,1.0,214.78
2024-06-24,0.2960461737799086,-1.0,0.2960461737799086,1.0,0,0.2960461737799086,0.2960461737799086,2024-04-30,obj1_long_only_combination,45,1.0,215.63
2024-06-25,0.2520711453138877,-1.0,0.2520711453138877,1.0,0,0.2520711453138877,0.2520711453138877,2024-04-30,obj1_long_only_combination,45,1.0,214.56
2024-06-26,0.08677215438376228,-1.0,0.08677215438376228,1.0,0,0.08677215438376228,0.08677215438376228,2024-04-30,obj1_long_only_combination,45,1.0,212.58
2024-06-27,-0.17275904040206808,-1.0,-0.17275904040206808,1.0,0,-0.17275904040206808,0.0,2024-04-30,obj1_long_only_combination,45,1.0,214.99
2024-06-28,-0.23479524127369986,-1.0,-0.23479524127369986,1.0,0,-0.23479524127369986,0.0,2024-04-30,obj1_long_only_combination,45,1.0,215.01
2024-07-01,-1.0,-1.0,-0.7295775771641927,1.0,0,-1.0,0.0,2024-06-28,obj1_long_only_combination,45,0.7729920342290519,215.57
2024-07-02,-1.0,-1.0,-0.5496354458777415,0.6134243141686714,0,-1.0,0.0,2024-06-28,obj1_long_only_combination,45,0.7729920342290519,215.56
2024-07-03,-1.0,-1.0,-0.40109166770312543,0.1630563303878474,0,-1.0,0.0,2024-06-28,obj1_long_only_combination,45,0.7729920342290519,217.99
2024-07-05,-0.3957182344736743,-0.3957182344736743,-0.18932878393566818,0.649795711487946,0,-0.3957182344736743,0.0,2024-06-28,obj1_long_only_combination,45,0.7729920342290519,220.93
2024-07-08,-1.0,-1.0,-0.09865371934377432,1.0,0,-1.0,0.0,2024-06-28,obj1_long_only_combination,45,0.7729920342290519,218.19
2024-07-09,-1.0,-1.0,-0.07349749024372794,0.07528065321825675,0,-1.0,0.0,2024-06-28,obj1_long_only_combination,45,0.7729920342290519,218.56
2024-07-10,-0.931623687948682,-0.931623687948682,-0.09396039301914581,-0.7851499659107957,0,-0.931623687948682,0.0,2024-06-28,obj1_long_only_combination,45,0.7729920342290519,219.36
2024-07-11,0.18971985456062224,0.18971985456062224,0.012014915391058565,0.6355962347539308,0,0.18971985456062224,0.24543571752306662,2024-06-28,obj1_long_only_combination,45,0.7729920342290519,223.25
2024-07-12,0.06558279462339418,0.06558279462339418,-0.002111996846074822,-0.8900300138922703,0,0.06558279462339418,0.08484278196838543,2024-06-28,obj1_long_only_combination,45,0.7729920342290519,223.11
2024-07-15,0.17491010758822795,0.17491010758822795,-0.048575927459941,0.5487697613230375,0,0.17491010758822795,0.22627672711100516,2024-06-28,obj1_long_only_combination,45,0.7729920342290519,223.83
2024-07-16,1.0,1.0,0.1165822259038664,0.6754996754653777,0,1.0,1.0,2024-06-28,obj1_long_only_combination,45,0.7729920342290519,228.29
2024-07-17,0.6973227123054027,0.6973227123054027,0.2671910676613494,0.4135054724676654,-1,0.6973227123054027,0.9021085359577884,2024-06-28,obj1_long_only_combination,45,0.7729920342290519,227.23
2024-07-18,0.2565837420296533,0.2565837420296533,0.3480570802347353,0.01917751916824599,0,0.2565837420296533,0.3319358164997891,2024-06-28,obj1_long_only_combination,45,0.7729920342290519,225.78
2024-07-19,-0.7190159226602917,-0.7190159226602917,0.4537038558022645,-1.0,0,-0.7190159226602917,0.0,2024-06-28,obj1_long_only_combination,45,0.7729920342290519,221.73
2024-07-22,-0.7178898977144488,-0.7178898977144488,0.6467403675343957,-1.0,0,-0.7178898977144488,0.0,2024-06-28,obj1_long_only_combination,45,0.7729920342290519,221.8
2024-07-23,-0.5514674042680442,-0.5514674042680442,0.5819724642544744,-1.0,0,-0.5514674042680442,0.0,2024-06-28,obj1_long_only_combination,45,0.7729920342290519,222.58
2024-07-24,-0.7407640111206913,-0.7407640111206913,0.5906081846917851,0.8677106362016759,0,-0.7407640111206913,0.0,2024-06-28,obj1_long_only_combination,45,0.7729920342290519,221.8
2024-07-25,-1.0,-1.0,0.5730551442376561,-0.17950148630786167,0,-1.0,0.0,2024-06-28,obj1_long_only_combination,45,0.7729920342290519,218.33
2024-07-26,-1.0,-1.0,0.5039224474758015,-0.6206052238278057,0,-1.0,0.0,2024-06-28,obj1_long_only_combination,45,0.7729920342290519,220.63
