Date,combined_score,adaptive_band_rank01_score,ma_crossover_rank01_score,adaptive_volatility_band_rank01_score,fear_greed_candle_volume_rank01_score,predicted_future_return,portfolio_weight,active_anchor_date,active_model_name,active_hold_days,prediction_scale,price
2022-01-03,0.09996815994381913,-1.0,0.3193223567087402,1.0,0,0.09996815994381913,0.11940200672747388,2021-12-31,obj1_long_only_combination,130,0.8372401995888474,168.33
2022-01-04,0.09996815994381913,-1.0,0.33442765990546824,1.0,0,0.09996815994381913,0.11940200672747388,2021-12-31,obj1_long_only_combination,130,0.8372401995888474,169.57
2022-01-05,-1.0,-1.0,0.369485723846587,-1.0,-1,-1.0,0.0,2021-12-31,obj1_long_only_combination,130,0.8372401995888474,169.06
2022-01-06,0.7040730901615412,0.3424079089913379,0.37181563086138664,1.0,0,0.7040730901615412,0.8409451558911026,2021-12-31,obj1_long_only_combination,130,0.8372401995888474,166.99
2022-01-07,0.09334123102093497,-0.5556484930413716,0.3240290816178553,0.6243669795800427,0,0.09334123102093497,0.11148680040300628,2021-12-31,obj1_long_only_combination,130,0.8372401995888474,167.75
2022-01-10,0.09996815994381913,-1.0,0.2523805316722414,1.0,0,0.09996815994381913,0.11940200672747388,2021-12-31,obj1_long_only_combination,130,0.8372401995888474,168.26
2022-01-11,-0.8232773446726465,-1.0,0.23949567677150038,-0.678676780359934,0,-0.8232773446726465,0.0,2021-12-31,obj1_long_only_combination,130,0.8372401995888474,170.29
2022-01-12,0.09996815994381913,-1.0,0.22983203559597928,1.0,0,0.09996815994381913,0.11940200672747388,2021-12-31,obj1_long_only_combination,130,0.8372401995888474,170.74
2022-01-13,0.09996815994381913,-1.0,0.2223732057566297,1.0,0,0.09996815994381913,0.11940200672747388,2021-12-31,obj1_long_only_combination,130,0.8372401995888474,170.16
2022-01-14,-0.10758060060534558,-1.0,0.2396520463698635,0.6226276939511317,0,-0.10758060060534558,0.0,2021-12-31,obj1_long_only_combination,130,0.8372401995888474,169.67
2022-01-18,0.09449612020339311,-1.0,0.2672356435117132,0.9900505488436947,0,0.09449612020339311,0.11286620046409422,2021-12-31,obj1_long_only_combination,130,0.8372401995888474,169.39
2022-01-19,-1.0,-1.0,0.22819015481372096,-1.0,0,-1.0,0.0,2021-12-31,obj1_long_only_combination,130,0.8372401995888474,172.08
2022-01-20,0.07302311588614345,-1.0,0.1571983571810173,0.9510075926942251,0,0.07302311588614345,0.08721883626945254,2021-12-31,obj1_long_only_combination,130,0.8372401995888474,171.65
